antigen	phenotype_name	scope	order	r2_train_mean	r2_train_std	r2_test_mean	r2_test_std	num_sig_mean	num_sig_std	n_samples
psr	raw	all	1	0.2872613699530361	0.004341465585916302	0.2813838329001607	0.030126979905198248	4.25	0.4629100498862757	5510
psr	raw	all	2	0.3655755275196234	0.003937601795409311	0.3384615430554798	0.02812191821621255	8.375	0.5175491695067657	5510
psr	raw	all	3	0.4105242785687925	0.0026155601808917506	0.2978825345866049	0.020722050015436554	2.25	0.4629100498862757	5510
psr	raw	all	4	0.5099574408395509	0.0020849578234551835	0.16786750684732535	0.01994884114097654	0.0	0.0	5510
