"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
127013,86502,96228.1,72909.5,61844,77262.1,9504.66,15892,0.408
112626,72550,101737,75432.7,64012,77228.6,11951.9,21083.4,0.41
93358.1,64299,95154.1,66904.9,57226,76620.4,18016,31935,0.414
113362,78814,94263.4,68164.1,56776,78681.2,22731.1,37731.5,0.418
139791,91380,100256,82401.7,65874,81978.9,17911.7,29084.4,0.419
140230,89060,103190,121509,95126,83712,40414.4,67368.1,0.421
161901,106412,99709.9,109118,89790,79643,36597,61523,0.422
128092,86437,97118.6,70090,56999,80587.7,15224.2,25863.5,0.424
94072.4,61575,100124,99913.4,85489,76593.8,9414.24,16798.3,0.425
143750,94232,99974.6,113006,91726,80739.9,20087.8,32724.2,0.425
127938,87725,95577.9,122796,93231,86318.2,35430.8,60296.4,0.427
85446.4,56791,98603.9,80941.7,63681,83299.5,19053.5,30224,0.428
143424,93608,100413,111947,92330,79460.4,4405.5,7709.24,0.429
96313.5,59473,106132,100909,84231,78512.1,18078.7,29695.8,0.43
122517,83345,96338,88147.6,73255,78859.4,19547.2,34622.3,0.431
152435,99811,100089,104760,85537,80264,36349.5,59731.2,0.431
130209,84748,100691,118034,98186,78784.2,27157,50247.1,0.432
89104.5,62756,93051.7,60157,51490,76567.3,29566,54809.4,0.432
143226,89725,104613,130003,97195,87657.5,21671.1,36062.9,0.433
107667,74165,95139.9,63472.2,53235,78138.7,19753.8,33566.6,0.437
100973,67501,98033.3,59150.5,50383,76940.4,21917.9,33404.9,0.453
119782,78681,99770.4,101408,81583,81461.3,23812.1,43614.3,0.455
109069,73104,97778,84082.7,62930,87564.6,22447.9,37174.8,0.463
155884,103125,99064.2,105956,86551,80229.2,18557.9,32815.1,0.464
86617.6,62832,90345.2,65526.8,53990,79540,19911.5,32386.2,0.467
128174,82558,101747,102221,83816,79927.3,8946.3,8619.38,0.469
110841,70327,103290,76179.2,62561,79801.8,13835.6,23051.5,0.471
100319,68073,96580,77213.4,65327,77460.4,9134.4,15301.4,0.471
99261.6,69293,93879.8,58051,50575,75223.5,14549,24376.7,0.473
92977.4,63018,96692.5,66749.1,55324,79070,9491.46,16190.8,0.476
134776,86184,102486,89729,70446,83475,25578.3,41735.5,0.476
155001,104156,97528.2,100094,82570,79444.5,21537.8,35583.2,0.48
122269,81016,98906.7,101528,82874,80287.8,17525.6,33995.5,0.486
100293,67080,97984.1,72872.6,60986,78309.4,34729.2,62379.2,0.489
158499,105122,98812.6,84556.6,67520,82072,24545.4,44620,0.491
147353,93863,102883,100530,83913,78513.8,18788.9,31210.4,0.493
103126,72002,93865,68575.3,59408,75648.9,14782.7,24762.4,0.494
120389,76757,102789,71600.1,59715,78579.7,17634.5,31087.2,0.498
97299.9,68245,93437.6,60956.9,53475,74705.5,12233.8,20991,0.506
77945.8,53370,95714,68777.9,59068,76309.2,13435.6,23587.4,0.509
75518,51451,96191.5,65170.4,55833,76496.1,18575.7,33328.7,0.511
113913,71190,104866,101658,83152,80121.3,33943.1,59537.9,0.519
75948.1,54380,91528.7,64337.5,56026,75258.3,20836.2,40438.9,0.52
149441,100525,97426.1,123920,100271,80992.5,8824.86,17322.7,0.528
125241,88209,93049.3,70051.1,56291,81556,18820.6,33227,0.529
118677,84873,91638.1,103334,89567,75609.5,26120.2,43562.8,0.53
115166,78859,95708.7,71656.2,60925,77079.4,19313.6,32564.8,0.534
93322.7,69073,88543.9,65550.5,51943,82704.5,12140,19035.9,0.541
148852,99669,97875.4,94880.9,75971,81848.6,24244.4,42231.4,0.547
