"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
125401,84765,96954,73520.7,61263,78648.7,24981.7,14.63,0.329
107997,75831,93334.9,78514.9,69477,74061.3,19524.1,49.28,0.33
125959,85227,96857.1,99290.4,82797,78591,31491.2,41.58,0.333
112444,71549,102994,80337.2,66495,79178.6,11503.8,26.18,0.337
121959,85920,93025.1,124478,90722,89920.7,38458.2,378.07,0.338
82373.2,55160,97868.2,93735.2,78202,78553.4,23896.6,34.65,0.343
133383,87685,99691,100913,80435,82221.1,32800.7,39.27,0.344
135810,88530,100536,79085.8,67088,77256.3,37831.2,70.84,0.344
158831,102461,101591,89408.9,74812,78323,28244,33.88,0.346
99107.3,70731,91828.2,66092.4,51097,84768.8,14642.1,43.12,0.352
99599.6,67912,96115,76884.1,64410,78228.1,14998.5,54.67,0.358
115238,74793,100975,91885.2,74591,80730.8,43638.5,40.81,0.359
156890,94529,108770,124728,95143,85914.7,58592.2,100.87,0.361
119129,77821,100323,91003.4,72939,81767,38369.1,46.97,0.362
100845,72064,91710,56774.5,49526,75127.7,14729.9,2.31,0.362
90348.3,60250,98275,86616.4,71372,79533.9,27787.3,16.94,0.363
163593,100569,106606,111154,86731,83990.5,35816.2,53.13,0.365
121890,76636,104235,83763.2,65034,84409.8,23049.8,63.91,0.365
124965,85670,95595.7,85116.2,73472,75922.5,16142.3,12.32,0.367
127135,81977,101637,90579.1,76075,78030.8,22526.5,13.86,0.368
115660,75665,100177,73931.2,62135,77977.9,21714,26.95,0.368
142161,93302,99855,65223.2,55460,77073,14317.4,21.56,0.372
149164,92517,105663,132842,99639,87374.4,30253.7,59.29,0.372
99550.8,71201,91630.2,66899.6,59687,73455.4,13790.7,36.96,0.375
154828,103662,97883.4,126230,96376,85837,33983.4,60.06,0.38
87032.4,52689,108253,87137.2,67283,84874.7,27193.3,40.81,0.381
125975,84182,98071.8,75915.2,63520,78324.6,24805.4,14.63,0.383
148017,95948,101101,96837.2,73982,85782,40196.6,84.7,0.383
124635,85013,96080.5,72970.3,60611,78899.5,24165.9,32.34,0.387
89020.4,54851,106362,96011.5,73505,85602.5,19173,39.27,0.387
126641,85408,97175.6,116927,89969,85172.9,24476.8,40.04,0.389
141188,92066,100503,82962,68752,79081.3,37364.6,55.44,0.389
110090,70712,102032,86695,71162,79840.9,17936.8,50.82,0.392
152304,101540,98299.9,94227.5,76598,80619.5,22617.5,77,0.396
120166,80090,98329.1,99165.7,81656,79589,19994.7,43.89,0.397
120368,79289,99489.9,100754,81967,80557.2,20117.5,44.66,0.402
140497,90173,102111,130242,96463,88485.4,50186.4,128.59,0.408
87161.7,58985,96842.1,77930.8,64891,78705.4,19954.4,13.09,0.408
116725,83363,91763.9,84099.8,74725,73758,16263.7,6.16,0.41
116965,77839,98477.9,105967,84493,82192,23333.6,54.67,0.41
150311,96907,101652,124628,97113,84104.6,25831.7,53.13,0.414
89014.9,58985,98901,75126.5,64795,75985.6,14182.1,47.74,0.415
109263,79802,89730.5,45553.2,40264,74145,15545,42.35,0.415
98122.8,60966,105478,105826,86772,79927.1,17591,23.1,0.417
81465.5,53048,100643,87317.3,70954,80649.8,23069,40.04,0.42
88158.4,60155,96044.4,75942.2,62029,80235.9,26330,23.1,0.421
98767.5,63933,101244,81317.3,66459,80187.9,18497.8,43.89,0.425
78358.2,54422,94360.4,59854.7,53204,73728.3,15625.5,46.2,0.426
118659,85092,91388.6,75925.7,66946,74326.6,1955.58,7.7,0.432
93292.2,61446,99501.9,88882.9,74788,77887.2,24260.3,-17.71,0.432
165164,109690,98679.6,125753,102108,80712.1,30355.4,26.95,0.433
118140,78593,98512.8,75954.8,66275,75107.9,17264.9,20.79,0.434
158706,101505,102468,91158.5,72999,81839,40487,59.29,0.435
125900,84063,98152.2,83777.1,69725,78743.9,21643.4,38.5,0.436
141366,92855,99774.7,105412,85733,80579,14896.9,50.82,0.437
99297.6,70297,92572.5,58132.1,50571,75334.6,20205.9,22.33,0.439
117306,76076,101054,95430.1,71786,87121.5,42956.1,77,0.44
141266,88536,104567,100950,80554,82129.2,17162.6,50.05,0.441
85372.6,53591,104401,96919.7,81237,78187.6,11834.5,23.1,0.441
110423,70580,102531,88600.4,71494,81216.8,3909.18,36.19,0.445
114287,82344,90958.9,56961.3,49161,75934.5,13568.3,-6.93,0.445
120043,79937,98416.3,112160,93367,78727.4,21832.8,26.18,0.446
108925,74258,96130.9,68999,57988,77980.3,18152.6,4.62,0.451
112662,77944,94726.8,78232.4,67518,75935.9,13879.8,48.51,0.453
113752,77278,96468.1,88853.8,70156,83002.5,23729,26.18,0.454
125592,80237,102581,114377,90015,83273.2,55704,65.45,0.456
111476,71886,101629,82740.9,68968,78623.5,18319.6,20.02,0.456
165464,103328,104946,116679,86018,88896,40255.4,61.6,0.457
130581,86294,99169.7,121429,93184,85400.9,25530.8,33.11,0.457
145029,93951,101166,102572,82297,81681.6,33456.7,37.73,0.457
173467,113105,100511,102949,77111,87495.9,40686.4,53.13,0.458
80205.9,52334,100439,70987.6,60392,77034.1,17294.6,-26.18,0.459
139893,91613,100074,88213.6,74427,77675.7,18221.9,25.41,0.461
159052,106989,97427.1,89830,73227,80395.2,28409,16.17,0.461
96953.4,71892,88381.7,73632.2,63970,75434.8,20862.6,51.59,0.461
78320.3,59465,86316.4,50323.7,47023,70136.2,7973.46,16.17,0.466
160098,102545,102318,97324.9,78983,80755.2,28999.7,67.76,0.466
111341,76828,94976.8,70038.5,58826,78027.5,28838,54.67,0.47
134768,86869,101672,112059,86791,84615.7,32147.9,55.44,0.471
103611,73083,92911.5,66778.1,58516,74789.3,14132.6,26.18,0.472
109558,71168,100888,95075,75202,82854.6,22512.6,47.74,0.473
109754,71222,100992,108070,89252,79354,23960.6,15.4,0.474
116186,77718,97974.4,117576,93248,82634.3,34380.7,13.86,0.476
165721,99209,109473,115905,84719,89660.2,43515.8,93.94,0.476
78617.4,51268,100497,81690.8,66002,81114.1,32475.3,19.25,0.477
143373,96241,97631,83240.5,68535,79598,38925.5,105.49,0.478
123087,83099,97072.5,76881.4,66141,76178.2,23792.3,86.24,0.481
115332,77787,97168,77825.2,65284,78125.6,18112.4,55.44,0.481
103289,70025,96668,74289.6,64655,75301.9,32204,21.56,0.486
136289,84513,105686,125137,97763,83886.1,24952,26.18,0.493
150859,91540,108004,107571,89826,78482.9,27966.2,16.17,0.495
95308.2,69125,90359.8,83428,72711,75195.4,30796.3,52.36,0.497
165171,98442,109960,114538,90444,82994.4,19479.2,8.47,0.498
138960,96232,94635,119321,98362,79500.3,29208.3,46.97,0.498
113684,77172,96543.1,110426,93542,77365,17133.6,5.39,0.499
95433.3,64880,96398.2,98885.8,84594,76608,23409.5,13.09,0.503
141722,94622,98157.8,101416,87896,75616.8,11047.7,11.55,0.506
88645.8,60364,96241,66801.2,50602,86516.1,13638.9,13.09,0.508
99849.1,69885,93635.4,60579.4,54287,73132.3,23223.4,5.39,0.513
111764,64783,113063,112950,83741,88394.9,15062.5,34.65,0.513
143483,92918,101200,101381,83280,79780,24291.3,16.17,0.515
95459.5,69940,89448.6,53902.2,47170,74889.4,12347.9,42.35,0.517
134495,91984,95824.1,102091,75874,88181.3,17745.4,50.82,0.521
164255,111433,96601.5,106350,84767,82222.8,41785.9,97.02,0.523
81240.4,59603,89327.2,41086.3,32849,81970,19235,7.7,0.527
103143,71843,94088.3,78144,67729,75613.8,39316.2,45.43,0.528
93232.4,64728,94396.2,53525.3,47438,73945.7,15991.1,-9.24,0.529
122719,80048,100471,81604.4,67586,79129.2,19855.4,41.58,0.533
111949,69500,105564,98618.5,77290,83621,31654.3,23.1,0.536
94874.5,66353,93706.3,85996,72019,78254.8,20244.8,3.08,0.536
113103,78169,94823.9,66097,56031,77309.6,19122.8,26.95,0.537
141186,91535,101085,83720.3,67769,80961.8,33345.8,33.88,0.537
120509,78320,100838,91457.5,74082,80907.1,43670.9,12.32,0.538
104233,72568,94132.7,73649.4,63870,75570.5,20317.4,25.41,0.539
148251,96138,101061,78710.3,65868,78313.6,14011.1,26.95,0.543
105058,81133,84862,74192.6,63083,77077.6,21574.7,56.98,0.546
94853.2,69226,89797.2,60791.9,54360,73290.3,14172.8,48.51,0.547
101180,69298,95687.3,64816.6,55895,75996.5,19897,16.17,0.547
168763,111718,98999.9,111808,83776,87464.8,36174.6,28.49,0.547
147371,101854,94823.1,61525.2,51864,77744,22818.8,34.65,0.549
99592.3,67143,97208.6,65635,56847,75667.3,29964.7,24.64,0.551
110372,80948,89358,77490.6,70354,72183.9,10519.7,24.64,0.553
113608,72720,102384,83618,65558,83590,23426.7,52.36,0.553
170460,116912,95552.9,91755.2,74994,80183.3,26999.3,48.51,0.555
150103,93773,104904,117898,91615,84337.6,32767,31.57,0.556
105013,65580,104942,69509.9,56894,80068.2,17486.7,57.75,0.558
141807,88607,104884,122236,99401,80591.3,29492.8,71.61,0.56
88761.7,63472,91648.1,62517.2,49654,82513.5,17206.2,23.1,0.565
78327.1,53181,96524,74933.1,61487,79867.5,19219.9,15.4,0.565
156982,99256,103651,128581,97102,86781.5,34652.6,34.65,0.565
91098.6,61828,96562.1,86500.3,72402,78297.3,27285.1,53.13,0.568
98198.4,63334,101613,82560.1,67716,79902.2,41692.2,19.25,0.57
108680,80211,88796.5,49358.8,44725,72325.9,20399.3,3.08,0.57
144745,93909,101013,107328,86995,80853.4,21166.2,53.9,0.572
78071.5,56855,89991.9,53933.9,48001,73636.2,15937,50.05,0.576
109938,70425,102306,113879,94395,79063.3,32764.4,89.32,0.576
86605.4,53060,106969,99359.7,77542,83975.6,25751.9,48.51,0.577
84833.9,61376,90583.9,63793,54428,76812.2,36082.2,28.49,0.579
155401,102613,99250.3,101886,81075,82358.5,27058.7,66.99,0.58
82014.5,53061,101297,77029.9,62311,81016.7,19675.9,34.65,0.584
122105,80470,99444.1,104163,79060,86344.5,26358.4,53.9,0.585
105320,74481,92671.4,80976.1,65111,81504.6,25586.9,16.17,0.586
124286,86381,94294.2,98518.2,81247,79467.4,36012.9,36.19,0.587
140525,90249,102045,75746.2,64443,77030.9,18313,35.42,0.587
126143,88765,93132.6,89035.3,70911,82286.5,33469.3,29.26,0.588
135836,85614,103980,115246,91896,82188.1,32041.7,33.88,0.59
133966,88804,98864.7,81195.8,68630,77535.3,21840.7,56.21,0.591
149176,95868,101978,114740,89070,84423.7,17777.1,13.86,0.592
84685.7,58161,95424.1,95765.3,79187,79256.4,27553,54.67,0.6
98074.6,68988,93167.2,75704,63998,77523.3,25497.1,57.75,0.604
149778,99172,98977.8,99006.6,81446,79666.2,28111.4,22.33,0.604
103594,66645,101871,77621.3,64403,78986.8,22783.2,61.6,0.606
84604,57687,96115.3,76774.5,63101,79737.1,15312.7,33.11,0.609
101326,70149,94662.7,67129.9,56695,77598.1,15999.1,25.41,0.609
146323,93313,102766,112279,92711,79368,22613.6,31.57,0.612
152612,100456,99562,101062,86698,76393.8,17452.4,34.65,0.613
94355.4,66965,92341.9,101156,86055,77036.5,14476.4,23.87,0.614
118691,83745,92883.8,75665,61271,80932,19242.3,20.02,0.615
99039,70444,92138.7,62859.7,53886,76449.8,33817.1,29.26,0.615
102311,70405,95235.5,70013.5,59143,77581.5,25111,32.34,0.618
109267,74973,95513.2,68023.6,57707,77252.2,29744.9,46.97,0.618
124615,89405,91345.8,70915.7,58955,78831.8,25432.4,60.06,0.619
79429.3,53172,97898.9,87529.9,69618,82397.6,13512.8,30.03,0.622
119761,74383,105517,94804.4,73737,84260.3,4649.7,46.2,0.624
88521.4,56460,102751,101077,81162,81616.8,20977.4,20.79,0.625
