"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
139530,89222,102488,81226.7,61438,86644.6,27170.1,19359,0.376
78878.9,53611,96424.4,34443.4,27190,83018.8,11730,10581.8,0.377
124839,76119,107483,68250.2,50559,88467.9,21919.8,7579.5,0.379
99680.5,64039,102011,50180.6,39035,84248.4,12320.9,7399.5,0.385
63388.8,41917,99106.5,38840.2,31325,81258.9,8562.56,2397,0.385
65442.2,40741,105270,47558.5,35733,87224.6,15317.7,12809.2,0.388
122358,82658,97012.6,56506,44978,82333,21244.6,12977.2,0.391
87570.7,53906,106464,53777.1,41306,85322.7,8746.84,2616.75,0.391
90671.3,56643,104907,46765,35323,86764.7,7543.92,8383.5,0.391
65904.8,44800,96409.2,43973.6,34128,84442.4,6113.88,10779.8,0.395
106532,66795,104524,60932.8,46367,86123.5,12726.2,5803.5,0.397
89759.9,63350,92857.2,43645.8,34254,83504.7,22542,30258,0.398
115542,78331,96668.7,62312.5,49734,82111,7963.48,13765.5,0.4
56101.9,33939,108332,44827.6,33523,87636.1,11536.9,14331.8,0.4
129560,85435,99383.8,67573.6,51494,86000.4,30705.4,16983,0.401
62063.9,40792,99711.1,38692.7,28632,88564,8273.56,1263.75,0.403
126463,74685,110971,86035,63741,88457.8,25306.2,14895.8,0.403
76049.8,50695,98313.5,37893.7,29735,83517.8,9893.32,4721.25,0.41
118128,77839,99457,63733,47682,87597.1,12674.5,2925.75,0.413
99382.9,67745,96142.3,47156.6,36389,84928.3,9464.24,2072.25,0.414
73237.5,48095,99796.1,44996.3,33938,86890.1,23260.1,11049,0.415
137186,91247,98530.7,75286.9,54495,90540.4,8846.8,7546.5,0.415
85189.9,54910,101676,51134.6,41219,81301.3,12999.6,8901.75,0.416
94286.5,59318,104170,61267.3,45454,88335.8,17037.4,4743,0.418
80683.7,51860,101961,73135.4,52564,91184.1,46752.7,67542,0.421
98983.6,65470,99083.4,68021.8,52378,85109.7,19960,17928.8,0.431
82658.4,58015,93374.1,48892.7,38850,82477,16428.1,10524.8,0.436
116686,71670,106699,67187.4,47826,92066.9,23017.3,12725.2,0.436
95946.9,63774,98597.8,59631.2,44947,86946.7,18463.4,13227,0.436
93893.4,58646,104924,55432.2,44314,81978.8,17156.4,2637.75,0.439
97808.7,68771,93207.8,45414.5,35787,83166.6,16557.3,9588,0.44
81725.3,53758,99630.7,44933.7,35239,83565.8,19973.6,13315.5,0.442
83892.2,56254,97734.6,41322.2,31879,84949.2,14066.5,9861.75,0.453
87864.5,56602,101733,65525.5,48698,88181.8,15394.5,7078.5,0.455
96163.9,59575,105786,56692.3,43679,85061.1,11664.7,3588,0.455
88645.1,65522,88664.1,42389.2,35994,77180,8457.84,3418.5,0.459
79811.4,58823,88919.6,42383.7,35675,77860.1,3714.16,7431,0.462
82034.7,52526,102354,63794.9,47219,88541.9,10095.3,4131,0.464
78173.9,48636,105338,41257,31708,85272.4,12716,16012.5,0.466
91189,65362,91431.7,35421.9,29182,79549.3,10208.8,6264,0.482
82491,55025,98248.6,46994.8,36337,84758,16268.3,12381,0.488
80086.6,60691,86480,38428.8,32331,77896.5,8971.92,13639.5,0.489
79162.2,55604,93302.2,39722.9,30868,84335.8,16874.2,11569.5,0.494
77807.5,52207,97672.6,67834.1,51298,86661.7,5681.4,1851.75,0.499
74922,55463,88529.1,38333,32443,77433.9,10178.9,11126.2,0.499
71548,47463,98792.1,46156.4,36299,83333,13595.9,9057.75,0.504
65383.3,44190,96966.8,37990.9,29335,84873.8,16855.8,8571,0.504
103642,64247,105721,62163.6,45331,89871.2,25264,9160.5,0.506
65021.3,42974,99158.4,60104.5,45347,86863.7,16968.7,15336,0.507
72551.8,46158,103010,38810.3,29502,86213.6,9071.88,14154.8,0.508
98504.4,64367,100293,47107.7,35474,87028.5,6007.8,7206,0.51
134024,83363,105363,76298,54979,90948.7,25235.5,30628.5,0.518
91492.8,52598,113998,50086.8,36714,89406.9,11479.8,6628.5,0.519
74368.4,52242,93292.9,44870.5,36858,79782.7,6090.08,2350.5,0.522
88203.1,59642,96919.6,46083.6,35290,85580.5,11390,11625.8,0.523
95413,59767,104623,50396.8,38271,86300.5,16196.2,5850.75,0.523
133052,83871,103966,60503,43391,91381.3,21214,7626.75,0.524
62566.1,42092,97413.5,36467.7,28476,83928.5,11145.9,5285.25,0.525
99737.5,65693,99499.2,68988.7,53245,84914,14381.3,2344.5,0.527
123330,79231,102012,74549.8,56434,86573.6,19409.9,19155.8,0.53
74740.4,48555,100879,47217.8,37798,81868.6,9758.68,1906.5,0.537
113340,70914,104745,64955.6,47898,88875,16900,19894.5,0.537
92150,65051,92837,40587.2,31878,83440.6,17615.4,10962,0.538
69210.6,46202,98172.9,34855.4,28259,80833.9,5734.44,2169,0.54
74191.7,48141,101000,52073,39581,86219.6,28137.7,30802.5,0.54
108675,74238,95936.8,38295.6,30698,81755.7,10568.6,5757.75,0.541
103263,64823,104399,58042.8,44091,86273.6,8761.8,1289.25,0.547
74659.2,52146,93830.1,47003,39630,77728.6,9071.2,6196.5,0.548
68501.3,40195,111688,53408.6,40059,87375.7,11455.3,2508.75,0.548
119661,81358,96390.3,65704.3,49735,86578.8,9725.36,7740,0.549
95542,59336,105525,89043.3,63624,91719.2,34944.5,44835.8,0.551
65539.6,44537,96441.2,46365.1,37981,80002.8,6900.64,8838,0.553
86591.7,58272,97385.9,41095.1,31828,84617.6,8529.24,5944.5,0.554
118445,73307,105889,90748.7,66038,90058.9,12471.9,14263.5,0.555
100663,60931,108271,64865.9,48931,86878.5,7858.08,7312.5,0.556
100736,69693,94727.1,45099,35533,83179.2,16381.2,6645,0.557
107714,71349,98938.1,56629,42561,87198.2,10529.8,5626.5,0.558
86164.5,53484,105581,59852.9,42904,91425.5,11732.7,12054,0.56
94308.8,57714,107091,59545.6,44106,88477.3,13706.1,12161.2,0.563
92059.5,62170,97043.7,52696.6,41770,82679.5,9220.8,1374.75,0.563
98439.3,65335,98742.1,66497.9,50527,86251,8509.52,8853.75,0.563
66832.9,42523,103002,38112,28795,86741,15706.6,10533,0.563
97154,61298,103871,44081,33646,85861.4,14558.8,8926.5,0.571
68928.5,45845,98534.2,41794.8,31753,86261.7,13465.4,14337,0.572
117828,73102,105633,63597,45815,90972.2,31909,20538,0.573
68831.2,42852,105267,44680.8,33520,87356.8,9627.44,12956.2,0.574
127969,83006,101036,74505.6,54243,90017.1,8319.12,3635.25,0.575
80377.4,54002,97544.8,44198,34586,83749.4,8324.56,4596,0.578
83443.3,58313,93779.1,65636.3,49124,87565,20359.9,10821.8,0.579
85715.6,53158,105675,51945.2,39326,86565.6,12753.4,6162.75,0.58
67206.1,45367,97084.3,33943.6,26660,83440.5,4012.68,5688.75,0.581
142630,83517,111922,87730.2,63257,90890.9,18729.9,17515.5,0.581
73910.8,49571,97714.8,36111.4,28019,84464,12454.2,4644.75,0.582
122362,76377,104994,53093,38793,89694.2,9654.64,8807.25,0.582
105786,64502,107481,67392.1,49966,88392.2,13848.9,3297,0.582
103528,65639,103366,71053.9,53599,86878.3,17176.1,15331.5,0.583
82131.4,55800,96461.7,47554.4,38008,81996.6,8615.6,6768,0.584
89846.1,53466,110129,58036,41514,91618.4,16288,14321.2,0.586
66863.9,43563,100590,53287.5,39142,89220,13407.6,7495.5,0.586
86194.3,58367,96781.2,42956.3,33695,83549,11533.5,1557.75,0.586
110491,74802,96804.5,44198.6,35862,80770.8,15819.5,2685,0.591
75183.1,47223,104339,43256.2,32675,86758.6,28749,13266,0.6
90675.6,58730,101184,53176,41363,84252.6,14195.7,13365,0.603
94278.4,60419,102263,60040.6,46011,85519.1,11401.6,9567.75,0.607
113058,67176,110298,58127.1,42812,88980.1,12995.5,2208,0.609
70427,45620,101173,41023,31472,85424.7,12426.3,7620,0.611
91221.8,60068,99525.8,48020.9,34992,89937.7,19608.5,11031,0.613
75914.7,45223,110014,56965.6,40659,91819.8,9938.88,7660.5,0.613
89976.9,57889,101863,57319.2,45205,83098.6,9596.16,5846.25,0.618
91810.2,61669,97567.2,52511.6,42005,81928.4,12303.2,7917,0.62
76169.5,50122,99593.9,46466.4,35482,85824.5,13411.6,7011.75,0.623
118802,74645,104304,87580.6,68241,84109,11690.6,6218.25,0.624
109001,66914,106756,72343.8,57082,83058.2,14515.3,4971.75,0.625
107147,67822,103535,85342.7,63335,88308.5,40137,24616.5,0.626
75590.4,49205,100679,65848.5,52121,82796.7,17760.9,4400.25,0.627
119057,79971,97566.7,72205.8,54255,87219.2,12422.2,10299,0.627
88505.6,57574,100745,45250.6,35130,84416.3,13740.8,11606.2,0.627
82156.2,52285,102978,64997.8,46745,91126.2,12261.1,12103.5,0.627
117670,76415,100918,64278.4,47778,88169.2,12147.5,16782,0.628
72302.5,47563,99624.1,51657.6,40518,83553.7,12344.7,2605.5,0.629
84151.4,54073,101991,53507.8,41021,85485.2,16541.7,32484.8,0.637
101211,65366,101475,48370.4,37710,84062.7,8144.36,12299.2,0.639
118056,75050,103090,73159.8,55059,87081.2,6230.84,946.5,0.644
84093.7,58345,94458.2,47088,38237,80706,812.6,381,0.645
98527.3,59751,108067,56405.3,41175,89777.3,18393.3,27331.5,0.648
91060,59139,100910,39021.8,30447,83992.9,14660.8,5047.5,0.648
67446.7,47156,93735.4,58753.4,42804,89955.6,24197.1,36043.5,0.652
63403.1,42658,97406.9,40104.4,32366,81204.9,7391.6,847.5,0.661
93621.2,55186,111180,58669.7,41546,92547.5,16623.3,9297,0.664
63489.2,41754,99651.1,43985.8,33847,85167.2,11424,7864.5,0.666
67304.1,45314,97339.5,36137.2,27566,85913.5,9681.84,17917.5,0.67
143802,86536,108905,62946.2,46241,89211.9,12212.8,1743,0.673
66852.7,42248,103703,38467.6,28748,87693.5,8696.52,1331.25,0.673
113451,70878,104900,45449.2,34359,86689.3,19514.6,10206,0.674
135794,86056,103414,79328.8,56417,92151.2,31128.4,17408.2,0.675
90981.9,56250,106002,66235.4,48583,89348.2,20610.8,15799.5,0.678
71349,50255,93044,35718.4,29234,80072.5,16264.2,5797.5,0.679
92155.6,59714,101141,47855.7,36930,84924.7,19397,13079.2,0.686
134092,81606,107687,74755.1,54082,90587.5,11869.4,7548.75,0.695
79829.3,46102,113481,62864.6,45402,90742.6,17340,12777.8,0.695
85898.5,59312,94912.4,58036,46776,81311.9,16008.6,13662,0.7
