"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
103299,66929,101149,67993.9,53969,82566.8,33356,12756.8,0.41
84375.2,54536,101394,65687.3,49921,86233.9,32193.2,8179.5,0.412
99780.9,65575,99721.6,79429.4,62635,83108.3,51157.8,9676.5,0.414
87540.9,55191,103950,70610.5,53579,86368.4,38528.1,11143.5,0.416
108889,64675,110338,61920.8,43983,92263.9,30649,12234.8,0.417
123730,81950,98948,73391,55694,86360.4,14320.8,9570.75,0.422
100666,66831,98715.1,59402.8,45874,84863.3,27572,13840.5,0.433
88682.3,63579,91412,49725.7,39951,81570.5,29403.2,11511,0.436
126703,83902,98967.6,55987.8,42995,85340.5,17707.9,6364.5,0.437
79267,55779,93132.6,38294.2,31927,78605.8,18475.6,4470.75,0.438
120330,78986,99839.5,79332.2,58922,88237.2,40029.6,12611.2,0.442
100506,66386,99218.9,67621.9,53562,82739.1,18462,15228.8,0.445
70169.1,41665,110371,62178.5,46569,87503.1,29376.7,10235.2,0.449
120904,80640,98258.8,64836.6,52080,81588.6,1556.52,7952.25,0.463
111833,71186,102957,62351.9,46570,87745.2,4854.52,6144.75,0.468
120450,73673,107147,75449.4,55165,89633.9,19907.7,26315.2,0.484
122709,79112,101651,65028.4,48056,88682,21249.3,14435.2,0.485
65826.6,43599,98947.6,34618.8,26450,85776.1,20386.4,5639.25,0.487
113538,71062,104708,48998.1,37002,86782.8,7287.56,3349.5,0.489
91347.1,54510,109824,92794.8,71655,84870.6,35899.2,7815.75,0.491
111762,70078,104519,52086.6,39159,87171.5,30459.9,8147.25,0.493
103544,70631,96074.5,65294.3,51887,82470.1,25759.1,8736.75,0.493
94117.2,63511,97118.1,59128,45407,85339.6,29383.5,11027.2,0.495
120342,79538,99156.8,88647.5,63674,91239.8,31773,7608,0.496
78732.6,52225,98799.8,66026.6,49953,86623.9,24239.3,5562,0.499
97913.5,67490,95078.7,46272,37618,80612.5,659.6,1811.25,0.5
127428,79380,105204,79332.2,59136,87917.9,19528.2,13959,0.501
87842.8,55908,102970,50953.8,39556,84419.7,2144.72,30055.5,0.503
113697,78688,94693.4,64472.8,49812,84824.8,14296.3,3783.75,0.506
89523,61634,95190.7,56749.4,45290,82118.1,16702.2,19029,0.509
77692.8,51459,98946.3,57687.1,44867,84262,7705.76,2858.25,0.509
133071,79083,110275,66589,47094,92665.2,47944.8,14554.5,0.512
95529,61232,102244,60530.2,46848,84676.1,21995.3,10929.8,0.514
82690,55751,97203.2,57176.4,43683,85779.7,1440.24,6549.75,0.516
105100,62927,109457,66321.8,48719,89214.9,27183,12282.8,0.517
136250,83183,107345,72780.4,51922,91863.5,29165.9,15313.5,0.518
70890.8,44847,103594,57229.5,43634,85955.7,24967.6,7290.75,0.518
116821,71949,106408,71946,52649,89556.4,21330.9,4602,0.524
85425.5,51830,108016,53963.4,40954,86354.2,24012.8,7494,0.525
116145,70518,107940,58131.2,45278,84139.8,4221.44,1809.75,0.525
141126,92663,99811.2,66019.2,51251,84420.4,2042.72,8233.5,0.527
124580,80196,101806,74103,54596,88951.8,64396.7,16196.2,0.528
128085,81298,103252,84209.2,61602,89586.9,32359.2,18281.2,0.53
107220,71858,97786.6,60717.9,47610,83579.2,7624.16,20664.8,0.533
121302,75981,104627,56244.8,40985,89936.9,49194.6,16746.8,0.551
89864,54004,109054,62891.2,47156,87404.3,14103.2,5604.75,0.556
78615.4,54491,94550.2,60881.8,47814,83447.3,12645.3,10946.2,0.557
74684.6,48454,101014,43582.6,32374,88225.9,26195,6380.25,0.564
108543,73794,96396.7,75180.8,56318,87486.2,23249.2,8513.25,0.571
95178.7,65296,95528.5,69934.6,50320,91081.8,14832.8,10819.5,0.572
120964,80896,97996,52566,39648,86888.8,1468.8,11931.8,0.572
91672.6,65247,92078.6,47199.5,37423,82656.8,23111.2,13500,0.574
110725,62934,115302,68761.6,49386,91247.7,27955.5,18517.5,0.575
134968,86282,102516,79887.1,59514,87970.6,49250.4,16811.2,0.578
119689,75318,104144,92337.9,65398,92532.7,23194.8,16779.8,0.58
98232.8,65066,98942.4,46205.3,36298,83423.6,9793.36,1766.25,0.59
93693.2,62955,97534.4,51654.8,41190,82186.2,19630.2,4493.25,0.594
100276,62937,104417,60388.8,46105,85839.7,29609.2,13408.5,0.602
130060,83467,102119,82651.3,61990,87379.2,45349.2,18511.5,0.605
122288,80902,99061.1,84664.8,65022,85334,30527.9,15567,0.606
96778.3,59222,107096,59277.6,45598,85197.1,26807,16706.2,0.606
118241,74891,103471,62638.9,46870,87584.8,19926.7,9405.75,0.607
78631.5,57218,90062.5,39909.2,32378,80779.8,9727.4,8874,0.609
123839,82482,98396.5,55847.7,42846,85423.1,28705.5,12072.8,0.609
59495.8,40440,96417.4,40232.2,32636,80789.8,21205.8,4511.25,0.609
121181,74353,106811,72928.6,53681,89034.3,41127.8,11259.8,0.61
71420.3,50411,92848.8,34443.4,28806,78361.4,7411.32,1273.5,0.61
112963,72801,101690,63170,48785,84860.2,19835.6,5981.25,0.643
109938,71047,101410,61869.1,46195,87772.6,11615.1,7278.75,0.645
83990.2,51559,106759,62243.1,45859,88950.2,25559.2,3027,0.645
70570.9,39018,118533,48654,34551,92286.4,23885.7,11977.5,0.648
64007.6,41559,100936,37892.3,27923,88934.3,1769.36,17835.8,0.652
109400,66946,107096,61216.3,46426,86414.4,1713.6,8934.75,0.657
73676.5,50035,96501.7,68633.8,52519,85644.9,15162.6,11779.5,0.661
120503,74373,106185,73918,55457,87352.2,1278.4,6178.5,0.67
103976,67273,101291,56482.8,43908,84304.9,34464.4,15901.5,0.693
83956.7,53433,102974,57227.4,42489,88268.9,31902.9,10956,0.71
85214,56698,98497.1,65337.1,47747,89679.6,49159.2,8250.75,0.72
97056.7,62603,101604,57648.4,44470,84957.1,19449.4,14448,0.727
115096,66317,113740,79180.6,56413,91985.5,34146.9,25284,0.735
94428.5,57353,107901,51824.8,39133,86791,16995.2,9546,0.737
96235.8,57366,109942,63658.2,46938,88881.2,52415.1,12822.8,0.739
56745.5,36980,100564,48655.4,38464,82900.3,14709.8,21191.2,0.747
91390.5,60509,98983.1,67400.2,51865,85166.1,26820.6,7626.75,0.747
98761.7,69675,92894.8,56351.6,45851,80544.8,16635.5,6657.75,0.751
65530.3,44863,95726.8,54583.6,41202,86820.8,13557.2,3928.5,0.754
86647.5,57801,98242.8,59197.4,46633,83193.5,19093.7,9441.75,0.755
61367,41656,96546.6,44684.8,34716,84354.9,15099.4,4870.5,0.757
74219.6,52295,93011.8,40549.8,32559,81620.1,1488.52,4821.75,0.758
80872.8,54953,96447.5,60637,43449,91461.3,43435,15660,0.761
125570,77558,106106,71010.4,52134,89264.9,19928.1,11259.8,0.761
72731,43484,109615,47765.9,37384,83736,11755.8,3361.5,0.763
72031,48020,98305.3,35374.3,28455,81472.1,379.44,3331.5,0.765
127381,78127,106852,78453,56002,91809.1,45685.8,26361.8,0.765
119238,78446,99614.6,69110.4,51907,87256.5,21510.4,13062,0.766
90395.4,57090,103769,54920.2,39962,90066.8,10394.5,17361.8,0.766
73451.4,48515,99221.1,58973.7,44023,87792.7,31032.5,13517.2,0.767
105115,65405,105325,61055.2,44009,90920.3,33553.9,20790,0.767
95127.8,62066,100446,51852.7,40654,83588.8,13426.6,17984.2,0.768
67421.3,42031,105125,39837.1,32018,81540.6,16014,7472.25,0.769
58467.9,38026,100767,51339.3,38663,87023.1,22306,7404,0.771
110116,72374,99711.8,71708.7,53046,88593,42214.4,18717,0.776
120160,82039,95988.8,59119.2,46567,83201.3,37616.9,13882.5,0.776
103201,68362,98934.7,57723.8,44362,85275.5,22833.7,7815.75,0.781
77932.1,52390,97487.3,39908.5,31258,83672.8,7045.48,7390.5,0.783
114403,76219,98368.1,61696.4,46886,86237.6,28767.4,9585,0.786
111564,65158,112211,82144.7,59742,90111.4,37008.3,16247.2,0.787
67555.8,49744,89002.5,35182.5,29684,77675.6,2903.6,4513.5,0.788
99968.8,67689,96789.1,52290.6,39757,86196.6,30772,7317.75,0.79
77664.3,51295,99226.2,49221.8,38994,82725.5,10190.5,32048.2,0.79
101869,68679,97207.2,72712.4,55871,85290.8,44433.2,17178,0.791
119596,72384,108281,72271.1,52868,89588.4,28932.6,14598.8,0.792
132041,87894,98453.4,66291.8,50706,85680.2,24667,7842.75,0.792
95349.2,64826,96393.5,46879.2,37751,81382.6,741.88,10754.2,0.794
130750,84086,101906,78817.4,56058,92143.5,25943.4,17022.8,0.795
103012,69732,96813.2,58609.2,46644,82347.4,34918,13467.8,0.798
80981.9,53707,98818.2,37691,29519,83679,877.88,4538.25,0.798
84028.6,55156,99842.2,60042,44996,87450.2,33713,11978.2,0.801
71220,48245,96745.3,44910.6,36477,80688.1,18054.7,17853,0.803
91514.5,56829,105536,66603.3,49568,88059.1,36442.6,10911,0.805
84269.8,54075,102130,79796.6,58070,90056,31207.2,14144.2,0.807
92595.1,62551,97013.9,68461.7,52707,85125.4,9981.04,56172.8,0.808
115585,70287,107772,69319.2,51666,87928.3,29468.5,9245.25,0.808
115376,76931,98286.4,71767.9,57219,82199.6,22807.9,8837.25,0.812
69715.3,47493,96200.7,50305.7,41261,79902,4631.48,2291.25,0.812
78701.6,53870,95745,45870.1,33774,89007.6,21042.6,8482.5,0.813
92540,63807,95047.6,53669,41298,85167.6,19560.9,12915.8,0.828
85622,58078,96617,59552.4,45943,84949.3,31467.7,21396,0.844
107677,72427,97432.4,53324.2,41958,83289.4,14603,9144.75,0.846
93943,56813,108367,63023.8,46925,88019.7,14892,9657.75,0.855
117550,75856,101558,71967.8,55552,84902.1,47917.6,10309.5,0.863
109664,68049,105614,74389.3,55461,87902.8,33722.6,12147.8,0.87
84571.1,51838,106919,81976.7,59315,90574.5,26692,6303.75,0.872
82334.1,54463,99073.7,65452,47051,91166.3,11908.2,14838,0.873
106396,65038,107211,87902.9,63191,91165,32364.6,22356.8,0.873
85937,60282,93427,54972.6,45310,79511.9,13789,5107.5,0.874
61239.9,40446,99229,54882.1,44435,80944.2,33908.2,6650.25,0.877
63850.1,38517,108640,54111.7,40901,86703.6,18698.6,2821.5,0.881
91546.1,55588,107929,64793.8,48020,88428.3,26032.4,10595.2,0.881
106418,70468,98969.9,51350.2,39082,86108.4,42287.2,9873,0.884
65583,46767,91903.4,43369.7,32530,87374,15991.6,5181.75,0.887
129469,81857,103655,51943.8,38901,87509.1,1804.72,6372,0.892
85504.2,57431,97571.1,52915.6,41975,82617.6,35347.1,5832,0.893
72836.4,47079,101391,48111.4,36587,86178.9,15600.6,7020,0.897
66579.3,41743,104529,55759.3,42363,86260.2,26071.9,4598.25,0.9
110606,73759,98274.7,59824.4,46402,84493.1,1810.84,5147.25,0.904
82655.9,54613,99187.7,50109.9,39797,82518.8,11036.4,13050.8,0.907
74320.6,50432,96579.1,48018.2,35904,87648.2,17106.1,3707.25,0.911
87484.5,58312,98322.5,50722.6,39852,83412.5,15916.8,8570.25,0.911
74551.3,51398,95058,37972.6,30810,80771.5,2514.64,3077.25,0.911
71043.9,46634,99839.9,42914.1,32846,85624.4,18553.8,7830.75,0.912
92393.6,51198,118268,81081.8,58035,91561.6,31050.2,13296,0.914
112769,67653,109241,75152.2,53505,92050.8,15104.2,5644.5,0.921
105676,64932,106659,68097.2,50064,89142.3,7269.2,6715.5,0.922
133397,82828,105548,70024.4,49996,91789.7,2133.84,4196.25,0.927
94203.4,65309,94530.9,62715.7,45417,90497.8,3196.68,13125.8,0.927
67259.5,43394,101579,33506.3,26938,81515.7,10542.7,5592,0.928
123717,76302,106261,66308.8,49150,88415.4,44870.5,5965.5,0.933
62239.3,45276,90090,40078.5,30940,84892.9,16642.3,4830.75,0.938
144884,86344,109969,75365.1,55020,89769.6,39809.9,6766.5,0.939
82406.1,53485,100973,49380.2,37325,86702.8,32808.6,8627.25,0.941
89879.5,60913,96701,53107.3,41461,83944.9,28237.7,12389.2,0.954
65349.2,47875,89456.5,32091.9,26183,80326,23745.6,11004,0.957
107788,67506,104642,55286.7,40954,88471.7,29525.6,14449.5,0.967
117221,76530,100381,71341.5,55702,83936.6,28694.6,16837.5,0.969
117712,69595,110847,76223.9,55430,90121.1,40195.5,15924,0.969
84214.6,52898,104335,61892.9,45230,89679.7,29808.5,5553,0.973
87095.1,57631,99041.6,48723.4,37330,85538,2078.76,3180.75,0.974
77548.4,47928,106038,52001,37548,90762.1,30825.1,10239,0.979
124021,80536,100922,64300.1,49068,85880.3,22671.9,3513.75,0.982
113771,72631,102657,65326.2,48291,88654.6,33959.2,10900.5,0.987
129802,77542,109704,75312.7,54822,90031.3,41258.3,28236.8,0.99
93342.2,54579,112081,65331.7,48623,88056.6,21841.6,3854.25,0.99
68635.9,46146,97475.8,48826,38898,82262.9,10416.2,11701.5,0.991
103474,70915,95625,59261.3,46535,83458.7,28038.4,13908,0.993
116070,74811,101680,74494.7,55215,88419.5,44138.1,13102.5,0.998
92432.7,57506,105340,76694.5,54778,91756.7,41606.5,15848.2,0.999
123926,79679,101929,84067.7,61282,89903.4,45905.4,24461.2,1.001
72678.9,50570,94187.9,37646.8,30727,80295,19591.5,10378.5,1.001
105967,70555,98428.6,82775,63359,85619.2,12906.4,8862.75,1.003
66319.5,42027,103417,53718.6,41686,84452.9,28340.4,15738.8,1.003
86698.3,58474,97169,39076.9,29674,86302.6,190.4,3262.5,1.004
85117.3,56254,99161.8,57590.6,44515,84786.1,11872.8,6809.25,1.006
77969.3,52646,97059.6,43476.5,35534,80184.5,22957.5,13565.2,1.019
98292.9,64581,99746.5,64187.9,50101,83962.8,2505.12,13765.5,1.042
64075.1,40678,103231,39409.4,31466,82080.2,23737.4,6663,1.049
87196.8,60872,93877.8,45113.9,34604,85440.6,27626.4,17310,1.057
77312.8,49911,101516,40668.1,30911,86222.5,10898.4,2895.75,1.058
84222.7,55881,98774.5,65499.6,50605,84825.3,4508.4,2004.75,1.058
107951,71587,98826,55018.8,43015,83824.5,36471.8,10143,1.062
71750.1,41219,114079,56864.3,41883,88977.9,18080.5,8457.75,1.074
69327.8,47307,96042.1,39534.5,31734,81645.4,2107.32,8357.25,1.082
63002.5,40067,103051,38645.1,29583,85611.5,15650.2,7089,1.085
125225,86446,94935,73732.4,56563,85429.1,33845,11755.5,1.089
87692.2,59274,96956.4,53161,42499,81977.5,21854.5,4985.25,1.101
122200,74786,107085,93323.2,69806,87614.7,28893.9,6356.25,1.103
108504,69213,102739,87175.3,67421,84738,41980.5,10248.8,1.104
110749,74785,97051.9,58733,45493,84609.1,22507.3,8267.25,1.108
101421,64458,103117,58352.8,43779,87352.7,17109.5,11465.2,1.109
104186,68479,99708.5,49822.9,38722,84324,29149.6,4918.5,1.11
90379.3,61014,97077.6,55865.4,44126,82971.4,26276.6,7382.25,1.11
76966.2,51366,98198.3,60706.3,48794,81535.6,24913.2,7356.75,1.113
129373,81557,103959,64685,49265,86048.8,1880.2,10370.2,1.115
87824.2,58526,98343.5,40289.3,31687,83327.6,22468.6,9215.25,1.115
117805,76871,100434,59297.4,44079,88162.4,19512.6,13057.5,1.115
95535.2,57283,109299,47469.4,34939,89039.7,16189.4,3842.25,1.117
72322.4,45206,104847,54026.7,41694,84920.9,27939.8,17401.5,1.117
100682,59842,110262,100455,71946,91505,34155.7,9016.5,1.117
96390.8,59958,105358,62186.7,45862,88863.7,26366.3,14361,1.118
116230,69711,109269,85440,64114,87335,28259.4,4725,1.12
96616.5,63171,100234,68047.6,52015,85736.2,13907.4,8806.5,1.12
89400.9,58987,99326.6,58939,44795,86229,21276.5,17320.5,1.123
137541,83935,107392,82364.3,60242,89602.4,2406.52,7338,1.127
99139.2,63254,102716,55149.4,42414,85214,1780.24,3831.75,1.127
121257,77298,102806,70915.8,53754,86459.4,22216.3,15193.5,1.129
59280.1,42415,91594.4,46042.1,34786,86742.3,27865,14244,1.132
102856,68417,98524.9,56189.8,44293,83138.5,12180.8,5098.5,1.133
78968.2,53077,97504.7,46067.3,36317,83130.9,19057,9476.25,1.14
130841,78538,109180,71245,52286,89299.4,19802.3,13474.5,1.143
82867.3,56850,95528.5,52247.8,40114,85359.5,6206.36,2848.5,1.144
109332,66906,107093,72256.1,53390,88694.1,39431.2,12637.5,1.146
137716,89727,100587,84946.3,60498,92020.2,54315.7,13654.5,1.151
88505,52591,110290,69575.6,50283,90680.8,22055.1,19152.8,1.154
116078,70608,107739,66703.9,48372,90372.7,3134.8,15607.5,1.16
74563.7,49529,98661.5,49131.4,37508,85845,26548.6,15726,1.165
55617.7,37175,98048.8,45494.7,36915,80767.8,20752.2,11818.5,1.168
81292.5,49131,108436,55719.2,41291,88436.1,18364.8,12042.8,1.175
55194.3,45012,80361,43464.9,37136,76705,274.04,2502.75,1.175
84705.6,52941,104858,62535.5,47309,86628.9,34384.2,8473.5,1.175
102105,63615,105188,53621.4,40155,87514.2,29741.8,8610,1.18
88100.8,57422,100550,49351,40314,80226.9,15720.9,13232.2,1.18
122396,73049,109808,85189.7,60489,92297.7,45767.4,25884,1.187
132918,81619,106727,61824.9,46939,86319.7,14686,6694.5,1.187
63773.2,47170,88603.8,39721.5,32318,80549.2,19739,6098.25,1.188
104848,68383,100483,77760.7,60434,84325.5,34011.6,5908.5,1.189
81236.7,50531,105360,56962.2,41279,90435.3,27414.2,3153,1.19
64471.3,40063,105464,40330.8,28802,91768.6,4691.32,51619.5,1.191
67368,41442,106535,48782.5,37910,84331.6,11430.8,2895,1.192
116070,75984,100110,64684.3,50080,84647.6,32095.3,16332.8,1.193
100079,65972,99417.1,56183,40900,90024.6,23900.6,9801,1.194
104826,66646,103081,72050.8,52786,89454,26925.3,10334.2,1.2
119289,73221,106769,65951.2,49969,86497.1,21595.4,3744,1.2
116295,75966,100328,82500.3,65139,83003.1,28893.2,8438.25,1.201
85038,50263,110878,72698.1,52367,90979.9,38707,12652.5,1.203
132413,83270,104213,65420.1,48010,89301.6,49668.6,20482.5,1.209
117424,76194,100998,56652.2,43482,85386.1,3396.6,13537.5,1.21
136030,78618,113395,64762.5,46999,90305.7,1918.28,12732.8,1.21
91391.7,58970,101568,49875.3,38903,84019.9,1164.84,5914.5,1.211
89354.4,63535,92168.6,41811.8,33154,82650.1,23883.6,3820.5,1.217
85985.9,51756,108880,69198.8,49451,91707.3,33783.8,11047.5,1.219
58288.1,37678,101385,39837.8,31991,81610.8,16152,4927.5,1.22
140377,90852,101261,77082.8,56660,89158.1,20051.8,15855.8,1.223
98769.1,67898,95333.2,61251,46206,86875,41173.3,13878,1.239
83438.4,57874,94484.9,70380.7,51282,89943.2,38602.2,11365.5,1.245
69945.9,44252,103588,47891.7,35980,87232.7,18246.4,9084,1.247
87557,57503,99788.5,47899.9,36050,87078.1,11808.9,15784.5,1.247
70409.1,47318,97517.4,43477.8,33890,84076.8,21864,10424.2,1.251
102567,68395,98279.8,77926.6,57558,88727.9,17389.6,15369.8,1.254
105585,71074,97357.7,62262.8,50554,80714.8,17114.2,7017.75,1.255
72466.8,46827,101420,42907.3,33654,83555.4,15831.1,4091.25,1.26
137179,89688,100238,71927.7,53864,87514,37534,24350.2,1.264
111710,71371,102577,52967.2,41087,84485.6,445.4,3112.5,1.266
93414.2,59778,102412,54388.4,41502,85885,18171,14406.8,1.268
125318,80792,101654,80996.2,61576,86205.1,14195.7,12298.5,1.268
86869.4,56546,100680,53129.8,41178,84557.6,17374.7,6634.5,1.269
109615,68042,105578,68879.9,53214,84829.5,5140.8,6330,1.276
85468.2,52014,107687,61659,44186,91451.7,39665.1,18821.2,1.279
75950,51009,97580,66321.1,49157,88419.1,29327.7,15628.5,1.28
111923,71723,102268,61002.1,47835,83575.5,15159.9,3090,1.292
67841.6,46075,96496.4,37002.9,29083,83382.8,9526.12,3765.75,1.293
126236,86076,96113,66451.6,52456,83021.5,2032.52,12372.8,1.293
72721.7,47615,100092,39827.6,31979,81620.5,12315.5,13965.8,1.304
87350.6,59621,96016.6,57130.9,44449,84234.3,44289.1,11089.5,1.306
100690,65481,100775,48877,36333,88162.4,20640.7,12864.8,1.307
100005,64547,101537,65946.4,47483,91019.2,31984.5,5331,1.312
115934,72902,104220,83450.3,63390,86275.4,27851.4,13827,1.317
85786.3,51314,109563,62438.3,45386,90159,30851.6,6167.25,1.324
85566.8,56612,99055.1,49990.9,38800,84438.2,23243.8,8136.75,1.326
126695,86877,95572.5,77889.2,59008,86506.1,33891.9,27619.5,1.33
61185.9,40591,98787.5,52674.2,38226,90306.4,29265.2,16400.2,1.332
80084.8,52328,100299,54364,39916,89257.4,35628.6,16260,1.333
75635.7,50249,98645.9,40073.1,32761,80163.3,7523.52,1527,1.334
104091,67599,100915,58439.2,48114,79599.9,1604.12,2694,1.335
127992,76002,110367,60925.3,45770,87236.2,27225.8,18408.8,1.336
104822,66384,103483,82732.9,62544,86690.7,44854.2,10746,1.34
64787.5,40606,104564,46599.7,36419,83856.2,12233.9,4795.5,1.346
114565,72958,102911,75246.8,55415,88989.8,56241.4,11995.5,1.346
83882.3,55901,98340.1,52856.4,38701,89506.7,27147.6,11150.2,1.355
77088.9,51027,99008.4,35275.7,28319,81635.2,18280.4,6385.5,1.356
139945,83367,110013,68752.8,50335,89515.9,25056,9081,1.358
110729,69952,103739,67305.7,51152,86232.2,21034.4,14796,1.362
121374,78745,101014,86152.6,64905,86990.2,19939,9670.5,1.367
141792,92097,100898,80873.8,58197,91072.4,36088.3,14815.5,1.371
