"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
110638,80747,89796.5,69751.7,56694,80630.2,15940.6,936.75,0.277
75709.4,55695,89086.9,50335,40834,80784.4,2932.16,1683,0.277
70766.2,47506,97624.1,43722,35090,81657.5,10822.2,8290.5,0.28
93163.7,62550,97611.1,53307.2,41378,84430,4323.44,556.5,0.281
116583,74494,102564,80762.9,62839,84229.2,18051.3,446.25,0.283
70705.4,46751,99115.5,42455.1,34418,80839.6,7858.08,188.25,0.283
86366.6,61409,92170.9,37880.1,31557,78667.5,4396.2,21.75,0.283
85130.3,59076,94439.4,46031.2,37396,80669.1,14355.5,1680,0.284
121186,80471,98694.4,93160,68335,89344.2,10572.6,435.75,0.284
69290.6,45899,98935.2,58333.1,45814,83444.3,6706.16,168,0.285
107661,69779,101115,59122.6,44543,86986.9,2877.08,1987.5,0.286
115071,81370,92679.4,73056.5,57699,82979.4,20659.1,2934,0.287
82223.2,52677,102295,45218,35073,84492.5,11446.4,1647,0.287
124246,83921,97026.4,54431.3,43861,81329.9,5221.72,526.5,0.287
107739,70608,99999.4,52290,39760,86189,8993,1067.25,0.29
86805,57031,99750.1,61167.4,47455,84473,20324.5,723,0.29
103269,70006,96675.2,91019.4,72346,82451.6,10854.2,286.5,0.291
75579.2,50925,97263.9,41805.7,31901,85883.8,10825.6,430.5,0.292
123044,81263,99231,61965.7,46923,86545.7,12465.8,904.5,0.293
61007.4,37790,105800,47778.8,35518,88159.1,10231.3,192.75,0.294
99006.6,68382,94886,63608.6,48842,85349.7,7675.84,2373.75,0.296
86339.3,59181,95610.7,51055.1,40589,82434.8,7859.44,696.75,0.296
111137,69465,104851,68374.7,53053,84462.8,12051.6,2005.5,0.297
116117,68986,110310,69246.4,50346,90138.9,18321.2,13731.8,0.298
72636.7,48425,98302.9,46346.8,37161,81735.7,4830.72,3414,0.298
71382.5,51962,90029.7,31176,26138,78167.7,12940.4,312.75,0.299
107283,72396,97117.2,52776.2,41260,83827.9,16738.2,123.75,0.299
133299,80382,108679,72642.4,51687,92106.1,15640.7,2706,0.3
135471,82607,107476,75607.2,54859,90322.3,9480.56,985.5,0.301
122692,72432,111011,76200.8,56484,88412.6,12873.8,544.5,0.301
104200,62288,109634,61121.8,44060,90914.2,19139.3,827.25,0.301
123362,74758,108144,71421.1,52942,88410.9,21065,600.75,0.302
60542.4,42283,93836.9,46813.2,37851,81053.4,8352.44,766.5,0.303
84063.3,55724,98865.4,51919.4,38120,89259.9,16971.4,1041.75,0.303
70505.8,46126,100175,41489.5,32010,84944,18539.5,356.25,0.304
90679.3,59551,99792.8,68854.1,54043,83496.9,14543.2,2141.25,0.304
116125,66742,114026,64509.6,45622,92668,12248.2,1095.75,0.304
102767,61902,108800,67127.6,47982,91685.9,11153.4,554.25,0.306
99168.4,69258,93839,68851.4,55415,81426.4,17816.7,734.25,0.306
87315.2,61951,92368,43816.5,35579,80709.3,8273.56,488.25,0.306
111599,79759,91698.5,61494.4,49746,81013.5,16929.3,1428.75,0.307
107802,69145,102176,59506.8,44921,86815.5,18667.4,933,0.307
99641.4,67819,96287.2,58773.1,46102,83548.5,8228,1182,0.308
96746.7,61673,102807,58515.4,46153,83090.2,2450.04,916.5,0.311
104339,69302,98668.6,59985.5,47830,82191.3,18557.9,825,0.312
