step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba4,wuhan,ba4,ba4,0.00065685666619808,0.0005509905935884938,0.001045025367511451,0.0013549459756302324,0.0001607334888243883,0.0001256692746908483,0.002647926102149443,0.0009868810440896323,0.00011673572894648665,0.0007077319034644268
ba1,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,wuhan,ba1,wuhan,ba1,0.00019584686921746795,0.00044670907174563195,0.00038079335774887505,0.0009837632441076277,0.0007429511498909494,0.0013155951793567824,0.0004991969198303919,0.0004965335629489157,0.00037644687336077666,0.00030259788455238283
ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,ba1,wuhan,0.0005097768938826463,0.0009218370800250827,0.0020747209763733,0.0026428006513476133,0.0013241885238685577,0.002105274178242431,0.006333912192986004,0.0009254479361156936,0.001908944548903301,0.0016899841767301492
ba4,ba1,wuhan,wuhan,ba1,wuhan,wuhan,ba4,wuhan,ba1,wuhan,ba4,wuhan,0.0014989125953953483,0.0005737254237971632,0.0006496805395545096,0.001623773012757426,0.0010535025949163143,0.0007486021000469146,0.002640935422931445,0.0006464155095903442,0.0023781094996312485,0.0007170242327111821
ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,ba4,ba1,ba4,ba1,ba1,0.001081290007914135,0.0006531167857728122,0.0002926579605439019,0.0006409250821353816,0.0008092821080676225,0.0006559019244557519,0.0003421458903855753,0.0006121042773627156,0.0006373162047761476,0.00031440313108563973
ba4,wuhan,wuhan,ba1,wuhan,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba4,wuhan,0.0007323442354844768,0.0002781334110929952,0.0003653185770146485,0.0010441861340072713,0.00036676974037372654,0.0003526499026901969,0.0014026034141674814,0.00042722648038426227,0.0010117465845763769,0.00038445831483625566
wuhan,ba1,ba4,ba1,wuhan,ba4,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba4,0.0020329628662668887,0.0007683351408154028,0.0003267350002860166,0.0013876916120278853,0.00019744945387883763,0.0002980362029227391,0.001370892561257785,0.0021618173785540183,0.00046943020981976823,0.0012462696287148256
ba4,ba1,wuhan,ba1,ba4,wuhan,wuhan,ba1,wuhan,ba1,ba1,ba4,wuhan,0.0010540937431255215,0.000712979482490361,0.0005626682280839505,0.0015261044008268339,0.0010296771411500202,0.0011431059651986152,0.0022563465063337477,0.000507214196217819,0.002146641393015976,0.0005788798807637506
ba1,ba4,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba1,ba4,ba1,ba1,0.00035128211256783555,0.001127019480478115,0.0009591570769907112,0.0011352155861776778,0.0013857103592294837,0.0013779416320040315,0.0005259269970401413,0.0009689420366505545,0.0003169455135543442,0.0003521623894055003
ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba1,ba4,ba4,0.0003088160480423103,0.00030465197834843,0.0006991068954543151,0.000753721476589458,8.570575871732827e-05,0.00012499878364481129,0.0009338455717819542,0.00035558462870787053,7.146033338221413e-05,0.00033053595689485314
ba4,ba4,ba4,wuhan,ba1,wuhan,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,0.0006744761043785632,0.00041661570632228246,0.0004129993839115832,0.0009083013370483185,0.0003579432999458142,0.0005329372442519719,0.0021227255157774075,0.00020075690868373938,0.0021165978862572403,0.0007912051784032511
ba1,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba4,wuhan,ba1,ba4,0.0007084404966216063,0.0008259825688453925,0.0013213629802135787,0.0010971261003475158,0.0001995838819954446,0.00041962109176637565,0.001819395931721354,0.0009724086397862687,0.00026535037310301243,0.0016407456197990234
ba4,ba4,ba4,ba1,ba4,wuhan,ba4,ba1,ba1,ba4,ba1,wuhan,ba4,0.0014471052200062911,0.00029313188511194285,0.0002442231842556782,0.0006129112634281881,7.132664953306114e-05,0.0001777419920191442,0.001189798365695495,0.00045515361939322066,0.0005270475577946429,0.001244725881937232
ba1,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba1,0.0005244569373481043,0.0010200891491881565,0.0006235933466521297,0.001668864381013596,0.001302552206329224,0.0017359254191729684,0.0004767554102593692,0.0012369088573038244,0.0005895766301425913,0.0002574971032320199
ba4,ba4,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba1,ba1,ba4,wuhan,0.0006245236226818235,0.00034620061774329815,0.00032744761276012885,0.0012284552409166285,0.0005077621119970216,0.0006971875711260363,0.001462825119946366,0.0002890531872172953,0.001200420036914603,0.0004041232941198506
ba4,wuhan,ba1,ba1,wuhan,ba1,ba4,ba1,wuhan,ba4,ba4,ba4,wuhan,0.000773994569779057,0.0003324641166692969,0.0002913968457704947,0.0012321682692356963,0.00046610711603568703,0.000508165683086746,0.001365290348922864,0.00037077258637264993,0.0012555138139850438,0.000553500000386955
ba1,ba1,ba4,ba1,ba1,wuhan,ba4,ba1,ba4,ba4,wuhan,ba4,wuhan,0.0006116580958487307,0.000656767359008577,0.0010023259083586364,0.0025936496893309577,0.001355765614616272,0.0012997263781037763,0.005019454888139096,0.0011365539247072507,0.0015158016116037884,0.0007542013517750105
ba4,wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,wuhan,ba1,ba1,ba1,ba1,0.0009483711625788445,0.00043593771699576794,0.00021401253302423442,0.0005522311123028009,0.0004608842208298156,0.0004159550264894234,0.0002714211606073085,0.0004178969846653169,0.0003990073334009821,0.0002571781213428467
ba1,wuhan,wuhan,ba4,ba1,ba4,ba1,wuhan,ba1,ba1,ba4,ba1,wuhan,0.0007354000626297446,0.000904791483631957,0.0016524022917365653,0.002248813037781534,0.0017824217646087912,0.0015775555935147797,0.008029634750706142,0.0006586753656772075,0.001979844050435025,0.002024935705050911
ba4,ba4,wuhan,ba4,ba4,ba1,wuhan,ba1,ba4,ba4,wuhan,ba4,ba4,0.000929776268626544,0.00027639737569958993,0.0002765627776733058,0.0006895839986864884,5.7333715842834114e-05,7.952704085072502e-05,0.0007016929855637435,0.0003516285906798009,9.967794458322952e-05,0.00041703952373313213
wuhan,ba4,wuhan,ba4,ba1,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba1,0.0011911471410883162,0.0013182927136932432,0.0005138904630831738,0.001995850546018171,0.0015339520505823318,0.0029171226137310793,0.0004731155616318348,0.0026395965954308137,0.0007375198174428795,0.0007429586457678651
ba4,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba4,wuhan,ba4,wuhan,ba1,ba4,0.003403447969310397,0.0005905184760602761,0.0008084256685485941,0.0010895081157776699,0.0001123225404962061,0.00017064103977840645,0.0017132525113767462,0.0008580879677891748,0.00043438298921165083,0.002260775534958459
ba1,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,ba4,ba4,ba4,wuhan,ba1,0.00018536854316529079,0.0006205672930265901,0.00042539641178689265,0.000664211329743559,0.0004966581774121263,0.0009491377931086867,0.0003375551848823411,0.0005174965679332455,0.0005056040795440255,0.000363700881612536
ba1,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,ba1,ba1,ba4,ba4,ba1,0.0004233177758970981,0.00117887676827697,0.0006980009917019715,0.001341240921167704,0.001180946545064544,0.0014435813875265091,0.00029867603061299017,0.0008113200359656139,0.000512302333703405,0.00020924447036904873
ba1,ba4,ba4,ba1,wuhan,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,0.0005525426258057327,0.0009381886143360601,0.001724703569026825,0.002084480119190926,0.0011108300152224305,0.0017941144221797936,0.005914533772829699,0.0007428015829069191,0.0021692709259975296,0.0020135526397249887
wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,0.0001417301137271792,0.00016054005372848453,9.213670586446387e-05,0.00028594017806796797,0.00020661350219170277,0.00032836169794967293,0.0004968494700089282,0.00018981459307138344,0.00036935178406429566,0.0004197933417795041
wuhan,wuhan,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba1,ba1,wuhan,ba1,0.0008538747486336185,0.0006520626953810608,0.00019520876215244745,0.001179134348498482,0.0007246021055706054,0.0010331044577904021,0.000287184867658051,0.001189918802741529,0.0005488323376925284,0.00043709911906032777
wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba4,ba1,wuhan,wuhan,ba4,0.0017965248249660198,0.00037920686666635607,0.00028171823509341216,0.0010387277417778324,0.00010070358409359176,0.00017007672867100292,0.0012454270654633393,0.0013872161412999263,0.0002716124661444055,0.0010920423753793455
wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,wuhan,ba1,0.000698074124934967,0.0006839493343389762,0.0001926379443220691,0.0007258093799874124,0.000561860828052578,0.0006287801114021372,0.00023916972890655159,0.0011032611675525152,0.0006320964896533512,0.00045819567003336066
wuhan,ba1,ba1,ba4,wuhan,ba4,wuhan,ba1,ba4,ba1,wuhan,ba1,ba1,0.0019070387941681724,0.0015198221237788202,0.0006133768671892409,0.001302793464038662,0.0020092393956214487,0.0016982909205673863,0.0005430607278968702,0.0037175454857057916,0.0004377992885252701,0.0003656781477794424
ba4,wuhan,ba4,ba4,ba1,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,ba4,0.003085861208454352,0.0006973421716490843,0.0008692055234143455,0.00111770897904019,0.0001156027272764412,0.0001963762658949761,0.0016626697724445197,0.000749173873252759,0.00041667746654639126,0.0016741797897845518
ba1,ba4,ba1,ba4,ba4,ba4,ba4,wuhan,ba1,ba4,ba1,wuhan,ba4,0.000732763220099457,0.0005258420090331723,0.0009221394157496417,0.0010987698451357221,0.0001753947832912285,0.00048693291691116313,0.0025484068722279917,0.0009561613447790501,0.0005037421440915521,0.0016739560018786273
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba4,ba1,ba4,ba4,ba1,ba4,0.0017508234390036116,0.0005984749176333401,0.00040375826320585527,0.0006363451242320129,0.00013254003933982434,0.0001532639682274577,0.0010877485133355754,0.0010105729941599169,0.00018638047656479478,0.001308823347264636
ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba1,ba1,ba4,ba1,ba1,wuhan,0.0005979801403164364,0.0002049379686140942,0.0003425355102787493,0.000608209464788385,0.00029463361257911963,0.0004976819565909159,0.00146744309741801,0.00016285936548476122,0.0012489364129266117,0.0009754878831918777
ba4,ba1,wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,ba1,0.0015410164457666656,0.0008139189788932131,0.0004563559350397597,0.0006880450066551227,0.000878811960163894,0.0008013889394226867,0.00035914406977392724,0.0007685091233413395,0.00042625834212909453,0.00025755113129292343
ba4,ba4,ba1,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba1,0.0005247939666962788,0.00028853267978430283,0.00024566612631467705,0.00038801374342836535,0.00036751000651781595,0.0006166004933071626,0.00015331945315394505,0.00029177563856652976,0.00013675573942753254,0.00017624015139194087
ba4,ba4,ba1,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba4,0.001139691384441684,0.00017543293643182832,0.00016339287985206772,0.0006964147808661518,4.2727701091895957e-05,0.0001347383997775416,0.0006443527339232715,0.0003719671850297873,0.00022077347160845274,0.0007862308764701579
wuhan,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba4,ba4,ba1,ba4,ba1,ba1,0.0008550363782142432,0.0011475339704958864,0.00032676034939880654,0.0009199013040618195,0.0011428871200667835,0.0007931878209651308,0.0002433954970794647,0.0017304333539750313,0.00024439974543277694,0.00033403283808547505
ba4,ba4,ba4,wuhan,wuhan,ba1,ba4,ba1,wuhan,ba1,ba1,ba1,ba1,0.0005161782995217143,0.0003736387208614411,0.0001912509806327068,0.00042612602460539447,0.0003492990450771328,0.00048110841431413904,0.00016977484184325006,0.0003337464484969952,0.0002496792341812868,0.00016949779307888702
wuhan,ba4,ba1,ba1,ba1,ba4,ba1,wuhan,ba1,wuhan,ba4,wuhan,wuhan,0.0008288634846351607,0.0006507767666674742,0.0003561992624625981,0.0012699267199339662,0.0006971854740850137,0.0012636920047062014,0.0019057123707561451,0.001072844398851844,0.00141926718898361,0.00167117582432874
ba1,ba1,ba4,ba1,wuhan,ba1,ba4,ba1,ba4,ba4,ba4,wuhan,wuhan,0.00022717110128727904,0.00048389162099888753,0.0004626087707082627,0.001343723346546769,0.0006801879386923718,0.000999170482548216,0.003036347042995744,0.0005273976877511993,0.0016478657619525333,0.001258004139297152
ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba1,0.0004265612906053729,0.0009598418304521063,0.0006818614867147071,0.0010282781693704106,0.0013737330199695779,0.0014150600706714321,0.0005260446484207707,0.0008453118531009834,0.00030575029017101035,0.000352264773400056
ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba1,ba1,wuhan,ba1,0.0004073354394224357,0.0007418688805265479,0.0007109371446512396,0.001735921200080594,0.0011289215911536585,0.001905271949561978,0.0007303119095306587,0.000963346633945102,0.0009393930305391205,0.0006541843962357563
wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,ba1,ba1,wuhan,0.00043317172999407527,0.0003574777291323781,0.0003453279199304681,0.0005937036259853405,0.0004177056151606427,0.00031907821734228115,0.0011900706726071229,0.0003127513831405146,0.0008416871576815354,0.0005706463703758707
ba4,ba1,ba4,wuhan,ba1,ba4,wuhan,ba4,ba4,ba4,ba1,ba4,wuhan,0.0013509331101743173,0.0005740920802163725,0.0004564825949418264,0.0015537666900713567,0.0009448751060593593,0.0008121489459728187,0.0025094929621632717,0.000353935656151438,0.002659199708632258,0.0006931160682906957
ba4,ba4,ba1,wuhan,ba4,wuhan,ba1,ba4,ba4,ba1,wuhan,ba4,ba1,0.0024613769056821143,0.0008047379879230784,0.00047410270690546066,0.001980789723591927,0.0009196034580108943,0.0013333990926669848,0.0004221785961327864,0.001164329252883904,0.0013200290590881544,0.00042455475216937144
ba1,ba4,wuhan,wuhan,ba1,ba1,ba4,ba1,ba1,ba1,ba1,ba4,ba1,0.0002530228300480672,0.0009355758932663591,0.0006732726118508534,0.0016073280353893187,0.0010682962491982348,0.0017385767345986845,0.0003220794033466644,0.0007957412628810597,0.000373418645552888,0.00015806934958774292
wuhan,ba4,wuhan,ba1,ba4,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,0.0010096993229449021,0.0010217380948504583,0.00033713687156169367,0.0008484975217331286,0.0010003808330707365,0.0008127616937904105,0.00018192613557237638,0.0020949983069573023,0.00014110812463547523,0.00026428143924996957
wuhan,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,0.0002349631841239466,0.00030862305865566144,9.068642814232939e-05,0.00022584097255960936,0.00025255869794564486,0.000245542781173113,8.785750072895394e-05,0.0004274691752157801,6.599373621854845e-05,0.00010357230938188492
wuhan,wuhan,ba4,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba1,ba4,0.002890533821248609,0.0012182702275084771,0.0006834244252857303,0.0013243754548005779,0.0001584200390002751,0.00024173516101384167,0.001373611546103721,0.0018135606106066716,0.00025569581992775526,0.0015345543459975455
ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba4,ba1,wuhan,ba4,ba4,ba1,0.0004884781295098633,0.0011635704795557652,0.0006479768668749141,0.0017311513726585976,0.0018472010950487281,0.0021671009677346354,0.0006100975286939248,0.0014604640290331744,0.0006493365608536646,0.00029679381097144994
ba1,ba1,wuhan,wuhan,ba1,ba1,wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,0.0007752110579496942,0.0006824166336919202,0.0011666172126756065,0.0011633968124446256,0.0002790759474261376,0.00036644470331929435,0.0018469269920169495,0.0007283835922382647,0.0003394797427847182,0.0018476234851927261
ba4,ba4,ba1,ba1,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,0.0007372784684405512,0.00014177535708598946,0.00014089498779433458,0.00036282240783375456,3.1144261638754755e-05,9.270146155597095e-05,0.0005363629736840499,0.00028332028270126267,0.00014918267482198324,0.0005920735268488455
ba4,wuhan,wuhan,wuhan,ba4,ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,ba4,0.0015336647552334122,0.0001896084666166979,0.00017945130461359074,0.0006103277949487258,6.200095369670692e-05,0.00013358100034538062,0.0011843252212734982,0.00030678800755184354,0.000461843790518624,0.0011429560370951625
ba4,wuhan,ba4,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,ba4,wuhan,ba1,0.0014145273829525033,0.0005391065004021865,0.0003199790553064865,0.000922413378147042,0.0004080022214829326,0.0005419762346252646,0.0004284876246637509,0.0005794130191596547,0.00150104949082668,0.0006489330897081939
ba4,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba1,wuhan,ba1,ba1,wuhan,0.0009456033254131274,0.0003637012408585222,0.0006218435345036849,0.000735664535832895,0.0006776809862288176,0.0006740425597708537,0.002577392678555203,0.0002505920687457821,0.0031328200810508116,0.0011986442962135244
ba4,wuhan,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,wuhan,ba4,0.000892052258988016,0.0001153358811809925,0.00013054928151713408,0.00045614066849241453,2.93392434211389e-05,6.810718428237722e-05,0.0006899260164343353,0.00030888079376022393,0.00022870071783768578,0.0006383844292718668
wuhan,ba4,wuhan,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba1,wuhan,ba1,ba1,0.0010197625125811358,0.0008783773200351943,0.0003913152276408971,0.000795677851916299,0.0009495130585535947,0.0007916929618084017,0.00020317820214511324,0.0017258037501351575,0.00011306468714791577,0.00022132191884099793
wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,ba4,ba4,ba1,ba4,wuhan,ba4,0.0011387967167244338,0.0006589772742559155,0.0003504546505530253,0.001266153965613885,0.00014207203915666636,0.00023706330089114615,0.0010067692603920183,0.001587350800748262,0.00027664518684883963,0.0014727583259564552
wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba4,ba1,wuhan,0.000543744487718252,0.0004671184134213454,0.0003363431404012116,0.0006502493532820783,0.0006592479790178755,0.0005822087500291273,0.001538214996917731,0.0005357682357418752,0.001192033422287296,0.0007602986295553296
ba4,wuhan,ba4,wuhan,ba4,ba4,ba4,wuhan,ba1,ba4,wuhan,wuhan,wuhan,0.0006942372298311797,0.00015309725088008048,0.00014708886230028377,0.0005957933674924439,0.00020947170145033334,0.0002896282964167102,0.0014509151403147812,0.0001581337532256278,0.0010604676781761887,0.0007208974472577535
wuhan,wuhan,ba4,ba1,ba4,wuhan,ba4,wuhan,ba4,wuhan,ba1,ba1,wuhan,0.001285580059913457,0.0008607958346532425,0.0007773721636695847,0.0013542834108868742,0.0009212184559563286,0.0007771098320645466,0.0036041381894579357,0.000867193209560768,0.0021971580546200514,0.0012735846111714938
wuhan,wuhan,ba4,wuhan,ba4,ba1,ba4,ba1,wuhan,wuhan,ba1,wuhan,ba4,0.0016008258061581129,0.0005335384690490113,0.0003006027571100329,0.0009122327796801175,0.0001277837553777357,0.0002604159103715125,0.001524428926268238,0.0012320824903470841,0.00046922198777837166,0.0010720457928029706
ba4,wuhan,wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba1,ba4,wuhan,ba4,ba1,0.0021230078459651054,0.0004365398749507539,0.0003321199548822851,0.0012690874289782682,0.0007278451720492822,0.0006954540552222491,0.00030100842665665224,0.000727518306078712,0.0012523977648304886,0.00032048955161906686
wuhan,ba4,ba1,wuhan,wuhan,ba4,ba1,wuhan,ba1,ba1,ba4,ba1,wuhan,0.0011213194476501855,0.000918993734494847,0.000822449241810837,0.0015367565609605688,0.0010705157093120238,0.0014270568458292414,0.002618914935325701,0.0011454462681244621,0.0016650370616675798,0.0021514259140286806
wuhan,ba1,wuhan,ba1,ba4,ba4,wuhan,ba1,ba4,wuhan,wuhan,ba1,ba1,0.0012691943732001795,0.0013531653527502428,0.0003161202004000897,0.0009802045096847288,0.0015137558907294961,0.0011017837911203954,0.00032994104040361377,0.0027136598272272006,0.00028623493513592324,0.00024159529983748188
wuhan,ba4,wuhan,ba1,ba4,ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,0.0005950418240830653,0.0008414767844937934,0.00028635307158600843,0.001425068725542802,0.0009208358139596823,0.001048375357588209,0.0016022513457537664,0.0011902514057170015,0.0013056951631533953,0.0015525269815144006
ba1,wuhan,ba4,ba4,wuhan,wuhan,ba1,ba4,ba4,ba1,wuhan,ba4,wuhan,0.0005645320021354467,0.0006398383636184359,0.0014453455626163697,0.0026352929967955645,0.0013663105085543567,0.0010216579734549527,0.0060839868037319824,0.0010006296759490628,0.001115511086148676,0.0006394028023094814
wuhan,ba4,wuhan,ba1,ba4,wuhan,ba1,ba1,ba4,wuhan,wuhan,wuhan,ba1,0.0008746806841149517,0.0008954703057052859,0.00032092320525197246,0.0014671823242665373,0.0007734335046880098,0.0010278505463268976,0.00018291647489130917,0.0019775423741463325,0.0004328873237840276,0.0005411246160015259
wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,ba4,wuhan,wuhan,ba1,ba1,wuhan,0.0005771087464693467,0.000630619784892636,0.0007519001656300093,0.0011923654741968581,0.000990485994803279,0.0008395966458062273,0.0014084032683638612,0.0007118698987600489,0.0010439920326435533,0.0010918482810491762
ba4,ba1,ba4,ba1,ba1,wuhan,ba1,ba4,ba4,ba4,ba1,ba4,ba4,0.0012914327369037482,0.000292551167905492,0.00038228876997990524,0.000543910782126736,7.778960958798874e-05,6.326329904080409e-05,0.001013806479297682,0.00027888171038534856,0.0002092966966047605,0.0005004150242062625
wuhan,ba1,ba4,ba4,ba1,wuhan,ba1,wuhan,ba4,ba1,ba1,wuhan,ba1,0.0012099902683552412,0.001081938884247682,0.0003783427989860623,0.0013636799163983893,0.0013188672788242357,0.0017619329151029562,0.00046323901984488377,0.0017288316432742543,0.001145910796591192,0.00051277518676239
ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,ba1,ba1,0.0011388504973126564,0.00039276677963831925,0.0003140078857012494,0.0006536452983831575,0.0005394233519341537,0.0006999271242573454,0.00034430902882456985,0.0005502223082610743,0.0003589700093641143,0.00027219913301874493
ba4,ba1,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba4,ba4,wuhan,ba1,ba1,0.002497273154450723,0.0010634683098286503,0.000628803180486446,0.001024575613853885,0.0010161327630681886,0.0011904240791640996,0.0004587255793873034,0.0008345417179367593,0.0005734738145527703,0.00041661535895684765
ba1,wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba4,ba1,ba1,ba1,ba4,ba1,0.0004683193583923206,0.0010144189967149025,0.000588645196903794,0.002012397055807548,0.0017268260120397057,0.0018551060640643832,0.0006301539980573198,0.0010468304358001793,0.0007265715811544464,0.00025801007014360157
ba1,ba4,ba4,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba4,ba1,wuhan,0.00025356066500987676,0.0005542251654301465,0.0008560771243852929,0.0010921051969010995,0.0007037316045744526,0.0012760627946332757,0.003177552541117698,0.0003517312957711453,0.00144157127943379,0.0011417044848424306
ba1,ba4,wuhan,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba4,wuhan,ba4,wuhan,0.0004967467733839931,0.0006161863729373631,0.001142534371750075,0.0027441581664640665,0.0012632810311398535,0.0014477527948191416,0.0033324662152500986,0.0012085892576247181,0.001123509803658339,0.0006753179880775622
ba4,ba1,wuhan,ba1,ba1,ba1,wuhan,ba4,ba1,ba1,ba4,wuhan,wuhan,0.0006439784540140556,0.00037518854853653785,0.00021783781453972296,0.000584402529231186,0.00045072725807162494,0.0004829669740467119,0.0017375124486913656,0.000229960475684071,0.0023904978766010666,0.000991992870142499
ba4,wuhan,wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba4,wuhan,ba1,wuhan,wuhan,0.0006462476124427735,0.0001966288370038088,0.00018007230852770542,0.0008192839010886697,0.0003124241363628733,0.0005564297305021336,0.001850680330078109,0.00015803576777875144,0.0015143741782936988,0.0008344052091980382
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,0.000763713234161348,0.0005452789364866807,0.00018832900818994906,0.0007972657829226572,0.0006394532788648779,0.0013151241086139197,0.00027934357568554707,0.0012027356860207254,0.0004642991103225536,0.0003387282641582029
ba4,wuhan,ba1,ba1,ba4,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,ba4,0.002214229883440821,0.0003010642134434068,0.0003577367339111427,0.0009550474065616547,8.292216530607512e-05,0.00019194635953502718,0.0018878888243978361,0.0005954531811150004,0.000784512603356281,0.0019735741935498308
ba1,ba1,ba4,wuhan,ba4,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,0.00012383029752674316,0.00016426472659864988,0.0002237061481251679,0.0003549120073124324,4.322647306629952e-05,4.3953568143680774e-05,0.000542436756164816,0.00019723015437982482,4.43029506113365e-05,0.00022288510049348038
ba4,ba4,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,wuhan,wuhan,wuhan,ba4,0.0009835939902211167,0.000158766017029955,0.00014218333216414392,0.00048073137278259096,3.406578096665454e-05,0.00010190784983669929,0.0006115584072430671,0.00032005447632373995,0.00019991850709080253,0.0006503297714125174
ba1,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,0.00016201750379296799,0.00023685012538248124,0.0004350600478083952,0.0004377377188712684,5.5937636356318575e-05,6.29629950766342e-05,0.0006271175197618034,0.0002261134744548323,4.2436184509224724e-05,0.0002247338260098437
ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba1,ba1,wuhan,ba1,ba4,0.001099442361703663,0.0012061976488357193,0.0016088422244082729,0.0017169549860599747,0.00027348124474534195,0.0005802011606040419,0.002883917088699727,0.0013880926580678795,0.0003273586334263583,0.002462140649511927
wuhan,ba1,ba1,ba1,ba4,ba1,ba1,wuhan,ba1,ba4,ba4,ba4,ba4,0.0004645962404578297,0.0002952304677185601,0.00013532732430663363,0.0003314922306606424,6.788354477277939e-05,4.728503195400623e-05,0.00037591640628046734,0.0004448623995854301,5.4275350885271554e-05,0.00023612133529403876
ba4,wuhan,ba1,wuhan,ba4,ba4,wuhan,wuhan,wuhan,ba1,wuhan,ba1,ba1,0.0012824803330576634,0.0003920127880861968,0.00026032534948165797,0.0007291241528785963,0.00046144148538302836,0.00044609880665633713,0.0002990037718052686,0.0005540528214277193,0.00028260319555864125,0.0002986705088302807
wuhan,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,wuhan,0.0004096127293211457,0.00033647283761258274,0.00029877415112389017,0.0004948510188478629,0.0007079455007916849,0.000430404073533733,0.0012401579638612035,0.00037147802260914585,0.0010545632617215877,0.0005556992869235477
ba1,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba4,ba1,wuhan,ba4,wuhan,ba1,0.0005890297836360388,0.0012065140739078344,0.0006825921620958457,0.0018247639303427198,0.0012710526524271526,0.0021557979097189587,0.0010858339403601472,0.0012554947557760004,0.0010403286352437574,0.0007948521329864798
