step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,581322.0,431152.0,871969.0,410307.0,562378.0,395069.0,772843.0,671217.0,175484.0,159576.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,454883.0,664219.0,674858.0,321428.0,434946.0,452974.0,423840.0,512376.0,186309.0,143780.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,746019.0,674617.0,160758.0,109795.0,54027.0,26237.0,157333.0,72616.0,40049.0,654708.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1184401.0,445899.0,521631.0,899880.0,36904.0,90288.0,524774.0,489997.0,8815.0,859328.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,834729.0,457992.0,21804.0,278171.0,17546.0,55873.0,332016.0,264626.0,22141.0,206485.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,863467.0,1043012.0,1948269.0,437889.0,426535.0,723526.0,850102.0,435251.0,707301.0,213823.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,626341.0,769533.0,1164403.0,331739.0,372175.0,355831.0,494862.0,269835.0,439178.0,190389.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,1034683.0,794493.0,195444.0,126031.0,85994.0,20854.0,232798.0,139501.0,46061.0,1003422.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,850564.0,402935.0,7484.0,52234.0,7322.0,10128.0,131088.0,8266.0,11637.0,367337.0
ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,610924.0,311298.0,4561.0,89857.0,10973.0,14630.0,108440.0,23061.0,10743.0,504250.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,286372.0,375055.0,878334.0,164522.0,290775.0,201647.0,363483.0,223550.0,246581.0,70291.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,wuhan,938616.0,364097.0,1374017.0,968562.0,447851.0,259800.0,1419211.0,122430.0,756308.0,569739.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,843843.0,703737.0,432692.0,1045291.0,15325.0,47133.0,222299.0,242502.0,3662.0,595441.0
ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,423843.0,169399.0,1049289.0,732961.0,140198.0,283331.0,764727.0,299752.0,622335.0,558095.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,1027066.0,477689.0,51184.0,405057.0,17712.0,81284.0,329630.0,320792.0,42440.0,270330.0
wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1063140.0,1562406.0,1423446.0,622985.0,492458.0,1203820.0,1066157.0,1023037.0,213394.0,334531.0
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,1133388.0,645857.0,11541.0,106466.0,18803.0,25582.0,141700.0,34473.0,19607.0,560376.0
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,652309.0,351483.0,4366.0,235998.0,11077.0,39870.0,177421.0,264209.0,16343.0,73765.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,1622931.0,959929.0,25883.0,201500.0,29917.0,43939.0,145421.0,40648.0,50304.0,613362.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,343347.0,691486.0,612090.0,153476.0,487503.0,346247.0,398233.0,482294.0,140855.0,105183.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,582251.0,209302.0,287728.0,176417.0,321866.0,72084.0,1077378.0,31073.0,240965.0,238441.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,1223857.0,870006.0,203197.0,157081.0,110598.0,16218.0,330458.0,110445.0,41595.0,1146541.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,1621972.0,486080.0,2343142.0,1560316.0,677696.0,491372.0,2467301.0,225142.0,1220762.0,793857.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,2522966.0,761773.0,48626.0,244346.0,36131.0,37497.0,220538.0,48703.0,111797.0,626755.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,203707.0,196057.0,6507.0,97817.0,1935.0,15431.0,76141.0,82179.0,3667.0,61231.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,183092.0,555232.0,495866.0,101165.0,265660.0,272389.0,206677.0,263659.0,36150.0,56780.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,1017818.0,740947.0,33065.0,297646.0,26583.0,49241.0,219046.0,238641.0,24693.0,283634.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,527653.0,296421.0,3349.0,59480.0,9285.0,8761.0,121409.0,15591.0,7776.0,390110.0
ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,385110.0,296251.0,3876.0,73408.0,7949.0,21361.0,98181.0,34262.0,9534.0,392179.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,1101464.0,350998.0,1707311.0,1218645.0,587208.0,409434.0,1875591.0,165796.0,1015009.0,636640.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,3150347.0,824093.0,63035.0,291907.0,58867.0,37526.0,303159.0,85747.0,162554.0,942905.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,913480.0,316258.0,2062130.0,1221975.0,426472.0,332723.0,1575012.0,616409.0,1125310.0,897855.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,338348.0,107586.0,805140.0,460397.0,100148.0,246161.0,546205.0,155055.0,410342.0,200706.0
ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,527356.0,172865.0,1243708.0,691154.0,199228.0,357815.0,963194.0,272978.0,793450.0,392571.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,939409.0,356033.0,1998692.0,1108560.0,503791.0,363332.0,1630294.0,662385.0,1061827.0,967837.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,1148039.0,290098.0,744851.0,271131.0,764704.0,213122.0,916876.0,143668.0,357682.0,1291444.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,54962.0,186945.0,176746.0,106001.0,156513.0,160100.0,56657.0,166753.0,124687.0,18463.0
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,1978000.0,1019869.0,27108.0,200124.0,41121.0,35988.0,201421.0,53383.0,61486.0,825995.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,976490.0,272140.0,506206.0,276497.0,561157.0,543065.0,1201841.0,196213.0,560627.0,1183361.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,351691.0,580315.0,927889.0,211061.0,267292.0,372633.0,269662.0,351435.0,227074.0,121638.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,1361304.0,678510.0,34351.0,557915.0,12423.0,39430.0,245854.0,143232.0,27003.0,313894.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,920892.0,1144654.0,1183526.0,393547.0,711851.0,635500.0,1111295.0,844428.0,350072.0,286099.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,1510292.0,409711.0,2520722.0,1217742.0,524111.0,620014.0,1590537.0,413216.0,1571232.0,722417.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,583270.0,287660.0,4692.0,59813.0,6057.0,8479.0,136839.0,8084.0,9479.0,318028.0
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,698761.0,170382.0,1195161.0,840308.0,506644.0,379209.0,1495790.0,248209.0,561327.0,650956.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,1320449.0,376107.0,2537978.0,1390397.0,654699.0,496948.0,1677099.0,496244.0,1369285.0,753582.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,813940.0,833815.0,1755452.0,634253.0,597697.0,558820.0,965823.0,572132.0,547756.0,328199.0
ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,594778.0,307407.0,3576.0,82570.0,9449.0,14449.0,124464.0,21015.0,10446.0,470858.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,947801.0,294206.0,652629.0,249005.0,598814.0,162032.0,771674.0,114985.0,303303.0,960608.0
ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,534477.0,385503.0,4061.0,98577.0,9737.0,24656.0,114985.0,45853.0,10720.0,428268.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,2418745.0,874742.0,49784.0,222354.0,27344.0,25750.0,371224.0,50519.0,106292.0,776092.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,1052242.0,312856.0,689577.0,343901.0,1018592.0,401460.0,1397169.0,214971.0,689895.0,1817061.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,472567.0,117955.0,1074186.0,635813.0,123004.0,272885.0,679362.0,220736.0,641852.0,321883.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,545663.0,1063001.0,1874204.0,342808.0,326574.0,581570.0,625499.0,552413.0,364190.0,224209.0
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,268056.0,848888.0,781723.0,362854.0,165532.0,558004.0,493397.0,451980.0,160712.0,105229.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,617996.0,88135.0,174445.0,73331.0,365136.0,50773.0,735829.0,11080.0,136246.0,409664.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,588337.0,624445.0,1214348.0,345802.0,392860.0,432934.0,296266.0,491596.0,335661.0,205507.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,82385.0,272402.0,751814.0,116613.0,182186.0,87364.0,260694.0,270827.0,105996.0,30899.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,679211.0,99447.0,629686.0,694051.0,486212.0,380054.0,367012.0,371345.0,922472.0,128449.0
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,462263.0,104517.0,207439.0,138417.0,249596.0,95471.0,524428.0,76934.0,207976.0,546840.0
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,222399.0,591691.0,846468.0,124586.0,323928.0,367691.0,297017.0,193635.0,439858.0,73327.0
ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,821111.0,172288.0,411082.0,241578.0,468005.0,357787.0,964923.0,165863.0,430541.0,867264.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,212364.0,416890.0,909071.0,115355.0,371896.0,168001.0,310238.0,255582.0,176951.0,80312.0
ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,656619.0,134710.0,306110.0,191219.0,364839.0,293690.0,750085.0,106319.0,288042.0,610810.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,987002.0,410093.0,2360414.0,1225404.0,621529.0,600928.0,1729987.0,542484.0,1191936.0,893816.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,1284731.0,455694.0,2128811.0,1238436.0,778607.0,454329.0,2477406.0,308471.0,1150901.0,716010.0
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,600774.0,308431.0,5357.0,81591.0,10387.0,11844.0,99325.0,16573.0,8909.0,388959.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,918150.0,283115.0,1894791.0,1136431.0,306085.0,537969.0,1211593.0,316635.0,1148476.0,706183.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,660809.0,301633.0,13184.0,190764.0,8700.0,25951.0,127623.0,111514.0,7710.0,124465.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,95995.0,269109.0,283822.0,154012.0,308939.0,179089.0,116332.0,283289.0,267163.0,47816.0
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,245392.0,68420.0,705212.0,298749.0,95442.0,186725.0,505287.0,128906.0,287033.0,175202.0
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,645167.0,273649.0,218607.0,141937.0,497343.0,125407.0,670927.0,87629.0,272834.0,365366.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,433607.0,348252.0,964973.0,177656.0,403737.0,216338.0,421295.0,257163.0,272737.0,93890.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1646314.0,822268.0,537166.0,1080094.0,38449.0,66212.0,327857.0,417342.0,9546.0,1008940.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,236080.0,206147.0,6283.0,100346.0,4236.0,15458.0,78686.0,63408.0,5219.0,68155.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,675343.0,240909.0,8695.0,106420.0,15319.0,19490.0,114875.0,6688.0,8187.0,228217.0
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,892206.0,473643.0,518758.0,310673.0,1151167.0,348319.0,945140.0,153273.0,432876.0,1499796.0
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,1395515.0,329303.0,810344.0,313394.0,994028.0,295917.0,1131263.0,220587.0,581213.0,1764080.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,1504991.0,897937.0,81150.0,604504.0,30468.0,77227.0,318342.0,295267.0,79325.0,384938.0
ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,470771.0,204429.0,1270264.0,808350.0,167355.0,358039.0,958867.0,380464.0,798594.0,719841.0
ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,609286.0,69040.0,1050231.0,764038.0,209369.0,336231.0,492514.0,553028.0,850915.0,122043.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,1960006.0,769354.0,38608.0,544991.0,13834.0,43360.0,451778.0,205338.0,37547.0,390801.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,719744.0,248570.0,5704.0,90114.0,10059.0,22405.0,88092.0,22015.0,9468.0,261482.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,662218.0,116453.0,1131192.0,902834.0,340282.0,387499.0,448733.0,680756.0,872275.0,137154.0
wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,641492.0,691353.0,985298.0,485259.0,527418.0,527227.0,755610.0,901220.0,152122.0,321816.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,484933.0,428950.0,13624.0,271656.0,10463.0,31406.0,160799.0,192917.0,13809.0,160622.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,2106658.0,726725.0,44869.0,580713.0,24899.0,45085.0,544366.0,227632.0,45665.0,450646.0
ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,598499.0,469406.0,1242537.0,463561.0,446845.0,391812.0,563658.0,428497.0,480476.0,144359.0
ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,617501.0,150743.0,359802.0,175597.0,404536.0,160091.0,737626.0,129416.0,343907.0,771296.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,1074298.0,682072.0,26596.0,228067.0,16475.0,41520.0,175501.0,134711.0,10730.0,231084.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,506296.0,156174.0,259751.0,130546.0,271209.0,131042.0,649984.0,89523.0,209625.0,566083.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,470732.0,329409.0,14263.0,239008.0,5531.0,35363.0,249328.0,206896.0,12911.0,185900.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,1504335.0,649108.0,199152.0,126991.0,111131.0,12660.0,283513.0,105198.0,44966.0,1074591.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,680739.0,961730.0,1821339.0,407714.0,496374.0,977499.0,568298.0,450107.0,1099152.0,252177.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,601457.0,979194.0,936234.0,297486.0,707058.0,432491.0,636781.0,657966.0,289560.0,172517.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,352881.0,284288.0,9092.0,190333.0,1233.0,16463.0,84817.0,72406.0,15019.0,126620.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,286372.0,622276.0,449702.0,138460.0,290775.0,313993.0,288191.0,312664.0,87298.0,70291.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,428163.0,243535.0,3981.0,65952.0,7661.0,18044.0,82306.0,16306.0,7710.0,286234.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,1045989.0,1115618.0,1009497.0,458344.0,776244.0,811008.0,1240022.0,603518.0,358781.0,190130.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,316981.0,662499.0,423864.0,141220.0,404611.0,286245.0,339023.0,318356.0,90020.0,88609.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,1423044.0,774159.0,58179.0,371377.0,17824.0,49738.0,234001.0,201605.0,24209.0,359772.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,896085.0,261639.0,1595027.0,787430.0,325090.0,372256.0,803079.0,264054.0,864220.0,627464.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,406592.0,676606.0,1013042.0,217177.0,341259.0,481069.0,443569.0,255698.0,322948.0,133902.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,329496.0,661003.0,488211.0,182205.0,415005.0,320015.0,343522.0,355345.0,101764.0,90528.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,110343.0,270693.0,452095.0,170351.0,137934.0,212483.0,60745.0,157159.0,482878.0,50153.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,263723.0,634406.0,916500.0,151680.0,335787.0,323289.0,234738.0,402384.0,161456.0,127934.0
ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,319389.0,84384.0,842887.0,351862.0,123466.0,162851.0,670386.0,190613.0,412502.0,282840.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,824986.0,1158120.0,1958465.0,557510.0,435799.0,822537.0,856767.0,563706.0,723568.0,272424.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,712514.0,860406.0,946400.0,364870.0,498710.0,588794.0,547004.0,596930.0,227309.0,182840.0
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,1045273.0,691846.0,11721.0,128527.0,17324.0,26437.0,136759.0,32578.0,19373.0,547861.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,641492.0,532365.0,1214653.0,526984.0,527418.0,263252.0,778953.0,702131.0,438218.0,321816.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,456829.0,996503.0,1571826.0,334359.0,395233.0,804979.0,463772.0,392665.0,1008943.0,194123.0
mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,mixed,122268.0,71817.0,1010904.0,58915.0,363630.0,136692.0,485821.0,177305.0,149224.0,207086.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,268056.0,491754.0,1017168.0,332433.0,165532.0,265698.0,395306.0,203516.0,518677.0,105229.0
ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,610062.0,215002.0,1598165.0,836417.0,244521.0,344639.0,1137773.0,298678.0,912180.0,510728.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,550241.0,192584.0,1345221.0,735648.0,144825.0,430506.0,746090.0,245343.0,858711.0,440555.0
wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,442065.0,341801.0,12914.0,234927.0,4085.0,33503.0,211604.0,183280.0,13917.0,185579.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,155301.0,481730.0,353412.0,178520.0,213217.0,183679.0,362115.0,227180.0,99623.0,38097.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,2470502.0,900598.0,43823.0,182169.0,20350.0,17755.0,372310.0,44896.0,61761.0,736040.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,499865.0,1048554.0,2107741.0,452376.0,373096.0,611645.0,738794.0,775635.0,703595.0,249911.0
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,580695.0,357120.0,1659506.0,894588.0,366358.0,548082.0,1117251.0,562035.0,810227.0,871748.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,1249138.0,877104.0,176937.0,122548.0,103464.0,11411.0,337788.0,97504.0,35318.0,1120100.0
ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,642522.0,166271.0,396132.0,200226.0,459614.0,195126.0,861959.0,141970.0,445165.0,997084.0
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,3132626.0,978462.0,75801.0,253262.0,46028.0,38951.0,403124.0,71638.0,168621.0,979032.0
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,500639.0,714882.0,1317733.0,264127.0,360732.0,496685.0,570574.0,336143.0,368516.0,175569.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,117863.0,40668.0,212004.0,160482.0,63577.0,104111.0,264125.0,94087.0,51017.0,61228.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,356442.0,664706.0,702032.0,193854.0,503601.0,399345.0,408536.0,527440.0,173507.0,104043.0
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,1051027.0,1595068.0,1283658.0,565937.0,500587.0,1252758.0,1000545.0,1020748.0,202175.0,286206.0
