step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba1,ba1,ba4,ba4,ba1,ba4,ba1,ba4,wuhan,ba1,ba1,wuhan,ba1,2404458.0,2929795.0,1671269.0,576506.0,3835029.0,2667252.0,1749653.0,713654.0,1648961.0,1523181.0
wuhan,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba1,wuhan,ba1,ba1,1194624.0,1758692.0,804297.0,936736.0,1070597.0,1632062.0,950385.0,2635875.0,513204.0,114046.0
wuhan,ba4,ba4,ba1,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,ba4,ba4,4007154.0,2663205.0,241680.0,1676443.0,75081.0,223154.0,1305598.0,1178770.0,141521.0,1379055.0
ba4,wuhan,wuhan,ba4,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba4,ba1,ba4,3087755.0,1643572.0,2144533.0,2500717.0,139893.0,102346.0,2251131.0,1177757.0,27059.0,2226936.0
ba4,ba1,wuhan,ba4,ba4,ba1,ba4,ba4,ba4,ba4,ba4,ba1,ba4,1612353.0,792695.0,879657.0,1360731.0,49230.0,95198.0,799298.0,960758.0,13908.0,562947.0
wuhan,wuhan,ba4,ba1,ba4,ba1,ba4,ba1,ba1,ba1,ba4,wuhan,ba1,1657266.0,2504680.0,2198256.0,1367316.0,1957462.0,2763615.0,2141455.0,1721747.0,1274043.0,509387.0
ba4,ba1,wuhan,wuhan,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,3196242.0,1591192.0,1031253.0,1440553.0,267629.0,163914.0,724634.0,1432727.0,215016.0,687185.0
wuhan,ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba4,3942757.0,3059259.0,296057.0,1619047.0,66813.0,283512.0,1251879.0,1556723.0,175143.0,1559589.0
ba1,ba1,ba1,wuhan,wuhan,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,1001269.0,1999688.0,1232627.0,457200.0,2127411.0,816189.0,977051.0,511259.0,1101529.0,562273.0
ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,1258970.0,2303768.0,1679120.0,491290.0,2344157.0,1253330.0,1419688.0,667183.0,1491251.0,670350.0
ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba4,3075866.0,1443375.0,1462842.0,1319682.0,287167.0,85849.0,1576908.0,1313065.0,493365.0,1985416.0
ba4,ba1,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba1,956101.0,1508595.0,2681326.0,1655039.0,1660082.0,2551188.0,847683.0,1300395.0,2534626.0,164734.0
ba1,ba1,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,3333617.0,1327085.0,680390.0,729629.0,91852.0,106098.0,717796.0,269844.0,14270.0,3628033.0
ba4,wuhan,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,ba4,ba1,wuhan,ba4,4382578.0,1926508.0,1664821.0,1823777.0,349574.0,120093.0,2390159.0,1445050.0,547839.0,2550271.0
ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba4,wuhan,ba4,ba1,wuhan,wuhan,1500703.0,800417.0,2590592.0,1448899.0,1035785.0,1102807.0,2730058.0,509150.0,1801313.0,1567517.0
ba1,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,ba4,2571941.0,1741519.0,82618.0,608730.0,88252.0,70039.0,787517.0,61761.0,101786.0,1772944.0
wuhan,ba1,ba4,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,1544578.0,460342.0,733466.0,1407332.0,1307043.0,1725400.0,2170720.0,856542.0,904217.0,454649.0
ba4,ba4,ba1,wuhan,ba1,ba1,ba4,ba1,ba1,ba1,ba4,wuhan,ba4,3329027.0,3012498.0,1374578.0,1878680.0,298997.0,207640.0,1347744.0,1398502.0,248387.0,2715577.0
ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,ba1,ba4,ba4,ba4,ba1,424778.0,1187396.0,813817.0,201427.0,748698.0,664947.0,338017.0,129080.0,509270.0,238795.0
ba4,wuhan,ba1,ba4,ba1,wuhan,ba4,wuhan,wuhan,wuhan,ba4,ba1,wuhan,1476994.0,393924.0,3145601.0,1969514.0,769915.0,586204.0,4164279.0,509108.0,1733256.0,718734.0
wuhan,ba1,wuhan,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba4,ba1,ba4,wuhan,1135146.0,564193.0,538302.0,1444130.0,706253.0,775032.0,1909883.0,567029.0,640983.0,174241.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,ba4,ba1,ba4,3411951.0,2983897.0,1490066.0,2565530.0,106806.0,162106.0,2392135.0,1560550.0,26825.0,2275705.0
ba1,ba4,ba4,ba4,ba1,ba4,ba4,wuhan,ba4,wuhan,ba4,ba1,wuhan,2348350.0,984967.0,3277468.0,1473486.0,1796343.0,843352.0,3861784.0,225211.0,1266975.0,2749981.0
ba1,ba1,wuhan,ba4,ba1,ba1,ba4,wuhan,ba1,ba4,wuhan,ba4,ba1,1524486.0,2553200.0,1621549.0,566473.0,1959792.0,1615556.0,1519639.0,706805.0,1585961.0,582588.0
ba1,ba4,ba4,ba1,ba1,wuhan,ba1,ba4,ba1,ba1,wuhan,ba4,ba4,5608625.0,2956478.0,316978.0,1247670.0,104647.0,105482.0,1836242.0,308167.0,275959.0,2987268.0
ba1,ba4,wuhan,wuhan,ba1,wuhan,ba4,ba4,ba1,ba4,ba4,wuhan,wuhan,1539340.0,1193007.0,1823941.0,1143793.0,1278341.0,784152.0,1927914.0,252045.0,638520.0,2498460.0
wuhan,wuhan,ba4,ba1,wuhan,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba1,637766.0,1481469.0,1783548.0,625863.0,818388.0,931788.0,1719717.0,1575929.0,434568.0,295192.0
ba1,ba1,ba1,ba4,wuhan,ba1,ba1,ba4,ba1,ba1,ba4,ba1,wuhan,2147318.0,643875.0,1393708.0,687393.0,1607733.0,510527.0,3482991.0,255588.0,984942.0,1951985.0
ba4,ba1,wuhan,ba4,ba1,wuhan,ba1,ba4,ba1,ba4,wuhan,ba4,ba1,1567415.0,1683590.0,3092371.0,1687946.0,1951992.0,2164427.0,1256697.0,2421643.0,3291057.0,220101.0
ba4,wuhan,ba4,ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,1015619.0,1280146.0,3019107.0,916608.0,1445205.0,904109.0,1884980.0,1036155.0,2252817.0,396865.0
wuhan,ba4,ba4,ba1,ba4,ba1,ba1,ba4,wuhan,wuhan,ba1,wuhan,wuhan,1442181.0,1054930.0,2281203.0,1753389.0,1022049.0,1643291.0,2872274.0,996031.0,754909.0,1871127.0
ba1,wuhan,ba1,ba4,ba1,ba4,ba4,ba1,wuhan,ba1,ba1,ba4,ba4,6369840.0,2494174.0,188297.0,1409372.0,227099.0,86613.0,2457256.0,159665.0,442737.0,3861911.0
ba1,ba4,ba4,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,ba4,wuhan,wuhan,1102049.0,843619.0,1365600.0,693740.0,1105402.0,518848.0,1738392.0,142846.0,625420.0,1941835.0
ba4,ba4,ba4,ba4,ba1,wuhan,ba1,wuhan,ba4,ba4,ba1,wuhan,wuhan,1424419.0,643138.0,2724469.0,1798777.0,861676.0,986527.0,2081045.0,461521.0,1878036.0,1321579.0
ba4,wuhan,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,wuhan,1237130.0,382154.0,1889738.0,1153071.0,462428.0,240013.0,2574010.0,434331.0,1313552.0,335245.0
wuhan,wuhan,ba4,wuhan,ba1,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba4,3854928.0,2226550.0,1201010.0,1993217.0,369738.0,178431.0,1476459.0,1377806.0,209559.0,1327556.0
ba4,ba1,wuhan,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba4,ba1,ba1,ba4,3543339.0,1168696.0,1563009.0,2276176.0,66703.0,212675.0,929974.0,1433209.0,67321.0,1435838.0
ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,ba1,ba4,3636334.0,2353431.0,644173.0,793400.0,107594.0,131873.0,1540659.0,339041.0,11839.0,3775689.0
ba4,wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba4,wuhan,753873.0,515847.0,1359642.0,842661.0,445515.0,407472.0,2140175.0,438509.0,1034143.0,140470.0
ba1,ba1,ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,196464.0,378584.0,163645.0,100630.0,558363.0,251512.0,112243.0,172924.0,314067.0,213047.0
wuhan,ba1,ba4,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba1,ba4,ba1,ba4,3728183.0,2520732.0,636936.0,2634892.0,115145.0,300216.0,1352954.0,1680987.0,26458.0,900331.0
ba4,wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba4,ba4,2530964.0,788048.0,138239.0,1110642.0,45442.0,50470.0,938509.0,302913.0,303098.0,707031.0
ba1,ba1,wuhan,wuhan,ba1,wuhan,wuhan,ba4,wuhan,ba4,ba1,ba1,wuhan,2066025.0,531073.0,921257.0,731515.0,1436451.0,491674.0,2924961.0,173998.0,491200.0,1543355.0
ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,ba4,wuhan,ba1,ba4,ba1,ba1,864093.0,1545847.0,3560031.0,1238273.0,1302293.0,719494.0,2096451.0,1267676.0,1379288.0,328950.0
ba1,ba1,wuhan,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba4,wuhan,ba4,4206866.0,3282322.0,739076.0,552915.0,566108.0,254420.0,1738837.0,897014.0,154049.0,5009794.0
ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,ba1,ba4,ba1,ba1,wuhan,3099048.0,1240732.0,2899665.0,1277724.0,2149516.0,715534.0,4922762.0,175942.0,948615.0,4124241.0
wuhan,ba1,ba4,wuhan,wuhan,ba1,ba1,ba4,ba1,ba4,ba1,wuhan,wuhan,2083736.0,967795.0,942175.0,1537763.0,1530316.0,2129896.0,2320365.0,982073.0,1025212.0,695844.0
ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba4,2660371.0,1561878.0,157618.0,1479747.0,61970.0,151344.0,571867.0,407698.0,189978.0,752643.0
ba4,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,wuhan,ba1,ba1,ba1,ba1,1265788.0,2028695.0,2779367.0,1015314.0,1245324.0,1499520.0,1296516.0,1431585.0,930134.0,674984.0
ba4,ba1,wuhan,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,1803957.0,383170.0,1733464.0,1691014.0,712854.0,593549.0,1916557.0,968052.0,1957050.0,194406.0
ba1,ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba1,ba4,ba4,ba4,3369224.0,2372203.0,140802.0,769724.0,63018.0,95763.0,702319.0,128347.0,146470.0,2246070.0
wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba4,wuhan,ba1,ba4,ba1,ba1,wuhan,1878222.0,594171.0,1995904.0,1265570.0,1069090.0,882241.0,4144752.0,449139.0,753358.0,1136771.0
ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,2316699.0,554884.0,1215511.0,667430.0,1341699.0,517710.0,2070645.0,321800.0,983727.0,1714952.0
ba1,wuhan,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,859044.0,1760310.0,1704633.0,552982.0,2338131.0,486789.0,1657705.0,352090.0,624693.0,907521.0
ba1,ba4,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,ba1,ba4,ba4,wuhan,1980770.0,1570791.0,2155493.0,1056109.0,1490089.0,753105.0,2672572.0,369911.0,962005.0,1142894.0
ba1,ba4,wuhan,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba4,wuhan,ba4,wuhan,1617708.0,973753.0,1343326.0,1028115.0,699261.0,337305.0,1966140.0,206549.0,718559.0,835627.0
ba4,wuhan,ba1,ba4,ba1,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,ba4,3964478.0,2307103.0,2301817.0,3351110.0,126991.0,211265.0,2824977.0,1456490.0,61060.0,2388623.0
wuhan,wuhan,ba1,ba4,ba1,ba4,ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,3163184.0,3002443.0,856683.0,1339982.0,373127.0,174907.0,1881912.0,1590203.0,136556.0,1917204.0
ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,ba4,wuhan,ba1,ba4,wuhan,ba4,4995153.0,3661670.0,685889.0,956662.0,642989.0,181873.0,1601789.0,799694.0,194294.0,3957457.0
ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,wuhan,ba4,ba1,1583722.0,2502008.0,1623957.0,658575.0,2304014.0,1461930.0,1333413.0,796682.0,1576347.0,695256.0
ba4,ba4,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,wuhan,ba4,3318061.0,2568876.0,1642742.0,1725852.0,377787.0,135416.0,1416972.0,1600018.0,443512.0,2926661.0
ba1,ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,ba4,wuhan,ba4,ba1,wuhan,1871092.0,566615.0,1094495.0,816588.0,1812820.0,515498.0,3096294.0,198388.0,881131.0,1737802.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba4,ba4,ba4,ba1,ba1,365133.0,695412.0,425602.0,152316.0,526239.0,361548.0,480250.0,171522.0,251492.0,247057.0
ba4,wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,ba4,ba4,wuhan,ba4,2598525.0,1865212.0,1044058.0,1119621.0,345429.0,100225.0,2089614.0,1061443.0,202796.0,1677848.0
wuhan,ba1,ba1,wuhan,wuhan,ba4,wuhan,wuhan,ba1,ba4,ba1,wuhan,ba1,1520474.0,2503677.0,793042.0,809653.0,1512447.0,4302457.0,885563.0,1473606.0,963310.0,234760.0
ba1,ba1,ba4,ba1,ba1,ba4,ba4,wuhan,ba1,wuhan,ba4,ba1,ba1,1349591.0,2054994.0,1776752.0,370343.0,1855135.0,1443587.0,1937653.0,887778.0,789188.0,917449.0
ba1,ba1,ba4,wuhan,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,wuhan,ba4,4084022.0,3266817.0,656687.0,635203.0,500900.0,144933.0,1199813.0,673420.0,337774.0,4786785.0
ba4,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,ba4,wuhan,ba1,ba1,ba1,875276.0,1491679.0,3434636.0,936398.0,943215.0,1223376.0,1059171.0,1549992.0,804191.0,521569.0
ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,2550207.0,1795660.0,1796118.0,1688833.0,290449.0,107543.0,1530129.0,1112281.0,361616.0,1338076.0
ba4,wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,wuhan,1925682.0,435074.0,3770215.0,2358959.0,1025245.0,440746.0,5469862.0,772579.0,2271637.0,930620.0
ba1,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,2006291.0,1755870.0,1492741.0,319865.0,2470121.0,1540599.0,1202331.0,557909.0,1137410.0,946278.0
ba1,ba1,ba4,ba4,wuhan,wuhan,ba1,ba1,wuhan,ba4,ba1,ba4,ba4,4265126.0,1618710.0,68359.0,545614.0,83315.0,95216.0,1138883.0,330379.0,244455.0,2184800.0
ba1,wuhan,ba1,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba1,wuhan,2558661.0,762650.0,2326710.0,1362651.0,2486787.0,461796.0,5861671.0,141787.0,1112792.0,2235959.0
ba1,ba1,ba1,ba4,wuhan,ba4,ba4,wuhan,wuhan,ba4,ba1,wuhan,ba1,1596902.0,2379329.0,976398.0,303693.0,2788567.0,2088560.0,1157612.0,429009.0,1037702.0,1250455.0
wuhan,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,wuhan,wuhan,wuhan,ba1,553271.0,1140979.0,773997.0,287981.0,836359.0,960134.0,656126.0,359216.0,423241.0,147889.0
ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba4,ba1,ba4,ba4,3656592.0,2237073.0,133703.0,799227.0,75597.0,87373.0,902177.0,191602.0,138798.0,2205442.0
wuhan,ba4,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,wuhan,ba1,ba4,3777565.0,3941702.0,1955516.0,2797937.0,148462.0,446977.0,2158494.0,2812627.0,20341.0,3177016.0
ba4,ba1,ba1,ba4,ba1,ba1,ba4,wuhan,ba4,ba4,wuhan,ba4,ba1,1252710.0,1130337.0,1938813.0,1464665.0,1338787.0,1800591.0,658311.0,1860428.0,3146392.0,124135.0
ba1,ba1,ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba4,ba1,ba1,ba1,1838840.0,1593035.0,1203376.0,272546.0,2093959.0,1050915.0,1632658.0,612460.0,554802.0,1060259.0
ba4,ba4,wuhan,ba4,wuhan,ba4,ba1,ba4,ba1,ba1,wuhan,wuhan,wuhan,1631466.0,479163.0,3896799.0,1659725.0,906232.0,895324.0,2026794.0,1102320.0,2019942.0,1156618.0
ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,wuhan,ba4,ba1,wuhan,1686982.0,261350.0,2232256.0,1991178.0,858670.0,776123.0,2243437.0,723121.0,1681154.0,368169.0
wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba1,wuhan,ba4,wuhan,wuhan,1459026.0,1160278.0,1866638.0,1494332.0,1212221.0,1544819.0,3390551.0,892151.0,1018640.0,1204221.0
ba4,ba1,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba1,535182.0,632933.0,947201.0,594838.0,741708.0,858905.0,189621.0,820439.0,1348844.0,33086.0
ba4,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba1,wuhan,ba4,wuhan,1912494.0,891756.0,3027601.0,1945171.0,1147462.0,643428.0,4901892.0,655130.0,2527740.0,681691.0
ba1,ba1,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,3153830.0,1784781.0,69026.0,363778.0,96767.0,117748.0,583719.0,217013.0,153320.0,1583500.0
ba4,wuhan,ba1,wuhan,ba4,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba1,ba1,385847.0,1039919.0,2277738.0,509876.0,631019.0,524462.0,1137664.0,946060.0,718910.0,164733.0
ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,wuhan,1714505.0,1083135.0,1357904.0,591629.0,902597.0,386461.0,1841943.0,174022.0,574936.0,1027176.0
ba4,ba1,ba4,ba1,ba4,ba1,wuhan,ba4,wuhan,ba4,wuhan,ba4,ba4,6049571.0,1713266.0,329980.0,2166398.0,116575.0,255482.0,1340477.0,1400772.0,983187.0,726750.0
wuhan,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,ba4,ba4,3984593.0,1934135.0,60708.0,1545387.0,77695.0,245203.0,1111626.0,971211.0,277441.0,627738.0
ba1,ba1,ba1,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba4,ba4,1711382.0,1114467.0,14085.0,242562.0,39869.0,43822.0,242846.0,69381.0,41366.0,864216.0
ba4,wuhan,ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,wuhan,2046489.0,485989.0,3098902.0,2073736.0,888432.0,580050.0,5652298.0,557670.0,1993294.0,714343.0
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,1053750.0,463764.0,1393086.0,1148655.0,957329.0,672782.0,1789277.0,526052.0,671224.0,809752.0
ba4,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba1,ba4,ba4,wuhan,849597.0,722042.0,1358736.0,1061859.0,395825.0,604230.0,1524453.0,532324.0,960372.0,355065.0
ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,3978681.0,3110638.0,974917.0,721334.0,1077928.0,55123.0,2114958.0,245485.0,302147.0,4888972.0
ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,ba4,3251863.0,647161.0,188457.0,926516.0,36522.0,74095.0,264802.0,489695.0,295141.0,237306.0
ba1,wuhan,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,wuhan,ba4,ba4,5486249.0,2206083.0,214277.0,1060168.0,138070.0,84688.0,1805267.0,200773.0,296892.0,2330724.0
wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,2059659.0,664050.0,1280324.0,2197477.0,1424054.0,1215237.0,3862649.0,1564297.0,836350.0,452484.0
ba4,ba1,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,1393665.0,406313.0,30812.0,557632.0,40244.0,113041.0,208039.0,542025.0,110431.0,191895.0
wuhan,ba4,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba1,ba4,ba4,3587315.0,2910249.0,183874.0,1967380.0,46050.0,252884.0,1051924.0,692396.0,118132.0,1250679.0
ba4,ba4,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba4,wuhan,ba1,463312.0,1138303.0,1074888.0,401498.0,463286.0,925331.0,537982.0,603759.0,770009.0,230465.0
ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,ba4,ba1,852367.0,1327668.0,1410692.0,512210.0,2397776.0,703817.0,1331587.0,168680.0,1093985.0,712138.0
wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,wuhan,ba4,ba1,wuhan,1852516.0,1030459.0,2778589.0,2213151.0,919288.0,1528288.0,3590522.0,959136.0,738025.0,1249272.0
wuhan,ba1,wuhan,wuhan,ba4,ba1,ba4,wuhan,ba4,ba4,ba1,wuhan,wuhan,1667497.0,759437.0,877394.0,1511785.0,1303934.0,1715073.0,1798069.0,1084313.0,861470.0,542515.0
wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,1394307.0,478306.0,1896171.0,1733450.0,1065223.0,555459.0,2464919.0,614465.0,414753.0,1170500.0
ba4,ba4,wuhan,ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,ba1,ba1,wuhan,2108029.0,640014.0,3788422.0,2537624.0,1200141.0,961286.0,3331651.0,774057.0,1667512.0,1638332.0
ba4,ba4,ba4,ba1,ba4,ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,2210344.0,803810.0,2965932.0,1993578.0,1095045.0,985301.0,3239351.0,550026.0,2075780.0,2131959.0
wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,wuhan,ba4,ba4,3781485.0,1841931.0,113999.0,1323297.0,79666.0,166957.0,985985.0,1258217.0,190785.0,515878.0
wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba1,1062735.0,1828550.0,760598.0,714224.0,1415349.0,2632931.0,822015.0,1506298.0,953819.0,106732.0
ba4,wuhan,wuhan,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,wuhan,580421.0,135952.0,771711.0,578537.0,258185.0,128675.0,1099098.0,323522.0,638182.0,137733.0
ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba4,wuhan,2217556.0,896408.0,3399442.0,2538376.0,661051.0,824542.0,3117098.0,1167446.0,2025499.0,884958.0
ba4,ba1,ba4,ba1,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,ba4,ba1,1540816.0,1287889.0,2558402.0,1759312.0,1663245.0,1980824.0,884436.0,2161462.0,3703012.0,159142.0
ba4,ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,2791772.0,801889.0,789232.0,1490743.0,104970.0,123627.0,460538.0,996840.0,53494.0,909694.0
wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,ba4,ba4,ba1,wuhan,wuhan,1190249.0,1072395.0,1419428.0,1400631.0,822585.0,1210253.0,1764142.0,514779.0,458767.0,1191127.0
ba1,ba4,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,ba4,ba4,4278172.0,2163561.0,245574.0,783466.0,69940.0,66975.0,1307954.0,148187.0,211623.0,2549891.0
wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba1,663905.0,2416227.0,1308106.0,450961.0,550043.0,2506243.0,890726.0,872042.0,490760.0,269663.0
ba4,ba4,ba1,wuhan,ba4,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,2345525.0,974414.0,4074853.0,3465901.0,1063811.0,1104326.0,4289766.0,1035418.0,2152243.0,1609857.0
ba4,ba4,wuhan,ba4,ba4,wuhan,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,3618357.0,2554664.0,1756085.0,1535502.0,269748.0,143188.0,1421115.0,2135907.0,416746.0,2197415.0
ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,ba1,ba1,wuhan,ba4,ba4,ba4,3776924.0,2061420.0,67884.0,492109.0,90448.0,159973.0,778454.0,296192.0,120052.0,1776110.0
ba1,ba4,ba1,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,2006016.0,2197406.0,1054522.0,868400.0,91894.0,57053.0,1229596.0,213002.0,8358.0,3582466.0
ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,288189.0,958542.0,639719.0,141300.0,724849.0,477462.0,520811.0,386819.0,265852.0,405884.0
ba1,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,3487583.0,3399171.0,1406603.0,1211904.0,506798.0,86700.0,1581731.0,568613.0,179613.0,6335053.0
ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba4,2601777.0,2713185.0,647197.0,723446.0,442393.0,42107.0,1301789.0,272276.0,67505.0,3379121.0
ba1,ba4,ba1,ba4,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba4,ba4,2704737.0,2105885.0,74975.0,442693.0,50842.0,68283.0,607485.0,123556.0,75750.0,1821157.0
wuhan,wuhan,ba4,wuhan,ba1,ba1,wuhan,ba4,ba1,ba4,ba1,ba4,ba4,3596555.0,2211505.0,139395.0,1570962.0,78553.0,181236.0,1613604.0,464176.0,196256.0,1032655.0
