FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
84616.1,58091,95460.6,57594.8,44742,84362.2,15686.6,14970.4,0.794
98891.1,66752,97089.6,95648.5,73312,85503.3,47257.6,23428.1,0.797
65550.9,44941,95590.8,46083.6,36320,83153.5,25316.9,29839.8,0.8
77221,53679,94278.1,54243.1,42194,84250.7,17878,15057.9,0.801
60546.1,42543,93269.2,55866.9,46786,78256.2,24601.4,25441.6,0.808
78778.1,55248,93447.8,57684.1,46408,81459.7,24642.2,24907.7,0.819
80026.8,54276,96629,55020.3,41740,86387.5,27841.4,28004,0.829
92882.5,62146,97949.1,79865,61438,85192.1,26635.8,16546.3,0.834
62619.5,44044,93175.7,55569.1,45781,79547.8,27940.9,26283.8,0.841
114627,70516,106532,70696.2,49236,94100.8,25668.8,25689.3,0.842
78613.3,58509,88054.9,51195.3,42592,78773.9,43108.3,27487.9,0.851
71154.1,45743,101942,67387.3,51954,85004,19245.9,21098.8,0.858
81205.5,56284,94554.2,65189.7,50833,84045.3,23499.8,21972.5,0.866
105547,64914,106558,81999.8,59326,90583.2,27572.1,28403,0.887
60232.4,49641,79518.7,53981.5,49220,71875.8,22493.5,24400.1,0.89
64319.2,46400,90845.3,44547,37000,78903.5,18986.8,19875.4,0.902
75689.3,52571,94355.7,57012.9,45926,81356.9,19467.2,17431.8,0.906
60344.2,41716,94801,56996.1,47740,78242.4,16536.8,16927.5,0.907
70085.1,48762,94194.2,67539.8,52771,83877.3,55516.1,20355.2,0.91
64062.2,39336,106731,65221.3,49793,85842.3,25359.2,21687.7,0.92
77163.8,48664,103917,72767.8,57292,83238.7,23438.1,29536.7,0.929
56539.3,39018,94965.4,50842.4,37043,89949.7,8511.39,18680.6,0.929
72197.1,49181,96206.1,76170,59609,83743.7,29240.3,31461.3,0.932
65877.9,40949,105433,50047.3,38033,86238.3,26588.3,25307.2,0.938
70477.8,46732,98836.6,64425.2,51361,82205.8,29940.6,27093.2,0.941
72952.4,51086,93587.4,54143.6,43491,81588.3,22731.7,26020.6,0.946
82113.4,59715,90117.8,45001.4,36779,80187.3,22897,22252.6,0.952
75797.4,53356,93100.3,49737.2,40693,80101.7,18346.7,26490.1,0.953
98531.2,62520,103284,73495.6,56885,84672.7,22429.3,32408.8,0.953
76553.2,51506,97405.9,65524.8,51178,83907.8,35040.1,27988,0.962
59944.1,44449,88382,36558.8,30485,78593.4,20741.7,19406.3,0.962
81618.4,57084,93703,65574.3,51765,83018.9,33388.7,32507.6,0.965
95564.8,61381,102034,72748.9,49661,96004.4,17182.4,16614.5,0.973
65873.7,46652,92538.3,55734.8,45841,79680.6,21840.8,20442.7,0.973
83994.9,53573,102751,60094.8,46893,83986.4,22964.8,17815.8,0.976
69641.5,49021,93103.4,52439.2,43184,79581.7,20844.7,20619.8,0.979
71915.7,47564,99089,74873.1,57352,85557.3,45468.5,21371.4,0.982
63742,43053,97029.2,57394.9,46605,80708.8,16850.9,20080.8,0.994
62466.9,43957,93132.6,64822.5,52217,81356.8,23523.2,19690.2,1.007
70436.5,52024,88730.7,37027,30117,80572.5,24055.2,23788.1,1.015
81112.3,57308,92758,56799.7,47228,78818.2,20104.2,25091.9,1.016
100645,62472,105581,96232.4,70773,89111.5,32169.3,31186.4,1.019
114257,75528,99141.2,97935.8,73093,87810.3,33881.3,27014.7,1.022
67852.7,51273,86727.8,53259.8,43428,80372.9,36278.3,31222.6,1.032
73604.3,55356,87140.1,40442,35573,74506.1,20325,14922.5,1.038
72914.2,50976,93740.3,57575.4,46260,81566.4,19683.4,19395,1.04
65247.2,46203,92549,48229.2,40038,78943.7,16599.5,15752,1.089
80012.5,61824,84816.6,49745.9,41864,77874.7,29080.7,22968.9,1.128
66385.7,47153,92266.7,61131.7,47977,83505.1,23354.9,26425.8,1.135
68328.1,50590,88514.6,53829.5,45543,77460.2,22804.7,24006.7,1.145
69664.3,52233,87406.8,43133.2,35965,78598.1,23956.7,19006.8,1.148
63556,44040,94577.8,59793.9,47009,83359.7,24271.4,31382.8,1.15
81075.2,55816,95193.9,66728.9,49809,87798.3,25539.3,23556.9,1.152
62940.1,44163,93400.5,48055.3,40155,78429.8,14288.7,15680.6,1.156
110741,75385,96273.1,104761,74308,92394.2,26321.1,17030.9,1.158
87103.9,55321,103188,83894.5,64093,85783.3,22525.2,26643.4,1.16
99961.2,63488,103186,95389.9,61864,101052,6763.62,16579.2,1.16
82685.3,56980,95101.2,59808.7,49308,79492.7,18880.7,17795.1,1.162
78562.4,56824,90607.3,51005.1,38805,86140.2,20728.9,23970.9,1.168
72762.6,53938,88408.4,48024.7,39610,79458.3,37159.1,32775,1.169
81651.8,57320,93355.4,65714,51317,83922.2,19269.3,15260,1.171
81551.6,54137,98723,80516.8,64180,82217.9,33650.3,29834.2,1.175
87761.6,52487,109580,77035.5,51831,97405,30648.4,31044,1.179
64306,45567,92487,48944.7,40786,78645.6,26527.1,25234.3,1.188
93223.8,62069,98431,81972.3,64361,83468.8,14759.9,21579.6,1.202
94016.2,68060,90529.6,75136.3,61953,79481.7,24199.5,22748.5,1.206
66236.8,46037,94291.4,43199.6,35557,79622.2,24277.5,24572.1,1.208
77960.9,49291,103655,77179.8,58502,86459.6,24478.5,29920.7,1.213
89088.2,52029,112216,90104.2,66864,88314.7,32019.3,28194.4,1.216
59083.3,45162,85737.7,40199.7,34707,75907.7,19691.6,19474.9,1.236
82181.8,54640,98570,65212.7,52536,81349.5,27430.3,24507.7,1.236
68746.3,49560,90907.1,51089.2,41676,80338.4,22037.1,17267.3,1.249
69704.5,51461,88769.3,48982.9,40409,79441.4,25790.7,23592.6,1.25
69604.4,47148,96750.5,66871.7,52369,83685.1,22343.1,21112.9,1.25
80873.2,57209,92644.7,58553.6,46964,81708.7,31456.3,30053.7,1.253
75086.2,49366,99680.9,68515.9,53562,83833,37358,24744.6,1.253
62882.9,41962,98210.2,54098.8,45079,78649,25632.1,24547.6,1.274
95595.6,61969,101098,76063.4,55917,89148.1,34447.4,31577.4,1.277
80050.1,48013,109266,66729.9,49312,88684.6,65589.1,30342.3,1.281
77567.6,54807,92752.2,59958.7,50111,78414.9,25179.7,24008.5,1.282
66652.3,46447,94045.3,56030.1,45650,80437.9,27344.7,27479.5,1.289
79362.7,53913,96472.4,61476.9,45812,87945.4,43410.2,30828.7,1.29
75053.3,51154,96154.6,61353,48330,83195.3,18469.1,19999.9,1.293
92800.9,56084,108441,79138.7,56248,92206.6,13138.6,17814.4,1.295
76552.1,55349,90641.6,48379.1,39745,79772.9,45240.1,21276,1.298
80192.2,61805,85033.1,48715.2,41865,76259.4,29700.4,26784.4,1.31
99889.6,63772,102653,86670.9,63413,89572.6,17446.1,27414.6,1.312
