"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
105669,80075,86482.6,49320.8,37094,87137.8,11074.1,5148.24,4.551
104062,82367,82798.2,27734.6,21762,83522.5,15038.9,9912.68,4.556
91784.4,77320,77795.9,42431.6,31745,87598,31313.6,12009.5,4.565
97223,65538,97220,58712.5,43082,89313,32149.8,18623.8,4.571
134537,94973,92836.9,41871.8,31917,85976.5,10748.4,11431.2,4.588
121094,90146,88034.9,38881.1,31858,79983.5,27385,14088.1,4.591
103722,81026,83893.5,40575.1,31530,84336.6,20816.9,11891.7,4.591
100476,78336,84058.5,34186.5,25772,86933.3,26712.8,11509.4,4.592
89721.2,72104,81548.5,49019.7,36673,87600.1,15067.4,8800.04,4.605
80192.4,62384,84244.2,30935.5,26476,76574.6,6167.7,5323.8,4.606
156359,115804,88486.7,51345.1,39740,84674.3,32704.2,15670.4,4.609
151666,105333,94363.3,64101,45845,91633.1,32840.5,25767.8,4.612
107724,79420,88891.6,32266.1,26021,81264.8,18085,7847.76,4.613
95801.1,75182,83509.6,76350.1,57987,86289.7,27900.9,15687.2,4.622
105295,77361,89200.4,44768.6,37897,77419.1,4996.53,3099.28,4.626
95465.9,72946,85768.3,36749.8,29646,81239.8,21031.8,8353.92,4.634
89860.6,71258,82644.9,62476.3,44675,91649.6,56197.7,23425.5,4.635
131498,92682,92983.3,38540.8,31463,80278.8,16620.4,9154.96,4.651
95646.8,75219,83334.1,24991.1,21867,74899.1,12402.4,7585.56,4.652
127707,99974,83715.6,66133.8,51302,84482.9,25216,12539.2,4.664
106609,76753,91028.8,49457.9,40821,79402,19188.4,5472.76,4.67
98778.8,81328,79598.3,46702,38908,78664.1,26956.9,8523.4,4.674
105662,77961,88822,32972.2,27309,79126.4,26069.9,8838.8,4.674
88978.7,70242,83017.4,28881.2,24334,77782.4,10572.1,5933.32,4.674
122448,91244,87948.5,49930.6,37089,88227.1,13883.9,10266.8,4.675
100503,78336,84080.7,31943.4,27004,77523.5,22654.9,9738.64,4.695
91781.6,70989,84731.5,47175.6,38544,80212.2,17887.9,10821.6,4.699
118432,82252,94363.3,43641.3,35477,80617.7,17801.6,12312.8,4.699
109923,86813,82981.7,24064,20336,77550.2,20183.2,8993.08,4.711
154716,101586,99811.9,68379.9,49630,90295,29034.4,17475.4,4.717
82452,61815,87415.3,43459.6,34647,82205.3,3596.67,2852.28,4.73
91858.5,74102,81239.9,29016.7,25194,75479.8,13232.4,9478.72,4.736
110501,83830,86386.9,51858,39918,85138.6,11419.1,6783.76,4.74
115818,91387,83056.3,45452.3,34806,85581.9,25865.8,15003.2,4.744
145117,100532,94600.9,52664.1,36476,94621.1,18067.3,8275.64,4.749
118121,93715,82603.2,50073.1,38767,84649.1,26024.5,15010,4.763
119736,87022,90173.1,45595.6,38423,77769.8,8627.08,10037.3,4.763
112565,85328,86455.5,32507.9,27768,76722.7,25733.4,8668.56,4.771
131196,94628,90861.6,63841.5,51232,81666,30172.4,20101.2,4.781
