"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
131468,95629,90097.4,82645.6,60352,89744.6,14461.4,1546.6,0.361
124305,98973,82309.6,56637.3,41312,89847.6,19230.8,2166,0.363
107409,85084,82731.6,50506.6,39935,82884.7,17936.4,1383.2,0.365
129917,94550,90050.4,48343.7,39710,79784.7,6633.55,791.16,0.369
140434,100163,91885.2,41071,34619,77750.1,12648.8,946.2,0.37
131422,95752,89950,39804.4,32188,81043.2,3036.88,373.16,0.372
147429,106752,90508.2,50611.3,39524,83920.3,13012.2,962.16,0.372
123695,93385,86807.3,43184.7,33613,84198.1,8136.59,962.16,0.373
125655,96706,85154.4,58194.3,46558,81915.5,11304.4,1144.56,0.375
150249,109077,90273.4,50050.8,38193,85883,10656.8,1219.04,0.376
115440,89895,84159.2,37709.2,31067,79547.8,8709.47,941.64,0.377
162041,118479,89631.9,64009.3,49295,85098.2,11107.2,1430.32,0.378
170248,124155,89866.2,63433.4,46543,89318.9,28957.4,2537.64,0.378
149765,107830,91022.6,58788,44430,86714.6,15360,1540.52,0.379
139841,102270,89611.8,50609,41543,79838.1,10986.4,1103.52,0.379
113731,88649,84078.3,32163.7,27604,76361.3,8392.23,1043.48,0.38
132389,106801,81237.6,64107.1,46973,89441.3,16153.1,1566.36,0.381
121033,91272,86905.4,38483.8,32149,78449.6,12184.5,1197,0.381
91729.3,69957,85932.4,51046.4,37565,89055.7,16790.6,1625.64,0.382
98906,74548,86949.4,47731.5,38344,81580.8,7204.12,872.48,0.383
130398,94060,90854.5,41643.1,34513,79075.3,17560.6,1595.24,0.384
86432.1,69675,81297.6,41888.8,30710,89391.8,7805.49,704.52,0.387
112372,86124,85509.4,75590.9,58705,84386.8,9669.66,1491.12,0.387
98687.7,81143,79706.2,31524.6,27439,75294.1,9310.07,868.68,0.387
134986,105127,84150.1,79376.2,59135,87968.2,14854.8,1756.36,0.389
121335,91568,86840.6,55033.4,43312,83271.9,14967.3,1377.88,0.389
100199,75788,86644.6,52012.7,41137,82862.3,11131.1,1042.72,0.389
146363,109793,87364.5,50199.4,39953,82343.4,12596.4,1374.08,0.39
93613.6,70537,86976.5,64806.3,49037,86611,15052.7,1468.32,0.391
163518,119525,89657.3,54017,41601,85095.6,19374.7,1534.44,0.394
125064,96097,85291,48096.5,38965,80894.5,11808,998.64,0.396
101641,71036,93771.4,49913.7,38037,85999,8813.42,955.32,0.398
83155.2,68449,79616.3,25532.4,21593,77492.4,7021.63,640.68,0.4
111346,76101,95887.9,40398.1,34729,76233.9,8549.31,893.76,0.403
148291,110368,88054.5,56796,41496,89699.8,16399.5,1824.76,0.404
151336,111897,88634.7,60971.7,47700,83770.2,19050.6,2229.84,0.408
81227.4,64345,82730.9,48413,40324,78682.5,7366.59,842.84,0.41
90831,70372,84589,58679.4,46236,83173.5,16862.2,1565.6,0.411
114587,88821,84547.6,32242.2,24953,84680.2,16551.9,643.72,0.412
118761,88277,88167.3,53147.7,44613,78073.4,18336.8,1667.44,0.414
92641.8,78835,77013.7,59738.1,47343,82694.3,8912.75,858.04,0.417
112418,86836,84843.2,36830.6,31040,77762,4973.43,630.04,0.418
83019.8,63320,85925.3,37783.9,29787,83130.4,7079.38,893.76,0.419
108276,82969,85525.9,29256.1,24205,79212.2,9327.78,934.04,0.419
135822,98032,90799.1,32840.5,28444,75665.7,9528.75,938.6,0.419
161979,121720,87212.3,85894.3,63477,88680.4,13572.8,1336.84,0.424
77121.5,59213,85356.9,26269.3,22096,77913.9,5353.04,649.04,0.424
141465,113520,81669,89070.5,64812,90065.5,18818,1876.44,0.425
111491,85622,85336.2,41462.2,31946,85058.1,6643.56,677.92,0.425
151524,110050,90234.5,64338.9,48062,87730.7,11379.1,796.48,0.426
116704,92842,82380.1,40168.6,32826,80195.2,14477.5,1449.32,0.436
137119,99379,90423.6,45972.8,35815,84123.3,16562.7,1429.56,0.437
119282,97099,80507.9,58464.6,40518,94563.7,16016.8,1550.4,0.438
121309,94132,84456.7,53746,38824,90724.8,8985.13,1003.2,0.445
141157,105184,87949.4,50102.4,43804,74959.1,11333.6,908.96,0.449
118742,89184,87256.1,52178.3,39280,87055.9,3916.99,482.6,0.451
126327,96805,85522.1,42749.6,33977,82457,10197.9,1040.44,0.458
98974.7,79165,81935.3,51004,43312,77174.9,7146.37,1099.72,0.459
106160,83429,83392.1,33554.3,28301,77700.9,4502.19,503.88,0.46
114825,85545,87967.2,38984.3,32788,77921.1,12540.2,1279.08,0.463
107161,83460,84146.6,23851.5,20732,75397.1,11811.8,1136.96,0.463
89098.4,64573,90427.1,57424.3,44729,84136.9,13252.5,1425,0.464
115672,92030,82371.9,62986.8,52179,79110.4,18859.6,2300.52,0.464
106666,83986,83233.8,59313.9,45450,85526.8,13522.7,1611.96,0.465
129813,87633,97079.9,60229.4,47937,82341.3,11121.9,1502.52,0.466
125287,93036,88253.8,38641.7,33297,76055.5,15349.2,1169.64,0.47
132235,104429,82986,67639.9,54928,80702.9,6832.98,899.08,0.47
155455,114935,88640.8,74100.2,55103,88130,8530.06,1152.16,0.47
146067,104330,91753.8,38738.7,32414,78323.6,9698.15,1022.96,0.472
104466,82885,82600.1,79387.8,57217,90930.3,11114.2,1314.04,0.475
106795,74986,93336,66833.7,46403,94390.7,13149.3,1328.48,0.476
115854,85154,89163,58115,41034,92816.3,17120.9,699.2,0.479
120015,87884,89496.1,78158.9,57164,89605.7,11758.7,1171.16,0.48
116164,85946,88578.3,57524.4,40615,92820.8,15917.4,1652.24,0.48
118750,87908,88529.2,30003,24204,81237.8,11808.7,1076.16,0.481
86289.3,66988,84418.9,57727.7,43969,86043.4,28294.4,2270.88,0.482
99992,77435,84626.8,37991,30678,81158.5,12579.5,1445.52,0.486
137183,103712,86686.2,60553.6,48136,82442.2,11102.6,1076.92,0.486
140983,99753,92623.4,62242.2,47796,85344,17358.1,1681.12,0.49
92077.4,71478,84423,42593.3,34246,81510.1,11357.5,1148.36,0.496
101714,81814,81476.9,45065,39070,75592,9391.69,1073.88,0.499
139773,104139,87960.7,50996.3,38230,87420.8,18041.9,1738.12,0.499
132290,97911,88547.3,44306.6,38055,76302.1,30906.3,2452.52,0.502
89989.8,67394,87508.9,25275.2,21694,76354.7,3203.2,499.32,0.502
