"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
126365,93133,88920.8,41509.2,32608,83425.7,38658.6,11076.2,0.498
117226,88573,86736.5,26095.3,21648,78999.5,13890.8,3530.96,0.499
139288,100917,90454.2,51965,40449,84194.4,36069.9,9664.16,0.502
146386,102443,93647.9,44676.2,34886,83927.6,17515.2,6398.44,0.503
132134,98203,88179.6,43591.2,33894,84286.2,25242.9,7203.28,0.505
154244,108949,92782.5,57399.6,46485,80923.8,20560.5,5984.24,0.505
136089,100385,88845.3,42173.7,33393,82768.7,20038.5,6165.88,0.506
119232,87945,88850.8,37033.1,29396,82562.4,13349.5,4394.32,0.507
81437.5,63968,83433.7,32765.8,27820,77186.9,10705.3,2137.12,0.51
107347,81585,86230.1,31718.6,25101,82813.9,26054.5,8352.4,0.511
97386.2,76697,83214.5,39156,28676,89487,28804.2,9313.04,0.512
93007,71069,85766.1,27472.8,23520,76550.1,14172.6,4672.48,0.512
144624,102620,92361.2,38610.1,29973,84421.1,18194.3,5995.64,0.513
118863,85016,91627.8,37111.7,29653,82020.4,15775.8,5912.04,0.513
118534,89351,86940.4,35811.9,29211,80345.4,30100.1,8011.16,0.515
164990,108739,99437.8,58007.2,40463,93951.5,38048,11219.1,0.516
126653,101445,81820.8,53428,36671,95483,10264.9,3162.36,0.518
107726,84616,83435.2,33476.5,27208,80635,18982.8,5319.24,0.52
114097,87718,85244.5,28960.5,24298,78111.5,7792.4,2777.8,0.52
166706,111443,98034.4,52906.7,36895,93977.3,38982,10735,0.521
153339,112903,89007.4,45253.7,32703,90687.2,20209.4,6335.36,0.522
137146,95986,93638.5,52771.2,40278,85863.5,30609,7004.16,0.522
119070,92842,84050,57778.5,41975,90210.1,19953,7244.32,0.524
163929,108103,99379.8,47374.2,33951,91447.1,26170,8549.24,0.526
107693,80573,87594.7,73351,58800,81753.9,27720,10224.3,0.526
109540,83636,85833.9,31445.3,27064,76145.3,11754.8,3293.08,0.528
123283,91232,88559.4,39149.1,30504,84109.5,21674.7,6206.92,0.533
113368,88344,84099.2,29824.4,25048,78033.1,10781.5,3103.08,0.534
124027,87149,93267.9,43076.9,36144,78106.6,19895.3,6127.88,0.559
119540,91890,85255.9,37472.8,29890,82161.9,22809.7,7498.92,0.571
135693,102299,86929.5,48147.3,39270,80351,11895.7,3819.76,0.573
120421,90467,87235.4,35960.5,28507,82671.3,10867.8,3591,0.575
172503,112951,100089,55497.8,43339,83922.1,29812.1,9126.84,0.576
123894,88010,92256.7,43661.3,35402,80825.6,30341.8,8900.36,0.583
133270,89640,97433.8,50735.3,40613,81870,30734.5,9139.76,0.591
93967.8,75069,82034.9,36330.9,28333,84035.7,27521.3,9432.36,0.594
115223,84497,89367.4,69205.3,59741,75918.3,10007.7,3467.88,0.595
154276,107997,93619.4,45942.1,34400,87524.9,22805.9,8281.72,0.598
106306,79220,87943.1,32936.8,27660,78038.4,19605,5966,0.6
116047,92834,81923,45496.2,35754,83393.2,21913.4,7466.24,0.605
100253,78789,83389.6,25509.3,22221,75234.2,10083.1,2862.16,0.606
124192,93398,87144,37576.8,30474,80810.9,14676.2,5096.56,0.611
159353,109101,95722.1,62558.6,45229,90646.4,32500.2,10719.8,0.616
142046,103473,89966.6,52642.6,39241,87917.9,34603.8,10221.2,0.623
98014.5,77058,83359,30019.2,25290,77791.2,16476.5,3653.32,0.633
124207,85004,95760.9,39782.1,32337,80624.6,10502.8,3831.16,0.635
139777,99252,92294.4,52248.3,42212,81117.9,16477.2,5043.36,0.636
118435,90816,85466.8,34663.9,28828,78802.9,22135.2,6952.48,0.64
128380,88625,94933.8,41297.4,34013,79571.5,15416.9,5738,0.645
142994,103988,90118.5,55761.9,44260,82566.9,31560,10546.5,0.645
119691,90770,86416.9,35138.9,29578,77857.4,9261.56,3260.4,0.648
145958,114184,83772.7,87341.1,67125,85273.5,7258.79,3023.28,0.653
156293,111365,91974.9,61922.6,45889,88434.3,32436.2,11415.2,0.656
117607,86781,88815.7,42269.1,33984,81513.4,12444.7,4194.44,0.657
117657,89185,86458.1,34800.1,29165,78198.6,25245.2,8158.6,0.664
97873.8,76767,83554.8,40190.1,34162,77100.3,1918.84,933.28,0.666
111742,82436,88834.3,32932.1,27576,78265.2,13987,5187,0.67
