"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
118445,82408,94195,47724.6,33713,92773.7,23803.8,18366.2,0.869
129250,95236,88942.7,84985.7,61636,90363.1,42200.6,31566.6,0.873
125264,92778,88483.4,33091.5,27849,77873,13090,10379.3,0.877
142165,101044,92206.5,52261.4,41464,82601.9,34200.3,23734,0.879
150712,104497,94520.4,48929.6,35821,89518.8,36121.5,25719.2,0.882
86198.2,68644,82295.4,23100.8,20160,75095.8,14161.1,11253.3,0.885
110259,85480,84533.8,29054.4,24277,78432.7,20348,15230.4,0.886
124052,92241,88137.1,34230.3,27925,80333.8,16166.9,13198.9,0.896
139291,99345,91887.7,50313.3,42197,78141.5,9980.74,10222.8,0.896
114444,84431,88832.3,35355.3,28098,82463,9306.22,5288.08,0.905
117572,91148,84535,55451.5,40865,88928.7,29378.6,21935.9,0.943
105299,80474,85752.6,34365.9,28387,79339.2,20734.6,17108.4,0.949
92360.3,70243,86171.2,65704.1,49663,86704.1,31356.7,26763.4,0.951
88334,69967,82739.9,49494.1,38962,83251.4,13498.9,7839.4,0.956
126330,92255,89742,40221.7,33154,79506.9,23708.3,13654.9,0.962
133196,92569,94298.9,41137.2,33620,80189.5,15966.7,13222.5,0.965
104609,79817,85892.3,34522.9,27853,81229.9,21364.4,15895.4,0.97
105776,89456,77492.2,46761.3,37920,80816.2,36180.8,30803.6,0.976
127563,96684,86466.6,61684.7,46997,86017.6,32299.2,24770.7,0.979
126762,97240,85432.8,34913.3,27873,82089.5,21658.6,17112.2,0.981
122540,91656,87618.8,45332.2,37813,78568,24515.3,22211,0.984
130247,100429,84994.2,33054.6,27312,79315.5,21257.4,12875.9,0.984
145751,106295,89862.2,34338.1,27919,80604.1,20758.4,15175.7,0.987
117747,78041,98880,51920.3,41268,82452.5,28908.9,26803.7,0.99
115278,87476,86365.2,31781,26759,77835.4,25931.3,14903.6,0.994
134701,99674,88566.5,41854.9,33098,82875.2,19708.9,18604,0.995
157305,109382,94249,64007.8,47174,88922.2,34331.2,30739.7,0.995
156338,116843,87688.4,66022.1,47195,91679.7,69790.5,51504.4,0.996
146918,106447,90452.7,58654,45423,84625.6,35095.8,23158,0.999
172736,125926,89897.3,71871.8,52514,89694,27077,24002.3,0.999
128388,94004,89507.3,51661.6,38900,87035.9,29783.6,28846.6,1.002
105514,80319,86093.4,33906.9,27663,80328.5,4098.71,4037.88,1.003
151798,111194,89467.2,60026.9,42551,92451.9,20654.5,16724.6,1.008
115572,88403,85677.3,65830.4,53695,80347.5,17444.3,15612.7,1.009
134583,94508,93325.7,40907.8,32421,82691.2,23112.3,17722.4,1.012
160067,114260,91809.2,55105,43548,82928.4,15617.9,12547.6,1.013
150550,110410,89361.9,70170.9,51667,89006.9,24934.1,11984.4,1.015
96048,78232,80460.7,40354.9,31452,84086.9,21299.7,18538.7,1.016
162406,107641,98879.3,46050.6,36173,83431.7,24624.6,14003.8,1.018
110223,92029,78492.1,50113.9,37225,88227.4,20370.3,16144.7,1.019
158271,111025,93424.6,39621.1,31369,82776.3,31711.7,21367.4,1.019
135637,96012,92583.2,51734.8,41324,82046.5,19539.5,13998.4,1.023
105444,84380,81896.1,39966.1,32017,81807.1,19631.2,13707.4,1.026
128278,94767,88710.4,43083,33986,83078,22759.7,14095,1.028
135777,100011,88973,46700.5,37606,81385,22282.3,17581.8,1.051
98887.6,76981,84185.7,33886.2,28541,77809.6,20052.3,16755.7,1.07
121028,92161,86063.7,36689.7,30301,79353.8,16416.4,13123.7,1.073
110582,88053,82304.1,52383.9,39933,85969.7,19244.6,13092.5,1.085
118804,96236,80904.8,69824.4,48300,94741.4,31013.3,32485.4,1.085
172562,119070,94978.1,55420.8,40755,89119.2,31635.4,21735.2,1.087
108270,83351,85129.2,60729.9,46431,85718.5,40860.1,33879.3,1.107
100898,80272,82375.3,30843.1,26072,77528.9,20425.8,17190.4,1.109
169213,112252,98791.2,54003.2,41745,84780.3,27872.5,22865.4,1.111
127352,95013,87842.4,46681.2,37497,81587.9,41638.5,31760.4,1.114
133828,93643,93659.5,37461.3,30022,81775.4,34825.6,27056.8,1.114
112505,83886,87894.3,50250.2,37779,87170,43571.2,35147.7,1.114
93059.4,74268,82118,32882.8,27861,77348.6,12745,9895.96,1.115
163078,125057,85460.7,78155.8,59993,85376.9,42254.5,41520.3,1.116
156603,109467,93755.3,48868.8,37990,84302.9,20541.3,15742.6,1.119
138504,94808,95740.7,64902.5,49457,86003,29222.3,25017.7,1.135
117938,88061,87770.7,32926,25965,83105.6,10915.5,8275.64,1.135
165078,111879,96698.8,62791.2,48591,84688.2,32312.3,31245.1,1.155
150893,106908,92499.6,63106.9,47169,87679.9,22063.6,21938.2,1.167
152151,107051,93145.8,60167,45350,86948.3,30839.3,23487.8,1.172
110028,84273,85564.8,72085.1,50001,94481.5,24201.1,22976.3,1.175
137121,104001,86406.3,38562.4,31209,80977.4,16140,13222.5,1.175
131590,98684,87388.5,39004.3,30209,84616.8,25972.9,18146.5,1.176
97133.9,73857,86190.5,33843.8,27185,81588.7,38962,29657.5,1.182
145032,104013,91380.9,52561,39833,86476.9,17430.5,15189.4,1.198
120316,91715,85973,37536,31323,78535.2,13758.4,11798.2,1.205
115476,80808,93651.7,35718.8,29221,80109,9801.33,7223.8,1.232
118974,90682,85982.8,30370.3,24302,81900.7,17456.7,16453.2,1.254
140902,103453,89259.5,52273.8,38937,87983.5,37601.4,27239.9,1.258
110958,79589,91365.9,53565,40661,86334.3,3097.71,2428.96,1.263
106707,80660,86699.1,33840.7,27668,80157.1,12332.3,8459.56,1.264
103603,82990,81813.6,34071.7,29914,74644.8,16605,13119.1,1.27
145674,107673,88665.4,34996.5,27913,82167.1,20273.3,16072.5,1.273
156105,107628,95054.2,54763.2,41057,87414.1,16750.6,11559.6,1.277
113531,87715,84824.2,27800.8,22587,80663.9,20054.7,16539.1,1.286
