"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
98693.8,80196,80652.4,32048.2,26088,80508.6,12832,63.84,0.338
134463,93444,94304.4,43191.6,34524,81989.5,7917.14,60.04,0.339
147556,102473,94368.5,50532.8,39524,83790,23583.6,94.24,0.339
116159,89109,85430.1,28800.3,24901,75798.4,13761.4,43.32,0.34
140782,99117,93085.1,45440.8,35456,83991.6,25678.7,1.52,0.342
140202,96618,95099.3,40655.2,32051,83129.4,19755.1,18.24,0.343
120295,88219,89364.9,29545.7,23414,82698.6,15474.7,45.6,0.344
161573,110713,95642.2,48413.8,36868,86059.5,21427.6,1.52,0.346
87088.3,68533,83279.8,30525.9,26517,75443.8,289.52,3.8,0.347
121235,92440,85950.5,27850.1,23797,76698.2,9852.15,21.28,0.347
119554,91990,85173.4,35560.1,28606,81467.9,22414.7,66.88,0.348
116114,88548,85938.2,36257.8,29964,79301.4,17808.6,50.16,0.349
114692,86296,87100.5,29467.9,24913,77518.1,6039.88,56.24,0.351
150406,101232,97370.8,50693.7,38808,85607.7,17757.7,82.08,0.353
79481.1,62920,82785.7,31851,29288,71271.2,10735.3,21.28,0.353
158014,115078,89987.5,59005.9,42062,91935.9,8881.95,88.16,0.354
137684,92245,97818.2,39576.5,31601,82076,16559.6,-2.28,0.354
108478,84732,83902.6,27857.1,23941,76255.8,19228.4,6.84,0.354
177721,113733,102407,58573.9,42593,90125.1,15077.4,48.64,0.355
109803,81917,87845.6,36976.9,29952,80906.8,4262.72,9.88,0.355
140440,98972,92994.6,51184.2,42321,79261.1,12022,-31.92,0.356
132589,95945,90566.1,39309.3,29609,87006.4,17244.9,25.08,0.357
107326,82287,85477.7,24895.6,21906,74480.1,14002.4,44.84,0.358
94989.2,74000,84124.5,22989.1,20308,74188.2,13979.3,14.44,0.358
140763,103532,89103.6,45398.4,37511,79316.2,7817.81,-63.84,0.359
144235,108492,87127.3,33779.1,27260,81208.7,17878.6,61.56,0.359
120002,90912,86506.4,28245.9,23044,80330,8476.93,29.64,0.361
95115,72839,85578.6,28799.5,25587,73764.3,13324.1,5.32,0.361
100153,76647,85634.6,39507.2,29963,86411.3,14287.3,58.52,0.361
160558,114358,92012.3,42266.1,31422,88153.2,13602,31.16,0.361
104431,79562,86020.8,51285.1,39091,85979.4,11234.3,45.6,0.362
144648,101133,93734.2,54154.9,42813,82897.6,16316.3,32.68,0.362
152961,107954,92858.3,39277.7,30922,83245.1,12773.5,-44.84,0.362
81816.9,62246,86141.3,35373.8,29722,77998,9806.72,50.16,0.363
90019.1,68974,85532.1,35090.4,30595,75165.5,3556.63,47.88,0.363
121548,83627,95253.5,42198.3,36463,75844.2,19293.1,-12.16,0.363
118994,82352,94695.7,37866.3,31648,78412.7,9590.35,48.64,0.365
121524,94950,83877.9,35098.1,28238,81457.3,13297.9,23.56,0.366
116039,83546,91024.2,39668.1,34330,75726.4,15164.4,-13.68,0.366
132309,104162,83245.3,76906.1,59542,84648.1,9134.51,19.76,0.367
108135,82675,85718,34352.8,28231,79747.2,13729.1,52.44,0.368
129691,90943,93458.8,35134.3,29067,79215.7,13146.2,49.4,0.37
95469.3,76362,81934.4,24710.1,21879,74016.1,10530.5,20.52,0.37
127142,97794,85203.1,30528.2,27346,73162.3,12549.5,-29.64,0.371
96757.9,76640,82739.1,27063.2,23792,74546.6,8352.96,-15.96,0.371
136853,96239,93192.8,47833.2,36748,85305.2,22283,20.52,0.372
122291,94054,85211,46136.1,34730,87059.5,21473.8,21.28,0.373
142130,104678,88983.4,43516.6,35210,80996.9,14951.1,47.88,0.373
163012,110752,96460.4,51320.5,39224,85747,20745.3,69.92,0.373
111183,84221,86516.1,27380.4,23760,75522,14716.2,75.24,0.374
136145,88197,101164,38148.9,30825,81107,16985.4,-85.88,0.374
114702,89543,83949.5,30308.7,25807,76968,3245.55,58.52,0.376
103688,81205,83681.1,20481.2,17665,75984,8828.82,46.36,0.377
152195,98489,101273,47090.1,36649,84206.9,26181.5,80.56,0.377
137292,103468,86959.9,43082.3,31697,89075.9,14355.1,61.56,0.377
119692,82692,94859.3,37051.6,31316,77539.1,14376.7,-25.08,0.378
157558,108065,95551.1,57163.3,46041,81367.7,24290.4,-0.76,0.379
117795,87387,88340.6,23337.9,19736,77496.7,13609,75.24,0.382
146901,106468,90424.4,39920.6,30936,84569.4,8958.18,12.92,0.383
157662,107144,96436,59578.8,43409,89948,22226,15.2,0.383
94536.3,74700,82938.9,27932.5,25352,72206.8,4386.69,17.48,0.384
125256,89896,91314.2,47969.5,36024,87267.6,12908.3,28.88,0.385
148335,108270,89787.5,36116.1,29357,80624.8,10207.9,31.92,0.385
162186,115032,92400.6,63446.5,43845,94834.7,19705.1,52.44,0.386
147042,104918,91848.2,49897.5,37438,87346.7,23449.6,-15.96,0.386
110752,79597,91187.6,34493.7,29344,77037.2,15249.8,31.16,0.388
114921,87530,86044.6,29899.1,25415,77098.9,5538.61,-16.72,0.389
130794,92756,92411.4,29558,23756,81542,4373.6,28.88,0.39
108860,82241,86748,60032.3,48233,81568.1,12263,76.76,0.39
100956,75660,87447.3,51147.2,39009,85928.5,11670.9,78.28,0.39
126486,92833,89293.6,30056.9,25517,77196.1,12052,-4.56,0.391
118390,91273,85006.6,27966.4,22564,81227,9141.44,50.16,0.391
109435,84039,85340.6,39296.2,31115,82767.6,9702,22.04,0.393
105576,75753,91336.8,34921,29353,77967.7,11350.6,12.92,0.393
108555,80626,88237.4,28603.2,24154,77607.8,24721.6,12.92,0.393
95567.9,78060,80234.9,26816,24433,71927.9,3434.2,31.16,0.393
161072,112232,94055.1,41388.3,31608,85814.4,19297.7,4.56,0.394
128217,92898,90452.5,38243.6,31278,80130.8,19364,-4.56,0.395
153108,105727,94905.7,54558.3,41506,86145,22270.7,92.72,0.395
165287,116544,92945.5,49524.1,38600,84083.2,21583.9,12.16,0.395
149653,103268,94972.9,47674.5,37932,82368.4,16491.1,26.6,0.396
112091,87468,83984.6,27642.2,24305,74534.5,17248,41.8,0.396
130676,92676,92408,36626.6,30208,79461.1,15249.1,-1.52,0.397
96972.1,75597,84066.3,34676.2,29696,76526.8,8108.87,25.08,0.397
124296,93232,87371.9,44730.8,32572,90000,13498.9,25.08,0.4
111094,85591,85063.6,33426.5,27215,80493.7,4121.04,63.84,0.4
136877,94305,95121,45972.8,37101,81207.4,26555,45.6,0.401
129824,97723,87063.6,31087.2,24312,83799.4,8163.54,51.68,0.402
122516,95175,84362.3,30937.1,25483,79562.5,12755.8,87.4,0.402
130552,94286,90743.5,39133.7,30019,85434.8,16886.1,69.92,0.402
109861,86904,82848.2,33441.9,29356,74657.5,18986.7,72.96,0.402
82361.6,61328,88012.8,29546.4,25364,76342.7,13966.3,24.32,0.402
161329,113553,93109.2,43148.5,33693,83927.8,11566.9,51.68,0.403
143859,100841,93493,41617,30980,88037.7,20967.1,53.96,0.404
117964,87119,88739.2,34091,29538,75637.7,8971.27,28.88,0.405
97822.8,78920,81233,77482,66161,76750.1,2280.74,34.2,0.405
123049,89009,90599.4,29841.3,25133,77813.3,13710.6,89.68,0.406
138143,96071,94236.2,36606.6,30683,78188.2,16440.3,35.72,0.406
117736,87313,88371,39048.2,33401,76616.4,10217.1,75.24,0.406
100195,72553,90504.9,43732.1,37108,77234.8,21312.1,50.16,0.407
