"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
111266,81590,89373.1,44761.6,38106,76982.6,30572.1,4936.2,0.333
101268,77843,85257.8,41345.1,32183,84193.4,33582.8,7159.96,0.334
87767.6,68328,84181.3,41751.7,33852,80829.5,16421.8,3054.44,0.335
119954,89946,87400.3,42460.1,34211,81338.3,13541.2,3226.96,0.335
103995,76484,89109.1,55070.4,44536,81037.7,8750.28,2603.76,0.338
141462,103101,89920.4,56360.1,42688,86525.9,38182,7413.8,0.34
133528,102684,85221.7,88733.3,60465,96175,58520.8,10343.6,0.341
117678,84049,91757.8,57930.2,45933,82653.3,33933.9,5855.04,0.342
98941.4,76736,84500.4,45885.8,39400,76324.2,10335.7,1685.68,0.345
106947,82517,84938.6,28683.3,24473,76810.6,21704.8,169.48,0.346
86727.2,67466,84246.2,48721.8,39587,80658.5,21391.4,2735.24,0.349
113261,82580,89884.5,31816.4,26620,78329.1,16579.6,2424.4,0.349
101769,80533,82817.8,33217.8,24297,89598,20123.2,4411.8,0.353
94684.6,63876,97145.2,34556.8,26188,86479.2,24379.7,5112.52,0.357
86935.3,70348,80988.7,40997.1,34379,78152,9722.02,1951.68,0.361
87030.5,66867,85298.1,31530.7,25243,81860.2,15179.8,3285.48,0.362
96878.9,71295,89053.3,43157,36508,77471.6,19318.5,3451.16,0.363
93702.6,79505,77239.1,74964.1,61689,79639,11366,1702.4,0.364
98960.4,78256,82875,31827.9,28652,72800.4,11916.5,2036.8,0.365
87374.6,67929,84296.5,43753.7,33268,86192.2,29948.4,5278.96,0.366
144303,102079,92644.6,48157.3,34498,91484.7,25471.6,3568.96,0.367
115128,83499,90360.8,47219.5,39974,77414.7,24858.7,3046.84,0.368
96884.4,75512,84084.8,40956.3,35899,74768.4,8409.94,2752.72,0.368
87600.3,74271,77297.7,56026.7,41794,87854,16333.2,5480.36,0.368
116975,90317,84879.6,63853.8,52320,79983.2,15865.8,3075.72,0.368
88602,70852,81954.2,67877,55896,79583.3,15165.9,3030.12,0.369
107474,81011,86944,42621.8,34447,81088.7,23368,5168.76,0.369
167920,125089,87975.7,71997.3,57361,82258.2,29170.7,5783.6,0.37
103398,83360,81289.5,28514.6,25232,74062.1,12785.8,3086.36,0.372
90850,69896,85183,53661.3,41160,85440.9,23987,4812.32,0.372
97784.7,74440,86088.4,57586,46213,81664.4,20237.1,3877.52,0.375
109115,78801,90747,53807.6,39693,88840.2,9980.74,3073.44,0.376
97277.4,75669,84250.8,52943.7,39593,87634.6,27385.8,6402.24,0.376
132204,103121,84018.7,67884.7,54865,81088,32828.2,6330.8,0.377
107109,72031,97450.9,77600.6,61180,83125.8,8570.1,2659.24,0.377
106787,75083,93208.9,48091.9,41046,76785.8,18223.6,3695.12,0.378
127461,99272,84145.6,62713.4,50673,81108,1465.31,310.08,0.379
120227,86264,91338,37027.8,29864,81256.7,20322.6,4205.08,0.379
120847,92348,85760.6,44045.5,37544,76884.9,9919.14,1753.32,0.38
120428,84912,92947.6,48257.4,40940,77249.6,21788.7,5363.32,0.382
145272,103720,91790.7,101109,78001,84951,9724.33,2121.92,0.384
116691,78358,97596.8,59520.2,49265,79178.3,19467.1,3509.68,0.384
108580,83408,85314.6,51996.6,42428,80316,15410.8,4462.72,0.385
90412.8,72130,82147.4,29746.6,26386,73883,15851.2,3011.88,0.388
160075,109261,96015.1,63351,47152,88050.8,32637.2,8255.12,0.389
111686,80845,90536.8,52390.8,38768,88564.9,33521.2,4844.24,0.397
127190,96722,86180.2,36113,31674,74720.6,45403.8,8651.84,0.4
112688,84629,87264.3,41516.9,34949,77852,31325.9,4116.16,0.403
118597,85478,90928.2,43763.7,35998,79673.8,25282.2,4353.28,0.403
88268.8,69882,82779.3,40441.2,35630,74385.4,3739.12,922.64,0.404
130157,88279,96624.9,44251.1,35363,82007.8,12390.8,3103.08,0.407
104740,84550,81185.4,56565,39910,92885,11627,43.32,0.407
103364,81923,82688.2,57592.9,48063,78530.5,19508.7,2609.84,0.408
122700,92372,87053,57143.2,45079,83075,30683.7,5827.68,0.41
121263,90539,87775.4,58634.7,50278,76428.8,19397.8,4765.96,0.411
104698,77711,88294.6,73442.6,52911,90966.6,29099.8,3537.8,0.418
119924,82567,95187.5,62892.1,44539,92541.2,14805.6,3244.44,0.42
98179.1,78091,82394.4,42651.8,34767,80399,12541.8,5674.92,0.421
104076,83687,81502.8,33297.1,27807,78475.2,22590.3,3929.2,0.421
110990,78162,93061.3,37756.2,31950,77445.7,15517.8,3420,0.423
113345,86103,86270.9,38647.8,32451,78050.8,16725.9,3479.28,0.423
111209,84754,85992,74636.1,51810,94409.4,29553.4,6115.72,0.426
117688,94229,81851.4,64779.3,52117,81458.6,28785.7,6666.72,0.426
114694,88002,85413.5,50878.5,41706,79949.5,35740.3,4787.24,0.427
133896,98751,88860,52039.7,44002,77507.2,19590.3,3510.44,0.427
146424,107055,89636.8,49223.8,39346,81988.8,42022.8,6216.8,0.431
142506,97521,95767,73035.3,53905,88794,48393.7,8977.88,0.431
116551,88151,86650.3,47387.3,40735,76238.5,15199.8,2321.8,0.432
81814.2,67459,79482,34328.1,32267,69722.3,334.18,-7.6,0.433
88060,65103,88645.7,49417.1,39410,82177,12059,3701.96,0.433
98076.4,75252,85413.5,27321.1,24612,72749.8,8478.47,2930.56,0.434
101826,72963,91460.9,37371.9,32731,74828.4,7241.85,2090,0.438
97649.4,74908,85432.1,33083.1,26005,83373.6,15651.8,3064.32,0.442
116441,87888,86827.4,65450,45976,93295,20587.5,6805.8,0.445
104122,83187,82028.6,79116.7,57183,90673.7,33503.5,7810.52,0.445
84896.6,65149,85401,54837.1,42096,85371.6,32960.6,4549.36,0.446
116899,86153,88924.1,67119.4,52884,83177,9916.83,2166,0.447
116185,89669,84915.5,58105.7,50297,75710.6,31430.6,5771.44,0.449
107667,81357,86729.8,41697,35424,77141.4,25605.6,6783,0.451
106581,82533,84631.6,46438.7,37677,80776.2,13650.6,1855.16,0.453
113490,89204,83378.3,70311,54192,85029.2,30011.5,7156.16,0.453
101940,75636,88327.7,54705.4,39740,90215.8,17372.7,1853.64,0.453
137684,101732,88696.2,66850.6,54044,81065.9,15657.9,3249,0.455
125271,95081,86344.9,50153.9,37828,86890.4,9661.96,2040.6,0.455
88542.1,69655,83306.2,29916.8,26495,73999.9,11436.8,2058.84,0.457
101954,79912,83613.1,41104.9,32625,82570.2,12537.1,3738.44,0.467
94282.7,71790,86069.2,38630.9,33945,74582.9,14380.5,3694.36,0.468
97312.8,75200,84807,38024.9,32728,76142.8,17040.1,3123.6,0.469
154399,108757,93039.3,63464.9,51201,81233.5,35202.9,6527.64,0.47
103367,83945,80698.6,56054.5,39668,92608.3,16852.2,4795.6,0.472
119192,83311,93761.3,65397.6,52674,81366.5,8471.54,1956.24,0.472
89549.2,72289,81183.8,38687.9,33901,74789.8,22669.6,4413.32,0.475
81555.8,57736,92573.8,46190.8,33393,90652.5,25454.7,5030.44,0.48
112994,86477,85631.9,53073,44256,78592.6,19041.3,3860.04,0.481
91140.4,76349,78232.6,42634.9,30688,91049.3,25704.1,5022.84,0.483
100741,79583,82959.7,62934.4,44866,91928.6,21071,4934.68,0.484
108447,85193,83424.6,33089.2,28820,75244.1,21519.2,3780.24,0.486
134423,99709,88352.6,90005.3,66761,88353.8,51698.6,7677.52,0.488
92388.9,69890,86633.3,38261.3,30430,82402,3319.47,814.72,0.488
139915,99313,92328.9,55479.3,42701,85147.6,39953,7440.4,0.491
112348,83387,88297.4,44804,35750,82133.5,25095.1,6897.76,0.491
118740,87827,88602.8,42267.6,34747,79720.5,20169.4,3091.68,0.491
108612,87477,81369.6,68954.3,55225,81828.6,18336.8,4741.64,0.492
104947,81832,84048,60742.2,47617,83600.4,16645.1,3297.64,0.493
125353,92295,89009.2,47007,36875,83543,17336.5,4887.56,0.494
92561.6,76886,78897.6,34138.7,29653,75449.9,9758.98,2749.68,0.496
100580,71956,91606.3,38095,33752,73968.7,12869,2867.48,0.496
85752.8,57556,97642.2,31219.6,21556,94916.1,10990.2,2477.6,0.497
118595,90548,85835.9,64670,48560,87277.9,25059.6,4769.76,0.505
86676.2,67930,83621.5,29348.5,22707,84704.6,20350.3,4039.4,0.507
120800,80524,98315.4,67671.4,46517,95339.7,34901,6757.92,0.508
86720.4,61569,92307.9,40395,29501,89736.8,9738.19,489.44,0.509
98080.5,75068,85626.4,45690.3,37096,80719.1,11771,2688.12,0.509
93531.3,73543,83348.1,39698.9,33220,78317.5,18614.8,2942.72,0.513
112312,87923,83714.7,28064.2,23103,79609.3,23107.7,4724.16,0.527
95850.1,73421,85556.3,46476.4,37824,80527.7,47238.7,9591.2,0.533
113873,78696,94830.3,48453.8,39413,80569,42304.6,7023.92,0.534
97359.7,77928,81877.7,34463.7,27647,81694.6,24204.9,4715.04,0.535
99755.3,73677,88732.8,39687.3,31392,82853.9,27261.1,4795.6,0.539
142822,107189,87322.1,53705.2,41469,84873.6,34365.9,6859.76,0.54
106136,78561,88539,50505.1,41221,80296.5,13355.6,3363.76,0.54
130582,90612,94444.5,46489.5,34020,89557.2,28862.7,1176.48,0.54
143917,97181,97053.5,82259.1,59920,89968.8,13452.7,2894.08,0.549
156790,116861,87928.1,55185.9,39968,90489,35120.5,6693.32,0.549
135055,95534,92647.1,66483.3,51335,84874.9,32659.5,5663.52,0.551
116638,89209,85686,61643.1,43364,93161.2,18644.8,4677.04,0.551
91855.1,70109,85863.6,31275.9,27030,75830.4,9035.18,1979.04,0.552
105635,73149,94640.6,74433.6,52414,93068.3,35060.4,5010.68,0.553
129564,97473,87112.3,46822.2,35441,86581.6,26360.9,5069.2,0.553
101789,70028,95259.9,79926,59512,88016.4,33268.6,5518.36,0.555
115951,89553,84854.3,81242.7,55653,95670,28428.4,6101.28,0.556
98022.7,75823,84723.8,32889,27115,79491.6,7513.66,1816.4,0.556
97733.7,68030,94150.7,45138.9,35415,83530.3,9820.58,1968.4,0.557
142454,101440,92033.3,52924.4,37780,91806.6,38281.3,7647.88,0.558
101443,77202,86114,50557.4,36106,91766.8,21585.4,3167.68,0.558
151029,102999,96096.7,99661.9,70855,92180.4,27982.6,7514.88,0.559
145510,97057,98252.9,85657.9,60853,92249.8,15031.9,3765.04,0.562
102024,81555,81984.3,38162.7,32831,76179,16390.2,3044.56,0.562
117528,89622,85942.1,66411.7,54374,80044.9,21350.6,3709.56,0.564
94488.7,70515,87817,33203.2,28675,75885,14139.5,3455.72,0.565
144124,104292,90566,48526.2,40708,78122.5,33473.4,5598.16,0.568
101818,74957,89020.8,39292.3,30377,84770.1,14023.2,2952.6,0.569
110230,84184,85812.5,35153.6,30828,74731.6,10396.5,3129.68,0.57
126626,93010,89221.9,40677.6,31002,85989.4,23140.8,2915.36,0.571
108357,82215,86374.3,68945,56419,80086.2,48867.3,4835.88,0.571
86355.2,66651,84910.6,49117.5,39871,80734.5,23973.2,4270.44,0.571
83049.1,63667,85487.1,55260.6,43727,82822,24382,6307.24,0.572
110567,82045,88318.6,64883.3,53769,79082.6,59321.6,4117.68,0.575
92890.7,77191,78865.2,55206.7,41619,86932.1,33800.7,4477.92,0.576
115943,91322,83204.7,78381.4,56579,90789.9,21286.7,3963.4,0.577
130984,94235,91093,61360.5,42991,93538.7,23654.4,8230.04,0.578
120977,80562,98412.8,51330.5,37582,89510.8,28078.8,4072.84,0.579
125816,94471,87280.7,44970.3,36223,81362,25043.5,3514.24,0.58
99842.4,71069,92069.3,51232.7,38157,87994,23528.1,5122.4,0.583
115028,88052,85614,44699.3,37836,77423.9,17830.1,3962.64,0.587
124775,87783,93153.2,62105.9,48852,83316.4,17117.9,5344.32,0.588
114110,77567,96411.1,64847.9,55730,76258.2,4795.56,914.28,0.589
101251,78619,84402.1,31021,27926,72799.2,30587.5,3434.44,0.589
163252,118633,90184.9,89776.6,71364,82444.9,28078,5840.6,0.59
127017,86394,96351.1,57502.8,40039,94120.9,27097.1,3933,0.59
132461,100476,86398.1,56667.4,45653,81347.4,36661.2,5509.24,0.59
116153,81544,93350.7,77362.7,54945,92274.8,22245.3,4784.96,0.592
108899,80323,88851,54757,41611,86240.6,38196.6,6846.08,0.593
96985,78929,80528.2,48192.8,38021,83068.8,17167.9,3649.52,0.594
148130,105961,91617.1,69097.5,52489,86272.8,38232.8,6491.16,0.594
98356.6,77494,83179.3,35738,29722,78801.1,6501.11,1211.44,0.596
126143,90717,91128.3,82232.1,56221,95856.8,27333.5,4631.44,0.597
112867,88217,83848.4,39675,34324,75752.9,21037.2,2821.88,0.599
95799.1,71964,87242.1,39837.5,31173,83751.6,18838,3685.24,0.602
88739.3,72165,80587.8,23144.7,20569,73742.5,13969.3,3096.24,0.607
133041,100265,86959.1,42917.5,34745,80950.9,2768.92,921.88,0.607
99638.4,77923,83799.4,30704.5,27295,73722.4,3061.52,915.8,0.608
123393,90926,88937.3,62571,46042,89063.3,21132.7,3672.32,0.608
115193,87610,86169.5,63886.1,51219,81743.9,31392.1,7191.88,0.612
113674,84543,88117.9,79936,60130,87122.7,8362.97,1694.8,0.612
143166,108164,86743.4,62821.2,53912,76366.1,9024.4,2485.96,0.613
139839,101785,90037.5,46227.7,37901,79934,20361.9,4558.48,0.615
113064,85120,87050.5,65602.5,50224,85603,26294.7,5166.48,0.615
104577,74221,92339.4,44167.2,30973,93453.7,14846.4,3486.12,0.618
132547,92936,93468.6,76332.4,55265,90518.8,37342.7,5962.2,0.619
110008,75103,95994.3,83721.3,70306,78041.1,18848.8,4006.72,0.621
165371,113908,95144.9,77823.1,59164,86204.7,19711.2,3089.4,0.621
93011.1,71847,84841,64263.4,52431,80325.9,19326.2,2523.96,0.622
126787,87482,94981.1,49558.7,34499,94144.2,31219.6,7714,0.623
78087.1,62532,81838.4,27256.5,24084,74168.7,14292.7,3818.24,0.623
92935.6,71637,85020.7,29591.9,25749,75316.8,12592.6,3236.08,0.626
98598.6,81537,79249.4,50545.1,36413,90970.9,16926.9,5316.2,0.627
126892,95945,86674.6,60110.8,41245,95512.7,25849.7,6738.92,0.63
118434,90334,85922.3,37760.8,32717,75639.3,15285.3,2900.92,0.63
96460.7,70740,89364.6,37263.4,25980,93999,16472.6,3924.64,0.633
91086,70997,84079.8,36692,25257,95207.3,14929.5,2849.24,0.635
131405,98251,87650.3,63138.5,53462,77397.8,21219.7,5512.28,0.635
122470,98064,81846.5,64049.4,50424,83244.9,45945.9,5242.48,0.636
107185,83997,83627.7,52643.4,41885,82369.2,13643.6,2232.88,0.636
97328.4,75599,84373,46119.9,37650,80279.3,18429.9,3132.72,0.636
114887,85181,88391.3,63521.1,52368,79493.6,9394.77,2617.44,0.637
110129,76540,94295.7,81965.7,60021,89497.1,24544.5,4420.16,0.639
139327,102701,88908.1,46354,36928,82264.3,39045.2,8285.52,0.639
130289,98257,86900.7,49725.1,41001,79480.5,16093.8,3064.32,0.64
134734,90219,97872,81415.2,58134,91781.5,37598.3,5681,0.641
95030,68831,90480.8,46971.5,34866,88290.2,19742.8,6112.68,0.641
126453,94908,87318.4,87809.3,64161,89691.1,16926.1,6688.76,0.642
96943.5,75272,84404.4,52075.9,40725,83802.2,68786.4,9039.44,0.642
99305.2,80343,81003.5,40449.6,35211,75286.4,14791.7,3587.2,0.642
87767.6,63393,90734.6,56688.2,49149,75588.8,57720.7,818.52,0.643
129820,94172,90344.2,61080.2,45061,88834.1,21633.2,3923.88,0.645
121867,88813,89926.8,30483.5,25552,78184.4,32012,5010.68,0.645
141335,104993,88220.2,88702.5,65645,88555.2,59462.5,8815.24,0.648
110176,79889,90381.3,51837.2,38269,88771.6,29950.7,3853.2,0.648
97261.1,76896,82892.5,53348.7,43536,80307.3,13043.8,3501.32,0.649
123969,95572,85008.8,45517.8,37404,79752.2,32982.9,4972.68,0.65
150868,104361,94741.3,51061.8,41193,81236.7,26415.6,5611.08,0.65
111300,82113,88831,49328.5,38537,83888,15679.5,3002,0.655
105723,82815,83664.3,45447.7,38930,76508.1,12099.8,2807.44,0.655
146962,111514,86368.7,71834.8,53219,88460.3,25038.1,7546.8,0.656
115450,86969,86998.3,31744,26516,78457.4,28800.3,4335.04,0.656
126044,91101,90673.3,52230.6,40893,83705.9,39789.8,7702.6,0.657
104453,81553,83938.2,47293.4,34913,88775.5,29861.4,3727.8,0.658
93648.9,72453,84708.4,36103,28633,82633.5,19374,3784.8,0.661
112743,86184,85731.7,67478.2,51452,85949,7171.01,2414.52,0.663
100762,79412,83155.8,50930.1,41980,79508.2,11366.7,2696.48,0.664
85671.2,67501,83177.2,28319.1,26144,70988.3,20360.3,3239.88,0.664
126230,88241,93750.5,73853.8,55257,87592.2,30256.4,5934.84,0.665
123527,91441,88532.4,59129.8,46105,84050.2,21313.6,3502.08,0.665
101305,76757,86495.4,33116.9,26317,82469.6,12655.7,1998.04,0.666
84764.7,65974,84202,57666.1,48942,77218,7599.13,1315.56,0.671
119339,92406,84637.6,69184.5,56666,80014,16679,4839.68,0.674
88821.6,69469,83793,41713.2,34384,79505.5,17790.8,3332.6,0.675
99341.2,73913,88082.3,49916.8,36340,90020.5,14519.1,3226.96,0.675
106779,73812,94806.7,51754.8,39016,86933.6,23873.1,5132.28,0.675
85952,69333,81244.9,36649.7,34237,70154.3,2665.74,753.16,0.68
103219,81391,83111.5,26374,23970,72108.8,19143.7,5088.96,0.68
109013,77109,92651.5,43980.9,37513,76835.5,20591.3,3905.64,0.681
94090.2,73113,84339.3,30100.1,25940,76046.2,9809.8,2523.96,0.683
85259.8,75764,73749.9,48007.2,41220,76327,16090.7,4142.76,0.685
