FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
166743.0,59855,182569,61922.9,24401,166312.0,3052.0,8450.54,0.609
116636.0,49719,153741,72925.4,40026,119403.0,2132.04,2183.44,0.612
150399.0,54115,182141,87075.7,43854,130127.0,1725.47,1934.52,0.613
148128.0,66036,147006,92160.6,48410,124764.0,13088.7,6287.68,0.614
121298.0,53010,149960,52026.8,27027,126156.0,17864.0,11795.3,0.622
123674.0,61078,132701,50770.0,27198,122335.0,9454.66,8840.58,0.632
168921.0,56336,196507,110444.0,44059,164281.0,3940.35,3634.82,0.669
139070.0,55943,162917,64289.3,29835,141219.0,14449.0,9418.78,0.673
124039.0,47863,169840,86111.1,41486,136031.0,1037.68,1490.58,0.685
106113.0,48678,142861,54856.4,29404,122265.0,1408.28,417.48,0.698
135140.0,50410,175690,68558.8,30939,145224.0,24041.0,11121.0,0.701
165457.0,62409,173747,203475.0,79566,167596.0,1349.42,648.76,0.709
118292.0,42066,184291,82610.0,33115,163489.0,36754.8,12007.0,0.715
110284.0,45427,159103,60177.8,29982,131539.0,2806.75,2495.08,0.716
142715.0,56460,165657,84360.6,35551,155513.0,8818.1,8559.32,0.722
140456.0,59881,153720,110669.0,49450,146669.0,5235.27,5333.16,0.723
110598.0,40287,179913,86881.7,38503,147881.0,20942.2,9057.16,0.733
112176.0,47823,153724,58876.4,32918,117216.0,842.57,1453.34,0.74
133205.0,49714,175599,92785.2,40617,149710.0,5671.27,3563.28,0.74
115938.0,47210,160943,75618.8,36617,135340.0,9914.64,3984.68,0.741
150288.0,49728,198063,156839.0,59738,172061.0,3384.45,3465.28,0.747
122204.0,53889,148616,62535.5,31383,130591.0,752.1,1133.86,0.748
111740.0,43303,169111,73791.9,32760,147620.0,27700.2,11562.0,0.75
155057.0,64651,157180,51721.6,25832,131218.0,863.28,949.62,0.755
117998.0,43029,179719,107195.0,39323,178652.0,47027.0,11394.5,0.756
104799.0,48275,142270,56198.2,28954,127202.0,42078.4,8606.36,0.774
114657.0,48135,156106,54990.5,23855,151073.0,8798.48,8042.86,0.778
133137.0,49726,175467,89441.0,35087,167059.0,3252.56,5080.32,0.785
152307.0,51221,194873,109329.0,46623,153679.0,8794.12,3366.3,0.786
107758.0,43606,161951,54846.6,25871,138937.0,21664.8,8187.9,0.796
113932.0,51648,144568,58078.5,34272,111060.0,3227.49,3855.32,0.806
131203.0,53602,160414,81390.3,40898,130422.0,2113.51,1908.06,0.81
134739.0,52054,169636,116683.0,52478,145718.0,5651.65,5070.52,0.816
126680.0,51706,160564,49059.8,23226,138430.0,3882.58,3603.46,0.819
142182.0,67992,137046,62731.7,35559,115616.0,2261.75,522.34,0.825
158348.0,57927,179148,108774.0,56542,126077.0,13522.5,8761.2,0.825
110886.0,46887,154990,67431.8,34262,128983.0,3018.21,3577.0,0.832
138632.0,65652,138387,90109.2,46510,126970.0,11075.5,10293.9,0.845
161955.0,65427,162224,69082.0,27426,165075.0,1823.57,2497.04,0.845
158190.0,62936,164725,110977.0,53379,136252.0,9148.37,7919.38,0.86
128197.0,57563,145954,51597.3,28018,120690.0,5351.9,1274.98,0.864
140435.0,62626,146961,50823.4,29194,114091.0,2177.82,536.06,0.868
105311.0,40010,172498,84163.3,37593,146722.0,903.61,686.98,0.87
122443.0,54108,148304,58700.9,26634,144440.0,2118.96,477.26,0.873
117492.0,47762,161216,85093.0,42138,132343.0,1570.69,1592.5,0.886
111528.0,48455,150843,57350.4,26532,141660.0,1093.27,3546.62,0.887
101187.0,48730,136084,53113.5,26743,130159.0,14580.9,3049.76,0.893
121697.0,55372,144035,48772.1,27339,116914.0,1350.51,778.12,0.899
143576.0,50524,186236,102452.0,50515,132917.0,841.48,1082.9,0.902
122905.0,62254,129384,98961.1,47050,137843.0,3499.99,3693.62,0.918
153806.0,58070,173580,88105.8,39502,146172.0,23561.4,8590.68,0.925
146115.0,53723,178243,93449.0,40887,149785.0,30884.1,10750.6,0.928
116292.0,42975,177344,91338.7,42567,140625.0,2902.67,2276.54,0.931
153288.0,66238,151663,121452.0,56698,140384.0,16452.5,5022.5,0.935
128939.0,58634,144116,124055.0,49038,165791.0,1916.22,4192.44,0.936
118764.0,44364,175442,64782.0,31316,135571.0,841.48,800.66,0.945
103781.0,57270,118760,26645.1,15451,113016.0,7461.05,5132.26,0.95
102711.0,50675,132832,41482.1,24614,110448.0,503.58,795.76,0.961
102861.0,41975,160599,79336.7,43858,118551.0,10144.6,10675.1,0.962
103422.0,46843,144693,41317.5,22381,120986.0,18097.3,11874.7,0.963
158953.0,61959,168129,59345.1,30336,128205.0,635.47,846.72,0.966
