antigen,phenotype_name,scope,order,r2_train_mean,r2_train_std,r2_test_mean,r2_test_std,num_sig_mean,num_sig_std,n_samples
psr,raw,all,1,0.2872613699530361,0.00434146558591629,0.28138383290016145,0.030126979905199386,4.25,0.4629100498862757,5510
psr,raw,all,2,0.3655755275196234,0.003937601795409311,0.3384615430554808,0.028121918216213217,10.375,0.5175491695067657,5510
psr,raw,all,3,0.4105242785687925,0.002615560180891707,0.29788253458660535,0.020722050015437067,8.625,1.3024701806293193,5510
psr,raw,all,4,0.5099574408395509,0.0020849578234551818,0.1678675068473265,0.01994884114097455,6.5,0.7559289460184544,5510
