"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
132766,84444,103038,54680,42993,83351,15266.6,367.08,0.35
115281,76929,98208.1,40070,31501,83363.4,11976.2,304.76,0.351
100330,62588,105056,53616.1,43109,81509.3,13515.2,276.64,0.351
89349.4,62063,94349.4,30203.6,25391,77957.7,9962.23,198.36,0.353
124742,85278,95864.1,31850.5,25770,80999.3,14643.5,254.6,0.354
89057.4,60936,95780.3,62553.2,52133,78635.2,2917.18,126.92,0.354
95722.4,68742,91258.1,37089.9,31002,78405.3,5787.46,162.64,0.355
103823,64411,105636,35481.9,27192,85515.6,10397.1,177.84,0.358
100230,67758,96943,44166.4,36051,80288.7,8435.3,247.76,0.359
92708,60891,99780.1,35584.4,29407,79302.8,192.96,49.4,0.363
113507,76222,97593.9,41859.6,32254,85053.3,9690.88,256.12,0.363
97446.6,61210,104334,39759.1,31863,81776.8,7213.89,228,0.366
78901.8,61762,83723.2,38648.3,32022,79097.3,7300.32,154.28,0.372
92220,56431,107100,43774.4,33458,85743.4,11873.7,380,0.374
94863.7,66735,93159.3,34868.1,28562,80005.6,13110.6,250.8,0.375
82473.6,55323,97698.8,31256.2,26399,77594,7887.24,234.84,0.376
97816.2,66315,96667.1,35743.8,28463,82300.1,12897.5,274.36,0.378
98673.6,67298,96090.1,32842.7,26534,81117.9,12273.1,204.44,0.381
89880.8,64991,90634.5,37926,31218,79618.2,5322.48,136.8,0.383
134782,83125,106263,56999.6,43513,85848.5,17901.7,313.88,0.383
111454,71135,102681,36810.5,28879,83535.1,4647.79,104.12,0.383
124749,75498,108288,70583.2,50291,91979.4,14450.6,352.64,0.384
112687,70302,105047,39624.5,29562,87843.5,9747.16,261.44,0.384
128221,78898,106506,64980.6,49794,85523.8,9970.94,299.44,0.384
92404.8,57916,104562,38491.5,30261,83360.7,4094.37,108.68,0.384
94800.5,65117,95410.5,29201.3,24176,79158.5,3234.09,88.16,0.385
103886,69990,97274.9,35718.4,29386,79658.3,5960.99,206.72,0.385
110723,70903,102342,43709.5,34723,82497,11224.5,304.76,0.386
90828.8,65714,90582.7,43137.9,35386,79892.9,613.72,24.32,0.388
124045,77771,104530,54476.4,41371,86296.3,12523,288.04,0.39
113726,71783,103829,68914.2,52611,85844.4,14656.2,395.2,0.39
84368.4,57382,96357.1,40041.2,30354,86451.2,8271.82,124.64,0.391
114565,79413,94545.2,36098.3,29321,80684,9451.69,209.76,0.391
127909,77921,107579,52683.4,40553,85139.5,22029.6,345.8,0.392
135789,83345,106774,51180,38681,86712.6,10229.6,254.6,0.394
155149,101886,99796.2,65449,49230,87127,17459.5,425.6,0.397
98898.1,66914,96861.4,36664.4,29510,81424.6,11163.5,240.16,0.397
90159.2,58179,101560,39251.9,30159,85295.1,11140.1,311.6,0.398
139119,85540,106586,55896.1,42604,85982.7,4589.5,179.36,0.398
124603,76048,107379,52146.8,38092,89716.8,9897.24,299.44,0.402
130107,82526,103321,48136.8,38611,81704.6,20185.1,605.72,0.407
90116.4,57190,103267,51645.6,40462,83650,2229.76,104.88,0.407
107016,68405,102528,36296.6,28425,83684.5,4271.25,135.28,0.407
110935,68635,105926,47840.7,35711,87796.1,14856.6,340.48,0.408
77683.5,51739,98399,29778.2,24246,80489.2,9639.29,198.36,0.41
111088,70488,103284,45288,35717,83097.5,9545.49,218.12,0.411
102906,66127,101987,40147.1,31522,83468,7959.6,126.92,0.412
118949,75079,103830,51354.2,38831,86671.6,20688.3,319.2,0.414
78025.1,53062,96367.6,33203.2,26502,82107.2,6507.71,213.56,0.415
121705,76081,104836,47479.6,35773,86982.4,4457.51,155.04,0.415
123273,76100,106161,48306.3,34764,91065.6,1450.55,50.92,0.415
67698.4,49137,90292.1,27795.6,23165,78636.5,10580.6,231.04,0.416
141289,89207,103798,51759.5,38711,87626.6,12368.9,300.96,0.416
122675,79029,101730,47314.7,37165,83433.8,13927.3,459.8,0.416
97184.4,66882,95228.5,37847,30698,80798,10750.8,209,0.417
133713,81231,107878,74237.3,54098,89933.4,12444.6,364.04,0.417
114778,74626,100797,44355.3,35014,83020.3,12930.3,288.04,0.419
73226.3,49126,97686.8,29812.3,24098,81076.4,9081.18,212.04,0.42
139688,90312,101366,46884.6,36197,84886.3,16005,376.2,0.42
126826,85351,97382.2,56006,41867,87668.3,19789.1,367.08,0.423
98056.7,65231,98515.2,32065.5,25756,81590.6,5520.8,152.76,0.424
140985,84646,109156,62139.8,47542,85658.9,10979.3,346.56,0.425
98114.4,61562,104448,53426.5,41502,84366,12916.9,200.64,0.427
149284,88963,109973,58381.8,43315,88332.2,12068,225.72,0.427
128795,85055,99238.3,42875.3,35215,79792,8735.46,215.08,0.428
106615,70103,99669.5,44629.4,35119,83283.4,11611.1,283.48,0.428
94463.2,56285,109989,67735,52160,85105.1,14760.1,345.8,0.43
104196,66938,102014,50227.2,40250,81781.1,6232.34,236.36,0.431
112020,69263,105992,46464.5,34843,87394.8,12934.4,316.16,0.431
121786,80939,98609.6,40013.1,32091,81714.4,10900.9,294.12,0.431
158038,107035,96764.4,73732.2,54043,89412.3,12876.1,296.4,0.432
104117,68255,99969,35415.5,27851,83336,7707.68,239.4,0.433
114348,77447,96762.2,32779.1,26583,80811.4,16031.1,303.24,0.434
117486,78466,98126.3,50792.7,40738,81711.2,9272.13,217.36,0.434
133563,86006,101774,56389.9,43414,85123.9,11684.1,310.84,0.436
143069,89639,104599,55929.6,42663,85915.2,15308.2,269.8,0.436
100136,66381,98861.5,44412.3,36688,79334,6393.81,155.04,0.437
99330.2,63367,102730,39010.1,30279,84433.6,5772.05,195.32,0.438
136081,84598,105419,52881.1,40182,86248,13978.2,307.04,0.438
146093,88581,108086,74152.2,55597,87408.4,11745.8,272.08,0.44
117727,72293,106724,64330.1,49245,85611.4,13051.6,272.08,0.44
87796.3,59818,96188.8,32450.8,25943,81975.7,11940.7,224.96,0.441
84925.1,51207,108689,66496.2,45671,95419.3,6173.38,420.28,0.441
104802,67538,101695,37920,30738,80848.6,7152.92,133.76,0.442
104285,69079,98936,37888.5,29471,84254.4,8309.34,257.64,0.442
124859,77562,105499,48439.7,37598,84433.8,10138.4,192.28,0.442
88859,67231,86618.8,32964,26523,81451.1,4607.59,79.8,0.444
106441,72686,95970.6,45521.1,32138,92827,7765.3,243.2,0.447
77281.8,48054,105397,48789.4,38842,82319.7,8005.83,167.96,0.447
91840.6,61453,97942.6,45980.1,37072,81283.7,6371.7,177.08,0.448
95858.8,60124,104487,34181.4,26737,83783.2,20452.4,379.24,0.449
117853,74978,103012,42813,33326,84192.3,7540.85,207.48,0.45
108346,65256,108811,47045.4,35333,87260.3,6172.71,174.04,0.45
141521,90958,101967,49133.8,37674,85470.9,8453.39,209,0.451
83375.7,50210,108825,62172.7,47482,85812.5,17365.1,414.96,0.452
79701.6,49407,105720,55970.5,40738,90040.8,18664.2,519.84,0.453
110064,72838,99029.8,48638.7,37394,85243.2,6870.85,190.76,0.455
99480.2,66679,97775,30143.3,24067,82082.2,12573.9,243.96,0.457
101629,64541,103195,51469.4,41264,81744.3,11767.2,275.12,0.457
118817,74848,104035,81102.8,61100,86991.1,8671.14,183.92,0.459
100330,64721,101593,33589.8,26397,83393.6,8016.55,193.04,0.461
85946.9,58903,95625.3,38277.1,31711,79105.9,12659.7,277.4,0.464
120139,81227,96931.4,43184.2,34191,82773.8,9164.93,263.72,0.464
121711,80893,98604.9,47377.7,37296,83251.4,10360.9,208.24,0.465
72861.8,49898,95696.6,25607.4,21374,78516.3,4909.09,128.44,0.466
119121,71555,109101,61770,45959,88081.9,14417.1,450.68,0.467
88895,65519,88918.1,31461.2,25756,80052.8,6725.46,172.52,0.467
156629,97376,105415,60629.6,44760,88771.8,15062.3,329.84,0.469
141919,88341,105283,68630.8,54713,82206.9,20851.7,471.2,0.469
95374,60425,103441,46565,35812,85214,11623.8,193.8,0.471
109837,72803,98873.7,34675.2,25547,88952.6,13403.4,272.08,0.471
146014,92972,102925,56274.6,43441,84897.1,12536.4,259.92,0.473
145526,91459,104279,44727.2,32991,88849.7,28383.9,788.12,0.473
110172,73927,97667.2,42386.9,34211,81198.1,11352.5,338.2,0.477
134170,87390,100618,49305.3,38269,84435.8,16521.5,356.44,0.479
83729.8,54138,101358,32369,25642,82729,5765.35,158.08,0.48
111778,68910,106305,55609.3,41635,87532.4,16616.7,585.2,0.484
127215,82399,101181,49217.5,37362,86331.6,13280.7,303.24,0.485
98719.5,63382,102074,54704.2,42486,84382.9,10248.3,225.72,0.486
75127.3,47371,103936,37810.8,30870,80271,5386.13,127.68,0.487
141225,86031,107582,64186,45132,93204.2,21292.6,640.68,0.488
82968.4,53294,102027,40804.3,33278,80358,8080.2,254.6,0.488
93815.3,60963,100853,37757.9,29471,83963.9,12971.2,319.96,0.488
131666,83201,103711,54207.7,41081,86476.9,16007.6,340.48,0.49
93076.3,58896,103570,39931.3,31180,83930.1,5967.69,157.32,0.493
80715.9,51822,102076,39576.9,31038,83565.7,10187.4,274.36,0.493
106203,70531,98681.6,33420.9,27507,79626.1,9629.24,183.16,0.495
121803,74532,107102,59559.7,45075,86595.7,4933.21,209,0.496
115792,73259,103586,46004.2,33819,89149.1,17198.2,396.72,0.497
74209.7,58291,83433.2,28597.6,24431,76712.9,8646.35,192.28,0.498
107320,64603,108869,56569.4,41615,89086.5,13459,417.24,0.499
91359.5,59531,100575,44151.7,34870,82980.3,9777.31,288.8,0.5
118961,74463,104699,48371.3,37746,83984.1,16027.7,355.68,0.501
139179,90692,100574,47627,38716,80619.9,13995.6,298.68,0.501
139393,88582,103128,44197.9,34850,83114.9,8428.6,162.64,0.502
82523.9,54002,100150,49733.4,40338,80800.5,8078.86,227.24,0.503
121165,76360,103990,46904,36613,83956.6,7617.23,237.12,0.504
120406,72626,108651,43253.2,32754,86543.4,9195.75,186.96,0.505
144539,90251,104958,60953.2,46966,85053.7,7309.7,206.72,0.505
102278,71544,93688.8,33603.2,27137,81151.9,11812.8,240.16,0.505
141898,89790,103568,65312.3,47863,89428.3,4842.76,156.56,0.507
93881,62538,98381.6,43048.8,34579,81588.5,7393.45,223.44,0.507
133211,79495,109819,49902.9,37403,87437.9,6887.6,212.04,0.508
136534,80499,111155,64198.1,46683,90124.5,21025.9,527.44,0.508
103559,64831,104685,38494.9,29986,84132.5,6336.19,204.44,0.509
86584.2,56966,99610,63157.6,48742,84918.4,9978.98,227.24,0.51
97097.6,67420,94384.3,35390.7,29477,78684,6948.57,192.28,0.511
106930,74280,94342.7,35872.5,29125,80718.9,13774.5,237.88,0.512
109588,72067,99656.8,34598.8,27347,82914.7,7606.51,165.68,0.512
113004,71851,103072,37347.8,29231,83733.9,10035.9,238.64,0.513
95692.7,56695,110615,70616.7,55215,83816.6,6299.34,195.32,0.513
112204,77570,94797.4,43424,34082,83499.8,15483,386.84,0.514
131008,78954,108744,65195,48099,88829.7,10799.1,228.76,0.514
93123.4,62803,97175.8,26950.1,22071,80023.6,5257.49,140.6,0.515
94501,58890,105166,42744.7,34058,82251.3,9767.26,200.64,0.516
132191,85467,101364,48919.4,38655,82938.3,4720.15,110.2,0.517
91472.9,61075,98154.2,32989.5,26891,80398.5,8451.38,142.88,0.518
118122,75943,101935,47144.6,37939,81437.7,4413.96,120.08,0.518
100894,65395,101111,56164.1,43795,84045.4,12387.6,211.28,0.518
