FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.269312421875000000e+05,8.650600000000000000e+04,9.616173437500000000e+04,2.055322187500000000e+05,1.133080000000000000e+05,1.188773984375000000e+05,2.363739990234375000e+03,2.051402929687500000e+04,7.919000148773193359e+00
9.852110156250000000e+04,5.963400000000000000e+04,1.082717734375000000e+05,1.729893593750000000e+05,9.734800000000000000e+04,1.164587968750000000e+05,1.357800048828125000e+03,1.163689941406250000e+04,1.683199882507324219e+01
7.278398437500000000e+04,4.619500000000000000e+04,1.032573046875000000e+05,1.123283828125000000e+05,6.912100000000000000e+04,1.065024062500000000e+05,4.263200073242187500e+02,5.946250000000000000e+03,2.606299972534179688e+01
6.641741406250000000e+04,4.592500000000000000e+04,9.477914062500000000e+04,1.350341875000000000e+05,1.111910000000000000e+05,7.958918750000000000e+04,3.014900207519531250e+02,7.227089843750000000e+03,2.917600059509277344e+01
6.335460156250000000e+04,4.426500000000000000e+04,9.379887500000000000e+04,1.219971640625000000e+05,1.065710000000000000e+05,7.502234375000000000e+04,2.080500030517578125e+02,4.375729980468750000e+03,3.630500030517578125e+01
