"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
146636,77079,124677,175226,120531,95275.3,121149,41.83,61.54
124264,73537,110744,102675,86835,77490.7,118834,35.72,61.601
127466,59435,140550,163216,108525,98562.7,147613,79.43,61.61
118527,64264,120873,95541.6,74695,83826.4,123465,40.42,61.617
100906,60681,108979,100488,75712,86981.6,130724,49.82,61.661
184164,84093,143524,132057,88766,97497.7,129503,70.5,61.774
161215,85239,123950,152620,109900,91011,140519,62.04,61.825
147881,72356,133942,115874,81687,92963.2,96932.1,88.36,62.046
91337.3,55885,107111,58868.9,47022,82047.4,102304,28.2,62.092
89739,52585,111841,140665,102691,89770.3,118560,53.58,62.166
133412,69109,126515,126713,91787,90473.1,106084,47,62.343
91347.1,53822,111228,100668,82873,79608.6,106322,51.7,62.389
87925.5,55520,103788,83606.9,68651,79813.3,99045.5,28.67,62.553
152416,82464,121128,137118,105803,84932.8,112371,63.92,62.555
158029,74481,139050,92968.4,65351,93231.6,106640,40.42,62.572
86840,46073,123525,153168,113146,88717.3,194078,56.4,62.739
128035,72186,116240,81504.6,63367,84294.5,98675.9,33.84,62.744
178721,83142,140876,117366,77681,99016.9,141651,74.73,62.777
137302,74637,120560,104182,77999,87535.2,94899.3,43.24,63.266
210446,100293,137515,143467,96087,97851.4,139071,111.86,63.275
93369.9,56623,108067,90314,72093,82099.8,123072,43.24,63.357
124003,67202,120929,158643,107611,96614.9,99052.8,29.14,63.52
115931,65286,116375,117308,92162,83417.4,95814.3,70.03,63.631
173164,83003,136724,115474,78918,95893.5,105204,77.55,63.748
137129,67056,134020,101968,69243,96509.2,121652,68.62,63.902
133788,76045,115299,102766,77011,87453.5,107745,41.36,63.929
106445,65176,107033,67564.6,55758,79413,126710,33.84,63.971
127021,62421,133360,203367,148715,89620.3,107013,58.75,64.028
148881,70179,139031,95929.1,66447,94613.9,129816,64.86,64.051
98379.4,47936,134500,117364,87502,87901.4,99633.5,40.89,64.074
112299,61273,120112,77095.2,57422,87989.1,112269,25.38,64.147
143422,75007,125313,125864,90110,91539.8,103198,63.92,64.232
165323,84079,128862,160420,107839,97490.5,141642,78.49,64.697
123021,63288,127391,150695,108666,90883.8,122718,44.18,64.763
139398,80916,112902,87395.3,67692,84611.7,109496,38.54,64.805
159949,77718,134877,121540,84174,94628.5,96849.2,56.4,64.842
123421,64216,125958,118358,89702,86471.8,130812,28.2,64.869
106185,64080,108598,74340,61355,79405.9,96975.8,41.36,64.942
57068,35619,105000,87943,70556,81685.9,95159.7,34.31,64.993
104610,56132,122135,187606,124196,98996.1,105820,68.15,65.068
121120,62053,127918,110312,79675,90735.9,93678.5,42.77,65.082
93470,51849,118144,114135,80182,93286.9,97295.5,19.74,65.086
131234,65341,131625,150154,104221,94419.4,103080,34.78,65.102
138421,71228,127359,117410,88179,87261.1,143056,41.36,65.385
179991,90884,129791,113949,84746,88119.2,107031,47.94,65.734
210964,100176,138014,223317,151756,96439.9,175686,111.86,65.811
88951.2,53029,109931,169376,132479,83788.8,106490,67.68,65.86
