"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
82481.1,48859,110634,59513.6,45830,85103.3,6907.44,9528.88,1.637
110573,77823,93115,54730.5,44514,80577.3,18643.6,16191.8,1.637
171149,104143,107702,103870,76018,89547.5,26560.1,6130.92,1.658
153924,104050,96949,65583.3,52150,82417.4,17737.1,3789.36,1.666
155038,92995,109260,88630.5,65951,88072.8,24764.9,28735.6,1.671
91526.3,61835,97004.4,54021.2,44054,80363.6,19778.5,8302.24,1.683
111922,72022,101843,77078,57330,88110.7,50495.4,13737,1.684
77950.7,52214,97839.3,55099.7,43830,82386.8,14787.3,3735.4,1.694
93806,68794,89363.5,57341,47258,79518.8,12691.5,10697,1.697
111399,73414,99445,89369,67038,87366.7,16279.2,4711.24,1.704
105279,72529,95128.5,87342.6,65505,87383.9,21699.5,3920.84,1.716
124353,80631,101073,57483.8,47083,80013.1,51606.6,10516.9,1.718
122208,82738,96800,59181.1,47858,81041.6,27116.4,5866.44,1.722
98892.5,71399,90771.8,60282.7,44983,87826.2,28813.6,3749.08,1.724
86824.8,52974,107414,61566.5,48506,83181.9,26418.7,12916.2,1.728
82546.2,53159,101765,56512.8,45403,81572.2,11360.1,6655.32,1.732
187902,117672,104650,96300.9,70741,89215.3,21980.3,14351.1,1.738
139328,91760,99509.3,86074.4,63748,88488.6,3780.8,2192.6,1.766
85879.9,63915,88058,71569.3,52139,89958.9,3092.64,4097.92,1.768
96535.9,63831,99114.5,61210.9,49027,81822.6,13553.1,1554.96,1.774
117597,73854,104353,70038,55315,82979.4,18714.3,4894.4,1.778
89429.4,60121,97484.2,61860.3,50013,81060.4,20557.8,4039.4,1.78
129684,88124,96443.4,70598.3,53560,86384,24531,5976.64,1.783
78916.1,51669,100096,59060,45565,84945.9,14003.2,6757.92,1.792
141190,89022,103941,76723.7,60414,83228.5,10583.5,11895.5,1.796
84949.3,65695,84743.7,76229.4,60658,82359.6,7295.72,7882.72,1.797
112287,76896,95698.6,92101.9,67296,89693.2,15187.1,7825.72,1.799
148942,90932,107345,101858,75316,88631.3,18700.7,27221.7,1.801
117117,84167,91192.6,61336.7,51415,78182.7,12882.6,2568.8,1.803
90475.4,65363,90714.8,61472.7,51359,78441.4,25608.1,13054.5,1.809
148261,98363,98781.5,85626.3,66859,83931.9,9192.24,712.88,1.836
78588.7,55042,93572,63896.9,49394,84778.4,41397.7,5722.8,1.836
101796,73363,90935.5,66898.4,53035,82667.2,12060.5,9262.12,1.838
80653.9,55627,95021.1,52624.5,43814,78714.6,25022,11846.1,1.846
132903,81234,107220,66948.7,52642,83347,18547,5410.44,1.852
124565,84423,96697.8,92053.6,68843,87631.7,10487,4151.88,1.862
109681,79462,90459.1,72706.3,55018,86605.8,16330.9,6721.44,1.863
145234,92639,102744,98238.9,73026,88162.9,59379.6,25110.4,1.864
120068,70740,111235,87535.7,65716,87296,16187.4,24865.7,1.872
93248,64929,94119.8,71962.4,55765,84571.4,31099.1,20067.8,1.872
154015,100591,100342,85561.7,63231,88680.7,24207.3,6051.88,1.873
