"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
142606,89477,104450,66052.5,50613,85527.7,2020.28,139.84,0.485
115686,79487,95381.4,46995.5,37103,83009.3,7598.32,334.4,0.487
113947,76243,97944.9,68474.6,54751,81963,19191,340.48,0.495
129320,83386,101637,78473.4,62615,82134.2,28493.4,747.08,0.5
94992.1,64599,96369.9,55500.9,45223,80430.5,19675.8,303.24,0.502
180586,110671,106938,103814,79615,85455.9,37622.4,812.44,0.503
106441,68674,101577,87001.2,63358,89992,16722.6,3052.16,0.506
144803,98098,96738.4,82615.2,67226,80538.4,14477.9,997.88,0.536
112097,75271,97599.4,54925,43935,81929.3,12519.5,429.4,0.544
117547,79934,96374,63477.3,53143,78280.3,9684.56,294.88,0.545
182167,115924,102985,85537.9,64768,86552.2,2879.12,328.32,0.549
88772.8,60079,96836.1,68633.1,52738,85288.4,20708.7,2448.72,0.55
87086.4,59990,95137.5,51316.9,43538,77245.2,14997.4,209.76,0.554
87983.6,55759,103411,73724.2,56210,85956.1,24934.9,1057.92,0.561
83052.7,58289,93378.6,43006.6,36549,77115.1,17844.6,114,0.563
91768.7,59429,101199,67422.7,54033,81776.2,26336.4,383.04,0.565
185188,119347,101691,86164.8,64219,87931.9,15174.9,267.52,0.568
128302,80139,104923,83836.5,64358,85371.1,20894.4,550.24,0.569
118236,83218,93113.8,60775.7,50470,78918.1,8264.04,319.96,0.572
81252.9,55295,96301.4,53446.6,42418,82575.3,29777.9,864.88,0.576
112591,62682,117718,88709.4,64311,90399.1,18858.4,460.56,0.579
167569,104474,105115,120361,86362,91336.5,40117.3,2505.72,0.583
100518,66383,99235.6,76743.4,59810,84090.6,4968.08,153.52,0.584
142061,93053,100052,73557,56397,85476.7,20285.1,218.12,0.587
113954,74703,99970,95333.3,73855,84595,29690.2,2581.72,0.588
168580,105570,104651,76434.7,58478,85660,21064.4,1505.56,0.592
162954,105209,101506,93024,68729,88702.3,23687.8,748.6,0.592
106912,72629,96471.1,62912.2,51973,79330,12605.2,240.16,0.592
160990,99083,106483,89879.7,70854,83133.7,22183,614.84,0.597
109491,60467,118669,80463,60943,86527.2,24379.4,608.76,0.6
93320.5,62110,98468.1,56630.4,46878,79170,7824.08,485.64,0.604
108206,78242,90634.1,59262.7,48638,79851.9,42920.2,2109,0.604
90314.2,66163,89458.3,58760.2,46563,82703.1,18015.2,1084.52,0.604
117940,80349,96196.4,66729.8,53485,81765,4862.68,551.76,0.607
194021,114835,110727,105798,78719,88080.5,31986.5,3714.12,0.608
139143,89021,102435,71472.1,56681,82637.8,12302.6,342,0.608
83856.9,66686,82410.8,63590.9,51370,81127,4867.44,-33.44,0.621
79599.3,52758,98878.3,63686.1,49818,83779.6,15904.5,2805.16,0.621
81515.7,54604,97835.6,58191.7,47208,80784,29601.8,827.64,0.63
79616.7,51269,101772,44905.8,36885,79787.2,9652.6,351.88,0.637
91213.2,61242,97608.6,64419.8,49966,84493.8,9455.4,811.68,0.647
97169.5,67019,95019.3,62430.1,50747,80623.9,1367.48,-12.16,0.655
146254,88278,108577,107005,83738,83745.9,36935.6,1182.56,0.67
81694.9,62471,85703.1,40881.6,36779,72846.4,17117,1135.44,0.682
140101,89093,103057,75923.4,59129,84150.1,23379.8,604.2,0.689
94909,65672,94712.4,71215.7,51740,90204.7,5725.6,36.48,0.705
137780,80162,112641,81113.1,61626,86259.5,22057.2,1253.24,0.706
116864,80373,95291,77924.6,56373,90590.6,21534.2,269.04,0.708
94450.8,62854,98481,52581.7,41678,82681.3,12303.9,309.32,0.714
103046,70744,95460.5,51550.8,42604,79298.5,3310.24,199.12,0.721
131003,81953,104760,99195,72645,89487.8,25312.3,844.36,0.725
