"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
161526,107703,98286.7,82473.1,63231,85479.6,11202.3,-1.52,0.559
114771,83186,90419.7,43303.1,36086,78643,11739.5,28.12,0.569
77435.5,51322,98881.9,46818.7,38442,79816.6,7080.16,7.6,0.574
101996,66941,99855.4,59928.4,46825,83875.4,19393.6,53.96,0.575
185961,118440,102897,109015,85896,83175,45251.3,48.64,0.579
152460,91875,108752,81245.7,62291,85478.2,34304.6,57,0.583
158396,101334,102440,85210.1,66254,84286.7,18423.9,15.96,0.587
134561,92085,95765.8,65568.3,52773,81425.8,13294,5.32,0.593
77998.5,54871,93158.7,42564.6,35659,78227.5,18141.7,5.32,0.599
124065,75152,108190,75802.3,55760,89092.2,10121.8,3.8,0.606
95872.5,56846,110528,77033.8,56494,89363.2,8267.44,42.56,0.606
134324,90298,97488.7,99552,80873,80672.7,3017.84,12.92,0.62
130065,78800,108172,77883.1,62052,82256,15330.6,-0.76,0.624
150124,89405,110044,98396.7,73309,87963.6,24881.2,22.04,0.627
128189,85111,98706.6,85463.8,69119,81033.5,17527.7,21.28,0.63
118551,79986,97134.3,58977.1,46282,83512.4,15470,9.12,0.642
175045,114074,100564,85171.4,65795,84836.1,14280.7,-9.88,0.648
115198,80138,94208.1,57872.8,49479,76653.7,14163,4.56,0.657
120364,74983,105199,71461.9,51355,91195.1,20400.7,31.92,0.66
184869,117005,103548,77117.4,60653,83325.9,17530.4,-12.92,0.664
163627,107357,99885.8,100250,79885,82242.8,17517.5,31.16,0.665
129444,88923,95400,74514.4,62763,77806.6,15430.6,19,0.668
86132.3,52793,106923,71364,56333,83022.5,11792.6,14.44,0.67
71174.8,50123,93061.2,47586.4,39686,78582.4,18817.6,46.36,0.67
77788.9,59966,85014.4,60447.9,49651,79787.2,17387.6,7.6,0.672
171987,116657,96619.4,75159,60581,81306.4,20995,-9.88,0.673
115427,73594,102789,54412.9,43363,82236.1,5673.24,2.28,0.68
89268.2,62717,93280.6,42191.3,36781,75176,5324.4,47.12,0.688
90887,60619,98259.2,80828.2,62198,85166,18084.6,19,0.695
130158,80211,106345,104098,74683,91348.7,28696,-28.88,0.699
191721,123569,101681,92837.7,69025,88145,22397.2,29.64,0.699
133859,85384,102743,61081,46920,85315.5,7940.36,9.12,0.704
130299,85519,99852.1,67800.1,53618,82870.4,5175.48,25.84,0.706
183143,110802,108324,98470.1,75542,85427.2,12463,14.44,0.707
115234,81394,92783.3,39456.3,33846,76399.2,13838.7,-12.92,0.709
142347,93259,100032,78289.8,60795,84395.1,6004.4,-3.8,0.711
82967.2,60867,89331.4,43246.6,36859,76893.4,8379.64,21.28,0.712
135658,87293,101847,74483.1,59005,82727.3,14638.4,34.2,0.732
118386,74972,103486,60215.4,48760,80932.6,23920.4,34.96,0.733
164541,111095,97064.4,78429.2,61467,83621,8809.4,41.04,0.734
136652,88893,100746,79390,62493,83255.8,16163.6,30.4,0.736
111672,74516,98214.2,72607,53544,88868.5,13270.2,-14.44,0.739
83893.4,60490,90891.7,48650.6,38746,82288.9,19563.6,1.52,0.745
126970,94152,88379.8,59145.7,49804,77828.6,15467.3,6.08,0.745
129476,82499,102854,91642.2,73255,81985.8,22697.7,18.24,0.747
128716,89733,94007.3,46226.4,38673,78336.1,16268.3,-6.08,0.756
165341,107012,101258,81517,63156,84589,3657.72,145.92,0.759
97662.4,67258,95162,66202.1,52087,83295.6,10455,1.52,0.759
161910,104856,101195,91647.7,68360,87861.7,31299,-33.44,0.76
94611.4,67687,91604.8,53439.8,45795,76476.3,17280.2,14.44,0.76
76531.6,56347,89012.2,41388.2,33439,81115.4,5695.68,78.28,0.764
123019,90345,89237.3,53329.7,45389,77001.3,3804.6,-20.52,0.765
118688,89375,87030.2,46467.1,39618,76865.8,6098.24,2.28,0.765
171711,115061,97802.4,98828.5,76049,85166.5,10406.7,17.48,0.768
125942,87440,94393,102364,77156,86948,37148.4,14.44,0.774
192262,120783,104320,77925.3,59035,86506.5,14644.5,6.84,0.777
118725,76918,101157,66784.2,54370,80499.7,15485.6,16.72,0.778
134045,98686,89017.6,53745.2,44215,79661.7,12908.4,10.64,0.779
132179,87582,98907.2,62728,50467,81458,25139.6,25.84,0.78
152284,94834,105238,77616.6,61466,82756,7911.12,2.28,0.781
127240,84443,98750.3,92492.9,70543,85928,18749.6,26.6,0.789
80482.2,58359,90379.9,37619,32132,76727.1,10271.4,-17.48,0.795
91183.4,64942,92017.4,39567.8,33418,77596.5,14462.2,9.12,0.807
146154,96666,99087.4,91711.6,69795,86115.2,17373.3,89.68,0.824
98392.8,61375,105063,65917.8,52530,82238.6,20891,-10.64,0.838
146395,98628,97276.1,75384.8,58960,83792.7,22968.4,20.52,0.841
168066,104438,105463,115239,84922,88932.2,9745.08,-2.28,0.854
159160,103136,101135,94590.7,72120,85955.3,16867.4,14.44,0.862
90412.7,56827,104269,55309.2,44303,81817.1,6341,-9.12,0.866
135053,85996,102922,85802.4,65100,86377,25750.9,45.6,0.867
108347,62793,113080,66251.7,49357,87968.7,19520.8,2.28,0.87
101298,64883,102318,57313.1,45815,81983.5,11296.8,19,0.878
145054,92369,102916,72097,54053,87413.3,18545,-11.4,0.88
108873,58917,121105,87438.5,63161,90726.4,12376.7,-8.36,0.884
98316.5,65698,98074.1,60218.8,49438,79827.2,4684.52,-3.04,0.884
146490,89567,107186,85485.5,62731,89308,8206.92,35.72,0.89
167956,105246,104585,82988.6,64115,84827.9,5332.56,1.52,0.89
105130,66503,103601,49419,40087,80792.4,14685.3,14.44,0.893
130756,84264,101695,86963.2,67144,84880.5,28985,37.24,0.894
87904.2,55179,104404,78034.8,58667,87171.4,9993.96,33.44,0.894
155911,97909,104360,71867.8,55617,84685.1,17766.4,20.52,0.903
91368.8,61926,96695.2,49597.8,41374,78562.5,17305.3,10.64,0.927
