antigen	phenotype_name	scope	order	fold	r2_train	r2_test	n_samples	n_train_used	n_test_used	n_params	alpha_bonf	num_sig
ba4	raw	pos4_binders	3	0	0.8100097548229183	0.7646943452029422	3657	3199	458	299	0.00016722408026755855	35
ba4	raw	pos4_binders	3	1	0.8073952881072869	0.7935338690188423	3657	3200	457	299	0.00016722408026755855	33
ba4	raw	pos4_binders	3	2	0.8129854952579367	0.7475476624193984	3657	3200	457	299	0.00016722408026755855	38
ba4	raw	pos4_binders	3	3	0.8122846006268862	0.7603287342545206	3657	3200	457	299	0.00016722408026755855	34
ba4	raw	pos4_binders	3	4	0.8100476058999865	0.7708825306619258	3657	3200	457	299	0.00016722408026755855	35
ba4	raw	pos4_binders	3	5	0.8118118443632143	0.7536833217164947	3657	3200	457	299	0.00016722408026755855	38
ba4	raw	pos4_binders	3	6	0.8140392573704893	0.7419533652379265	3657	3200	457	299	0.00016722408026755855	38
ba4	raw	pos4_binders	3	7	0.8054270303975299	0.8063796229269695	3657	3200	457	299	0.00016722408026755855	35
ba4	raw	pos4_binders	4	0	0.8501560781341914	0.7340346897000651	3657	3199	458	794	6.297229219143577e-05	31
ba4	raw	pos4_binders	4	1	0.8497136298460088	0.7593852195145407	3657	3200	457	794	6.297229219143577e-05	35
ba4	raw	pos4_binders	4	2	0.853829651318778	0.716472242304039	3657	3200	457	794	6.297229219143577e-05	39
ba4	raw	pos4_binders	4	3	0.8526357232257609	0.7310809512708774	3657	3200	457	794	6.297229219143577e-05	31
ba4	raw	pos4_binders	4	4	0.8523995111107865	0.7236684307781889	3657	3200	457	794	6.297229219143577e-05	33
ba4	raw	pos4_binders	4	5	0.8526178221945494	0.7169848719583242	3657	3200	457	794	6.297229219143577e-05	35
ba4	raw	pos4_binders	4	6	0.8555733706642722	0.6991679599890599	3657	3200	457	794	6.297229219143577e-05	35
ba4	raw	pos4_binders	4	7	0.8478223886362103	0.76649746831204	3657	3200	457	794	6.297229219143577e-05	32
ba4	latent_hill_v1	all	1	0	0.811755758453603	0.7756122666763959	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	1	0.8052881567560826	0.8242091479212945	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	2	0.8093747798555236	0.7944917914799384	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	3	0.8105778436083999	0.7870653578653384	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	4	0.8039914747776621	0.8322593133530063	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	5	0.8075351212693711	0.8073643921508751	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	6	0.8068592822688907	0.8123887259778727	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	7	0.8064347004314727	0.814897645670696	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	2	0	0.8412080683526171	0.7929932816448824	7416	6489	927	92	0.0005434782608695652	27
ba4	latent_hill_v1	all	2	1	0.8349339923441504	0.8414400786083631	7416	6489	927	92	0.0005434782608695652	28
ba4	latent_hill_v1	all	2	2	0.8370283539048387	0.8254972182643178	7416	6489	927	92	0.0005434782608695652	27
ba4	latent_hill_v1	all	2	3	0.8381166465253962	0.8190897784295567	7416	6489	927	92	0.0005434782608695652	25
ba4	latent_hill_v1	all	2	4	0.8319194513156607	0.8623121638094915	7416	6489	927	92	0.0005434782608695652	26
ba4	latent_hill_v1	all	2	5	0.8358573080545031	0.8334611848508664	7416	6489	927	92	0.0005434782608695652	27
ba4	latent_hill_v1	all	2	6	0.8359048058438064	0.8339222160197328	7416	6489	927	92	0.0005434782608695652	25
ba4	latent_hill_v1	all	2	7	0.8360047757116794	0.8332602332948053	7416	6489	927	92	0.0005434782608695652	27
ba4	latent_hill_v1	all	3	0	0.8712563274835828	0.8167358710101456	7416	6489	927	378	0.00013227513227513228	44
ba4	latent_hill_v1	all	3	1	0.8660049363498946	0.8581593656865826	7416	6489	927	378	0.00013227513227513228	44
ba4	latent_hill_v1	all	3	2	0.8687825110691838	0.8381615448599331	7416	6489	927	378	0.00013227513227513228	45
ba4	latent_hill_v1	all	3	3	0.8686635231317947	0.8415167915640975	7416	6489	927	378	0.00013227513227513228	43
ba4	latent_hill_v1	all	3	4	0.8626646607521963	0.8839861083776097	7416	6489	927	378	0.00013227513227513228	45
ba4	latent_hill_v1	all	3	5	0.8667476131807007	0.8542345555754409	7416	6489	927	378	0.00013227513227513228	43
ba4	latent_hill_v1	all	3	6	0.8673038466311396	0.8504632823147016	7416	6489	927	378	0.00013227513227513228	40
ba4	latent_hill_v1	all	3	7	0.8674967951361607	0.8473586692116396	7416	6489	927	378	0.00013227513227513228	48
ba4	latent_hill_v1	all	4	0	0.897528107291514	0.8277932023483856	7416	6489	927	1093	4.574565416285453e-05	55
ba4	latent_hill_v1	all	4	1	0.8938390091801642	0.8609891508452132	7416	6489	927	1093	4.574565416285453e-05	56
ba4	latent_hill_v1	all	4	2	0.8958920718818403	0.8448714338735968	7416	6489	927	1093	4.574565416285453e-05	56
ba4	latent_hill_v1	all	4	3	0.896723582326092	0.8390397429657872	7416	6489	927	1093	4.574565416285453e-05	53
ba4	latent_hill_v1	all	4	4	0.8926621635363783	0.8708500851915477	7416	6489	927	1093	4.574565416285453e-05	53
ba4	latent_hill_v1	all	4	5	0.8952163655548913	0.8502950298007065	7416	6489	927	1093	4.574565416285453e-05	57
