step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,6.889203543162696e-05,4.951828454305681e-05,4.525928793181855e-05,6.74659635700399e-05,3.247201174393004e-05,2.8299581169451615e-05,5.7384346904831445e-05,5.319593593833095e-05,7.448964309110765e-05,5.7050545594913016e-05
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,3.0114277212513886e-05,2.2340324175431554e-05,3.9424221781381075e-05,1.9024574000556324e-05,2.2884433921860303e-05,1.792730189717143e-05,2.590033689957006e-05,2.0824486513077792e-05,3.469796969308703e-05,2.1686101691384377e-05
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,5.253729295609271e-05,7.961438957593041e-05,3.2479929141952585e-05,4.2703227240579375e-05,5.4517794131501376e-05,5.4543142967001366e-05,4.474478997790328e-05,5.9859330529772874e-05,4.039453064245594e-05,3.5309335392428996e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,3.162641988395141e-05,4.404023486307392e-05,2.237395262294532e-05,2.5907246222523837e-05,4.8351872326620774e-05,3.8797881032850436e-05,2.3263033437476496e-05,4.212495751073005e-05,2.8812857342995244e-05,2.071755199705763e-05
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,3.1149344825213653e-05,2.5560616796723657e-05,4.038127475125632e-05,1.8415599263033584e-05,2.5974473232905207e-05,2.07335855749048e-05,2.843966065592959e-05,2.284347050311852e-05,3.935729660031014e-05,2.2379098528597448e-05
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,2.1120653643340294e-05,1.680728746744385e-05,2.3945339433529002e-05,1.001576971157437e-05,1.6584290025372007e-05,1.273483664590072e-05,2.011716693667069e-05,1.2161457467436212e-05,2.365625236272964e-05,1.2820525770572239e-05
wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,7.288282419168534e-05,0.00010241668295358182,4.250399877277981e-05,6.592647137026433e-05,8.569982084365827e-05,8.18403318439553e-05,5.8274224490474995e-05,7.874760681746621e-05,5.525256681203045e-05,4.9118763542991914e-05
ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,4.5081641178302994e-05,3.763642538888093e-05,3.072950063777197e-05,2.6727957244209005e-05,4.1733927555099e-05,3.5213519529746416e-05,2.5868543655867256e-05,2.963241845515183e-05,4.5781383295372934e-05,2.6277722341217625e-05
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,3.649891154549734e-05,4.052420112656407e-05,3.054505223922971e-05,2.306924145115481e-05,3.460817034685761e-05,3.354431295085135e-05,2.4831930454755808e-05,3.13171838439217e-05,4.0742472968587496e-05,2.6282019923551754e-05
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,6.23153917171403e-05,4.518253538652834e-05,3.499680832206909e-05,5.578820248234581e-05,2.8913492712598002e-05,2.4624851920698638e-05,5.142309062008238e-05,4.5417507295730646e-05,6.350729244161103e-05,4.6934462529795004e-05
ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,9.973175379316898e-05,6.906377219876127e-05,7.171575393325929e-05,6.075480932729667e-05,6.539650378779968e-05,5.287853100917908e-05,8.626348969318933e-05,6.626220950931595e-05,8.938000779073963e-05,5.447097231275782e-05
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,2.552054365762392e-05,1.918063283930776e-05,3.7697854954988826e-05,1.6109160547617956e-05,1.9379974325581704e-05,1.6261186292113336e-05,2.4951022827563267e-05,1.6838396839579075e-05,2.712914423535673e-05,1.87731363864749e-05
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,2.937363598170928e-05,3.268203513013197e-05,2.5083267634327742e-05,1.8998175002049148e-05,2.840325926175132e-05,2.4487184640716295e-05,2.1553954671767236e-05,2.606053560703874e-05,3.222175698632505e-05,2.115195711135022e-05
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,7.552686012420059e-05,0.00011973919031965886,4.731803148339511e-05,6.333592379278774e-05,9.243177509076499e-05,8.586598897095551e-05,6.309695287781998e-05,9.040191856750184e-05,5.9687047767822324e-05,5.4082842455377453e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,5.2868047292469626e-05,7.901525390407858e-05,3.334029081301848e-05,4.169557927812105e-05,6.315224049928689e-05,5.780752444538687e-05,4.179755159286181e-05,5.8942258816036134e-05,3.993849996889422e-05,3.539125639958476e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,1.7774247898779198e-05,1.3869658101100835e-05,1.4719649253398332e-05,1.247729494991384e-05,1.2382157797818494e-05,1.1934352609393396e-05,1.756527414510153e-05,1.2110572921533668e-05,1.8440513996639636e-05,1.1644352968197065e-05
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,6.512600621141154e-05,5.249448398725176e-05,4.628039439988708e-05,6.810147164601179e-05,3.3672349021407484e-05,2.9626075527781502e-05,6.16404913862538e-05,5.53466741811307e-05,7.923903033997241e-05,5.9567972313307444e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,2.9968630262592108e-05,2.5475045014113726e-05,3.472259129125091e-05,1.8565738866918748e-05,2.562281284925923e-05,2.0362463766130397e-05,2.657749516023487e-05,2.0834337508995643e-05,3.456433912742897e-05,2.1217552923092915e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,3.1175259555985204e-05,3.283842177180109e-05,2.3801278403274008e-05,3.0418132733580795e-05,1.99697802074097e-05,1.6328188458975886e-05,2.9790970293510128e-05,3.643632372482557e-05,2.6204983961598145e-05,2.687833749697315e-05
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,3.8608157681810954e-05,4.538292897418791e-05,3.464783733802634e-05,2.531036392314626e-05,3.767274980557567e-05,3.576099275761493e-05,2.673721797694076e-05,3.351008880038651e-05,4.648268886563814e-05,2.9690021245842266e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,2.9326060581461285e-05,2.347300928798877e-05,3.7648018186028e-05,1.7931611510770465e-05,2.4977855766885193e-05,1.9429217446251614e-05,2.69288234767266e-05,2.1984552838383262e-05,3.391401677709457e-05,2.0918396054980165e-05
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,8.223569663290044e-05,5.801541413323013e-05,6.914440891746818e-05,5.7432594140729096e-05,6.27236511349767e-05,5.130240474302112e-05,7.7323630902267e-05,6.012138603283731e-05,7.617223557729923e-05,4.68988148704207e-05
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,3.299388713434627e-05,3.65018865868874e-05,2.5574574402888287e-05,3.614286486587195e-05,2.26738163003481e-05,1.9346265784777956e-05,3.409647488680599e-05,3.918814983220364e-05,3.217802151469072e-05,3.2297225729702175e-05
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,7.24950334144126e-05,0.00011013710494705698,4.61773575095611e-05,5.754825439013708e-05,8.46548288080717e-05,7.821585577533139e-05,5.626011922913075e-05,8.139227753871992e-05,5.525643476430296e-05,4.954741419719319e-05
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,3.746614139831153e-05,3.284689868827568e-05,3.624991448014067e-05,3.6498040359007384e-05,2.7975585027648605e-05,2.6592368027045612e-05,4.036918154101493e-05,2.7585273729530966e-05,3.4375507500962264e-05,2.597040448376823e-05
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,6.946126655181708e-05,5.153328058517321e-05,6.273757793411101e-05,4.356917486469325e-05,4.720090125333247e-05,4.275923000513618e-05,5.974027538758738e-05,4.368949233517501e-05,6.467745092171627e-05,3.903104370626096e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,6.186551808285654e-05,9.392814945346635e-05,4.0371868400623285e-05,5.090294801162497e-05,7.453218285017837e-05,6.898801080243619e-05,4.7776235562445795e-05,6.96871297178945e-05,4.8090757686468283e-05,4.3150894037869865e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,1.4784757284159752e-05,1.1577989026133262e-05,9.245413556828008e-06,1.3018555121648905e-05,5.564559438055058e-06,6.2667019327221925e-06,1.1700485515994169e-05,1.1441393657287419e-05,1.7724404367834327e-05,1.2895399491613739e-05
wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,3.861813661181662e-05,5.2140355742813414e-05,3.24095745385071e-05,4.963168421664755e-05,2.684875103635479e-05,2.2466713572871467e-05,4.1844462173182884e-05,5.786204507693308e-05,4.448288180403786e-05,4.612010622521037e-05
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,8.494836302056246e-05,6.890694473560895e-05,7.382995915805199e-05,5.9400799634913095e-05,5.982442818128604e-05,5.338229116387677e-05,8.646587996083234e-05,6.042866894805027e-05,8.843070849623258e-05,5.5342096125381445e-05
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,2.6001885359182432e-05,2.938050015406933e-05,1.923404732638053e-05,3.1565271144633025e-05,1.717003387430057e-05,1.5700164587327178e-05,2.8822164713013597e-05,3.0168786858335375e-05,2.8751177516721533e-05,2.6939937384782613e-05
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,3.302829939953853e-05,3.857171200244658e-05,2.733889385771352e-05,2.2332108624480913e-05,3.336117865356311e-05,3.16745531902396e-05,2.3560251578799634e-05,2.8610876334651027e-05,3.764141777514665e-05,2.4831123048525806e-05
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,4.861682472835949e-05,3.8558681368932866e-05,3.339535296001013e-05,5.286456357907749e-05,2.488375409395485e-05,2.1727701090999065e-05,4.485418771757262e-05,4.05013463183035e-05,5.3703198909155786e-05,4.330398718969463e-05
ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,6.313284992113932e-05,5.1992175861156834e-05,4.615486824922451e-05,6.692147315142047e-05,3.1162965716795015e-05,2.778148590741113e-05,6.0063814748045564e-05,5.512709036160785e-05,7.40241582756322e-05,5.701037100820368e-05
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,3.0050731567030487e-05,3.362175725069083e-05,2.3988939363832662e-05,3.239271505755581e-05,1.9767119807233628e-05,1.6557607094819834e-05,2.8714694504648625e-05,3.4980486195416664e-05,2.834894780739208e-05,2.747046728666551e-05
ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,6.743142268014819e-05,5.316104180187536e-05,4.8455125006399515e-05,7.11392138670758e-05,3.3342063486537696e-05,2.991555738609547e-05,6.301487902174591e-05,5.697003015996055e-05,8.02492692041795e-05,6.0622063930349814e-05
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,7.399919313812503e-05,5.2989375342019195e-05,4.734665098513032e-05,7.184875447558996e-05,3.621712806027125e-05,3.111274048498353e-05,6.173191020345057e-05,5.6393953709284994e-05,8.10003152650438e-05,6.035447062493792e-05
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,0.00010413113959447141,8.347292141653488e-05,8.895823498997024e-05,7.252184526256517e-05,7.475178237946776e-05,6.240562221517188e-05,0.0001016154431415656,7.184820495048327e-05,0.00010122075042499808,6.669173507902643e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,2.0209814096725673e-05,3.180448686326687e-05,1.7504538443462828e-05,2.545023172777077e-05,3.216524230591974e-05,3.0613165568986445e-05,1.948329607359004e-05,2.9968730856324684e-05,2.3119317465730818e-05,1.78522870088514e-05
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,7.736319558459565e-05,5.5841153406267916e-05,4.768737954500041e-05,7.559207611250396e-05,3.772505028054266e-05,3.2984321005648415e-05,6.50256072615255e-05,5.708711090576734e-05,8.280927221243639e-05,6.397392828962416e-05
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,7.064534575490267e-05,0.00010237265086196575,4.429118986015824e-05,6.585884546623999e-05,8.539930491706371e-05,8.214365805706154e-05,5.821650659949446e-05,7.763067747182354e-05,5.557953529814733e-05,4.988836107193522e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,2.8583899475190755e-05,3.627993689777008e-05,2.8638476680418593e-05,2.870530032224121e-05,1.656671975725718e-05,1.610557054625635e-05,2.932830488475634e-05,3.6046799814061796e-05,2.6605461016976846e-05,2.8915253963550636e-05
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,4.547869774226459e-05,6.55729187460482e-05,2.800918271661436e-05,4.212782284932491e-05,4.776267963175018e-05,5.122016116225549e-05,4.045137242313322e-05,5.04023279702895e-05,3.6349700925810036e-05,3.100730394752902e-05
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,2.507324425009479e-05,2.2436281667283796e-05,3.05504730435243e-05,1.630671100280411e-05,2.2064674390256788e-05,1.796191821403608e-05,2.3017437349191855e-05,1.8903908359303918e-05,3.047522701905275e-05,1.926821118312319e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,3.432020921399086e-05,3.843124405059088e-05,2.8695613392336085e-05,2.3768034996097413e-05,3.513686458244556e-05,3.199059583562416e-05,2.4305505437341545e-05,2.965371449605412e-05,3.7607388055817325e-05,2.517571922389742e-05
ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,4.086315491963611e-05,3.346890162228048e-05,5.4107510319736585e-05,2.2592307983753402e-05,2.979500808217805e-05,2.562790621002819e-05,3.779264133912947e-05,3.259773257498536e-05,4.8206352725789026e-05,3.144981646448988e-05
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,5.4693374247085985e-05,8.196231314851717e-05,3.4213136437435486e-05,4.35164825022645e-05,6.522964224309635e-05,6.214395709283369e-05,4.3588136941877526e-05,6.171556629899861e-05,4.3469990581007886e-05,3.826606850328651e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,2.977765219563034e-05,4.168998082982173e-05,2.045479933028674e-05,2.394624060182211e-05,4.6839576780508144e-05,3.62674945247091e-05,2.231423577746502e-05,3.898001431291139e-05,2.729634752147161e-05,1.9193630572699674e-05
ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,5.791192855516308e-05,4.1188164682683966e-05,4.240702948994009e-05,5.483866746217964e-05,2.712272571118802e-05,2.5076229350414493e-05,4.595536225847834e-05,4.422648699491204e-05,6.125827756120049e-05,4.526634482794486e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,2.914576445119597e-05,4.1405930639146544e-05,1.7783588256385534e-05,2.2398305989692322e-05,4.651514506423019e-05,3.4170149845749015e-05,2.0540891753465138e-05,3.4876486015277065e-05,2.457073100580427e-05,1.7650048964134507e-05
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,2.9866799128149855e-05,3.391766479971644e-05,2.337407923540748e-05,3.202021864198896e-05,2.0316544411823433e-05,1.6936334514897484e-05,2.898806237806299e-05,3.556849084022573e-05,2.8555336554944328e-05,2.881461574120949e-05
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,7.127671893061903e-05,5.1240071314692145e-05,4.293440097148852e-05,6.800377980625831e-05,3.4083231128826167e-05,2.872705680343783e-05,5.744766385375472e-05,5.474389489211939e-05,7.490578858705797e-05,5.5239489164144016e-05
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,3.1816759677067226e-05,3.774174107808054e-05,2.6559947982661026e-05,2.0694389902020906e-05,2.988172891322086e-05,2.9852151607376072e-05,2.175555975184885e-05,2.6606946738120485e-05,3.524466753128884e-05,2.3047364448097333e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,2.5599723481977574e-05,2.565758940327055e-05,1.9500315137817798e-05,1.5916525410770357e-05,2.5204966687025517e-05,2.440444906114652e-05,1.745405835720342e-05,2.1762193946469578e-05,3.423721476006983e-05,1.8158320572449643e-05
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,6.402016580163001e-05,5.255500077640365e-05,4.4027571010382095e-05,6.492115874809117e-05,3.229665076541689e-05,2.891879960519657e-05,6.01711508185996e-05,5.487894417412323e-05,7.32717747869623e-05,5.588306845316137e-05
ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,6.181445274162842e-05,5.073516517538007e-05,4.4290888400032946e-05,6.437461884627067e-05,3.08768803151862e-05,2.8676089658704985e-05,5.9144979977074324e-05,5.261004049071344e-05,7.45793974474538e-05,5.5541137612174784e-05
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,7.340471225625506e-05,5.20045217294005e-05,4.79085856480464e-05,6.998292405062512e-05,3.407558050287998e-05,2.9496476384200425e-05,6.126473263378217e-05,5.8437585053025004e-05,8.170911923631001e-05,5.770620076061355e-05
ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,4.3855418550023666e-05,4.618071802106064e-05,3.615634099925e-05,2.6851807220333848e-05,3.97330274060526e-05,3.680795604198295e-05,2.8107409846366287e-05,3.5323071387173795e-05,4.62723697651397e-05,2.8732529444055876e-05
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,3.149486222683426e-05,3.3687249359263304e-05,2.385868775202981e-05,3.109824185733914e-05,2.086147923645511e-05,1.732362215359159e-05,3.071346314465781e-05,3.720389506573733e-05,2.8270747012027772e-05,2.8915403100224712e-05
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,3.5176333541608636e-05,4.2607276629105e-05,2.6666634060020514e-05,4.1578778999507615e-05,2.1785599649612855e-05,1.9895656238341878e-05,3.354612692735421e-05,3.900150781858235e-05,3.5743256822839206e-05,3.313034878821285e-05
ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,4.894665370000324e-05,3.7844067184101726e-05,6.677381148013947e-05,2.9188790433630535e-05,3.7085731841349086e-05,3.023906020401824e-05,4.053078891700852e-05,3.427666835213183e-05,6.163818341301754e-05,3.470896729704199e-05
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,5.292844234562533e-05,4.162216680356164e-05,3.628639164008719e-05,5.437212482512549e-05,2.5735993283964583e-05,2.2704058928574983e-05,4.783297072471322e-05,4.349508540396722e-05,5.775010692621557e-05,4.566491069658339e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,2.9532915421966184e-05,2.172814440914729e-05,2.0169129485870424e-05,2.6110392271289672e-05,1.3735941138324196e-05,1.2241417817111682e-05,2.736599998698097e-05,2.304879246469823e-05,3.18615875310179e-05,2.2934618489090673e-05
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,3.678718174873456e-05,3.2917015140423613e-05,3.44524655898973e-05,3.488655338645068e-05,2.7168706254717586e-05,2.5580267191266426e-05,3.945378040882657e-05,2.6913555476209288e-05,3.386771192567323e-05,2.5127823704962604e-05
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,5.9563414190792116e-05,4.647508383616488e-05,6.094625963869679e-05,4.3389267499677656e-05,4.423163115847115e-05,4.300427664205764e-05,5.704053685324432e-05,4.2760195197408005e-05,5.8657267375955894e-05,3.5658685393895844e-05
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,3.0853321465802685e-05,3.3076725124520514e-05,2.608704635083174e-05,1.9448295258510682e-05,3.0172884810847713e-05,2.5664069012905583e-05,2.1910110922256035e-05,2.61441706467537e-05,3.384871332390878e-05,2.1867170155671504e-05
ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,6.679304196880951e-05,4.8441414194025316e-05,6.759311497716759e-05,4.3319645196832406e-05,4.426121448566287e-05,4.413146640953817e-05,5.957114761223676e-05,4.3809287228824045e-05,6.878499929435504e-05,3.7100080632827306e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,3.744682474843842e-05,4.251165748830546e-05,2.80173788159311e-05,3.8699335470336626e-05,2.1809291842270125e-05,1.9946114743195338e-05,3.3696505357937847e-05,3.804182560471453e-05,3.5070257910439846e-05,3.399839293737758e-05
wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,5.651860849370982e-05,6.757103542332071e-05,3.471584879838672e-05,5.670441121072382e-05,5.9610942277485266e-05,6.146016042251824e-05,4.144838934584948e-05,5.845998992510581e-05,4.4168640266218734e-05,4.269314219592494e-05
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,3.758853944180846e-05,2.9961422702836502e-05,4.990030166992599e-05,2.1661055790756524e-05,2.8067034502900927e-05,2.443927624658476e-05,3.5517341238424737e-05,2.799061834434876e-05,4.695304691377136e-05,2.589446846705586e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,2.0856521231590382e-05,1.5912225597523507e-05,1.8362262025654478e-05,1.417457672723965e-05,1.4098036257962612e-05,1.2704030886768204e-05,1.9970176764478736e-05,1.505797817899207e-05,1.997049699030516e-05,1.3566518382897472e-05
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,2.5543836736185743e-05,2.4708441938572443e-05,2.2405029425279253e-05,1.9686314532322873e-05,2.4053466813650484e-05,2.1956144890928927e-05,1.742172278137087e-05,2.211756982083213e-05,2.78184207894015e-05,1.8773830264935756e-05
wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,4.4046993515564175e-05,6.063190395689494e-05,3.6571019679794686e-05,5.353037545208e-05,2.931528612496704e-05,2.4499617862492706e-05,4.612046753835567e-05,6.55903608425981e-05,4.989882171747853e-05,5.119095719000172e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,6.513483532572995e-05,0.00010132258566819698,4.250528945933062e-05,5.372562187089353e-05,7.821030279899608e-05,7.322313109573868e-05,5.116551041006011e-05,7.414592075906139e-05,5.138133632256759e-05,4.608774625129563e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,3.0257345691684014e-05,3.3956512274494246e-05,2.561577342333629e-05,1.994779914506017e-05,2.9797860413947453e-05,2.6241232027135578e-05,2.2273180796206804e-05,2.663469020147619e-05,3.3617816578815105e-05,2.2347667634896757e-05
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,7.610236790842624e-05,0.00012109358680924104,4.9813049947072986e-05,6.511576379843348e-05,9.424075889822492e-05,8.712226918354485e-05,6.426934353093093e-05,9.10314507567356e-05,6.08780623633568e-05,5.625491883584905e-05
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,4.634161483133501e-05,3.301723070083333e-05,2.50261348485904e-05,4.656200059434386e-05,2.0491666994332057e-05,1.94366937610817e-05,3.567521063202725e-05,2.6948808785669283e-05,3.271874769569602e-05,2.966839149846024e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,4.695936751153619e-05,7.924519975844406e-05,3.587799586266875e-05,5.528645204394894e-05,5.7899298658285917e-05,6.34003086817036e-05,4.630561084335223e-05,5.940277733774445e-05,4.403938276196404e-05,4.359843038328003e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,3.726869461115694e-05,4.380263893314971e-05,2.8609812683441626e-05,4.1573926363440746e-05,2.2385714211060827e-05,2.0934771607780474e-05,3.457046924635802e-05,3.9575137445770145e-05,3.591593432836151e-05,3.4374739746274395e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,3.450708954950481e-05,4.584039548568805e-05,3.5184378442420184e-05,3.451724807555053e-05,1.9641634033565817e-05,2.2110270741128464e-05,3.376264796392013e-05,3.916938353437661e-05,3.250048665037991e-05,3.626140146201329e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,1.667810884342632e-05,1.257311698903604e-05,1.1305171221507939e-05,1.4465047092601162e-05,6.341462751333981e-06,6.646383528851745e-06,1.323969786035084e-05,1.3576314589898084e-05,1.7428516397755967e-05,1.4449686336056542e-05
