"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
80409.1,57695,91337.1,72397.3,58914,80534.9,6309.82,13.25,0.538
114989,80175,93993.5,61437.1,48559,82916.5,10979.4,-3.71,0.543
100976,67846,97538,73548.6,52614,91612.2,7953.54,15.9,0.553
70715,53923,85944.4,32116.3,27623,76196.5,6965.8,0.53,0.553
122353,84083,95364.2,79675.8,61207,85311,4196.3,22.79,0.553
98695.7,69734,92754.2,58741.8,44946,85651.8,4017.08,12.19,0.576
92275.9,68030,88893.1,41387.6,35258,76929.5,3739.26,14.84,0.578
91429.1,66030,90745.1,48236.3,40131,78772.3,11727,14.31,0.581
137396,93347,96461.5,77297.2,58811,86136.1,6745.4,2.12,0.584
91008.1,64506,92461.2,57907.8,45235,83896.2,6341.72,10.6,0.591
161520,99167,106743,108966,75803,94207.1,3233.5,-8.48,0.602
134202,90618,97056.3,86313.3,67278,84078.4,9930.18,30.21,0.605
100315,66627,98672.8,59517.9,44467,87718.1,3760.14,1.06,0.609
128264,90210,93181.9,83459.7,61202,89369.9,5802.32,16.43,0.611
118326,82874,93571.2,71301.7,59091,79078.5,4131.92,13.25,0.612
155166,104970,96874.9,84316.9,62087,89000.8,7251.74,9.01,0.615
91264.8,61990,96485.4,65721.5,51798,83152.4,3821.62,3.71,0.615
84726.2,60108,92377.3,40617.4,32444,82046,5614.98,11.66,0.621
145324,100479,94785.6,69625.5,51090,89312.5,6899.1,0.53,0.625
103481,69967,96927.9,63048.3,50011,82620.5,8067.8,5.3,0.63
119896,80809,97235.2,82263.1,60569,89009.2,7462.86,3.18,0.641
115631,77967,97194.6,76064.7,58498,85216.2,7958.18,-15.37,0.648
83818.7,63170,86958.1,47112.2,40214,76777.9,6885.76,3.71,0.648
87129.2,61811,92380,61591.4,46971,85935,11548.4,9.01,0.651
101865,61475,108594,93380,56883,107585,4856.34,19.61,0.652
131213,79138,108661,80949.4,58222,91118.5,9089.18,-3.71,0.654
160360,100650,104415,113027,79651,92997.4,5531.46,1.06,0.654
151090,99831,99185.9,91785.6,62623,96055.1,9157.04,-12.19,0.657
165806,102954,105545,122827,86883,92648.3,4138.3,9.54,0.659
93934.5,63267,97303.4,41974.6,32319,85115.5,3600.06,4.77,0.662
99734.6,68715,95120.5,61901.7,48726,83257.1,3752.02,-0.53,0.67
92973.5,64710,94160.3,49639.3,40310,80703.6,11359.3,0.53,0.67
86673.2,64310,88325.5,41726.9,35826,76330.5,8983.04,10.07,0.674
105263,78730,87622.8,46875,38147,80530.6,3120.4,1.06,0.677
92037.7,67732,89053.6,48954.9,40176,79856.3,3449.26,16.96,0.679
86268.6,58627,96435.1,55122.6,42183,85639.1,3186.52,8.48,0.679
106317,73827,94377.1,48500.8,36623,86791,10470.2,6.89,0.688
112349,75051,98105.5,88129.3,67551,85500.4,10424.9,6.36,0.69
117267,83818,91689.6,68475.4,53655,83638.1,9305.52,-1.59,0.692
87399.8,63678,89950,50986.1,42963,77774.4,3111.7,9.54,0.695
110311,75332,95966.5,96994,75220,84506.7,3094.88,19.08,0.707
151916,96727,102928,129595,89707,94676.6,3634.28,9.54,0.719
78240.4,58334,87900,34753.6,27779,81990.4,4878.38,-1.06,0.725
88622.2,64996,89358.5,38828.1,33268,76489.1,7569.58,7.95,0.74
111465,75459,96807.5,54500.3,41935,85173,4263,6.89,0.748
107839,78591,89925.3,56142.3,46658,78857.6,5179.4,-1.06,0.748
97895.2,65783,97527.6,43431,33279,85528.2,10386.6,14.31,0.751
161880,98222,108010,91682.9,62894,95534.3,3229.44,-13.25,0.756
136599,95230,94005.5,73233.7,55230,86899.2,8092.74,9.01,0.759
75231.4,58110,84845.4,33020.6,28723,75341.6,4283.3,4.77,0.762
91264.1,65617,91151.5,40077.4,32917,79792,4022.88,5.3,0.766
104537,75239,91055.4,48042.6,38363,82071.7,5911.94,-1.59,0.766
102447,66874,100397,50235.5,37139,88646.3,7570.74,-0.53,0.777
112498,77371,95290.1,53955.1,41286,85646.5,4865.04,11.66,0.779
88044,63182,91324.3,48302.4,38654,81894.4,6320.84,-2.65,0.784
147412,100999,95652.2,74953.4,56171,87449.9,5085.44,12.19,0.796
81596.5,59222,90295.9,105238,84626,81498.4,8612.42,1.59,0.797
115709,82503,91912.7,58525.5,44303,86574.9,9175.02,5.83,0.799
78371,59631,86131.8,33525.7,28674,76624.9,7761.56,-8.48,0.799
109157,76082,94026.1,72482,56862,83538.8,3966.04,10.6,0.803
84664.1,62506,88768.3,58187.9,46135,82657.5,7099.2,20.14,0.819
98675.9,68210,94807.6,59923.9,46542,84379.1,6333.6,1.59,0.827
128456,89269,94305.1,85396.3,68373,81853,10415.6,9.01,0.829
91536.1,64530,92963.1,67897.7,52446,84844.3,8128.12,-3.18,0.836
